term,estimate,std.error,statistic,p.value,metadata_var,pathway,fdr
factor(cd_site1)4,4.754713380989017e-5,6.333787725633967e-5,0.7506903589057532,0.45359972991163455,cd_site1,PWY_5850,0.45359972991163455
factor(cd_site_l4)1,-1.083901749662772e-5,1.4207407705787174e-5,-0.7629131028746792,0.4462836285376549,cd_site_l4,PWY_5850,0.4462836285376549
factor(cd_perianal)1,-1.3100468494384478e-5,9.36017461926556e-6,-1.3995965916512354,0.16295844099717052,cd_perianal,PWY_5850,0.16295844099717052
cdai,1.4113378524606134e-7,6.005904495005539e-8,2.3499172416648824,0.019639095415726792,cdai,PWY_5850,0.019639095415726792
factor(cd_act)Mild Act,4.7880966960166095e-5,1.0582180887121623e-5,4.52467855831463,7.671103465181101e-6,cd_act,PWY_5850,7.671103465181101e-6
factor(cd_act)Moderate,6.965898511038164e-5,1.4184834565465534e-5,4.910807016387328,1.2538203809687982e-6,cd_act,PWY_5850,1.8807305714531972e-6
factor(cd_act)Remission,3.289914011350069e-5,5.484071614832108e-6,5.999035465642415,3.965745146413858e-9,cd_act,PWY_5850,1.1897235439241574e-8
factor(cd_behaviour___1)1,-3.856903152940378e-5,8.60810630039479e-6,-4.480547774791641,1.1650992780455663e-5,cd_behaviour___1,PWY_5850,1.1650992780455663e-5
factor(cd_behaviour___2)1,3.363037645304437e-5,1.0247568156545574e-5,3.2817909516964927,0.0011890656833252469,cd_behaviour___2,PWY_5850,0.0011890656833252469
factor(cd_behaviour___3)1,2.22190085946057e-5,9.708574029095949e-6,2.2885965053175488,0.022995032849017088,cd_behaviour___3,PWY_5850,0.022995032849017088
factor(cd_site1)2,-4.66732385824428e-5,1.353368623226631e-5,-3.4486715430986497,6.689293246330734e-4,cd_site1,PWY_5861,0.0020067879738992203
factor(cd_site1)3,-2.345670158936599e-5,1.0212794600259747e-5,-2.2967955890123752,0.022522271929766455,cd_site1,PWY_5861,0.03378340789464968
factor(cd_site1)4,3.6486274213095186e-5,5.8674066437411265e-5,0.6218466935816658,0.534653282408729,cd_site1,PWY_5861,0.534653282408729
factor(cd_site_l4)1,-8.9818736301797e-6,1.3144677047943917e-5,-0.6833088099022288,0.4950877336467998,cd_site_l4,PWY_5861,0.4950877336467998
factor(cd_perianal)1,-9.889949594493522e-6,8.669987998388498e-6,-1.1407108748399397,0.2551563855138251,cd_perianal,PWY_5861,0.2551563855138251
cdai,1.4168629736960845e-7,5.547135438844317e-8,2.5542245890994,0.011300173497480864,cdai,PWY_5861,0.011300173497480864
factor(cd_act)Mild Act,4.164422752095792e-5,1.0007045954572273e-5,4.161490584734494,3.76059919745372e-5,cd_act,PWY_5861,3.76059919745372e-5
factor(cd_act)Moderate,7.1557410129005e-5,1.3413897651982878e-5,5.334572544500307,1.4916564814371449e-7,cd_act,PWY_5861,2.2374847221557173e-7
factor(cd_act)Remission,3.0006016302562003e-5,5.186015742234924e-6,5.785947786118915,1.3180774718376603e-8,cd_act,PWY_5861,3.954232415512981e-8
factor(cd_behaviour___1)1,-3.4930552337044163e-5,7.976353572207278e-6,-4.379263283758609,1.796755171389046e-5,cd_behaviour___1,PWY_5861,1.796755171389046e-5
factor(cd_behaviour___2)1,3.063378138854616e-5,9.48529739143775e-6,3.229606845663992,0.001417505454207024,cd_behaviour___2,PWY_5861,0.001417505454207024
factor(cd_behaviour___3)1,1.9870908965305443e-5,8.986705084857812e-6,2.2111451057615117,0.027993364334899403,cd_behaviour___3,PWY_5861,0.027993364334899403
factor(cd_site1)2,-5.437147897617653e-5,1.5875452265354968e-5,-3.4248774817478127,7.272196713810434e-4,cd_site1,PWY_5897,0.00218165901414313
factor(cd_site1)3,-2.547118264824961e-5,1.1979938827438616e-5,-2.1261529808408466,0.03454699436331979,cd_site1,PWY_5897,0.05182049154497968
factor(cd_site1)4,4.964632278425568e-5,6.882658020551775e-5,0.7213248520558572,0.4714359554902252,cd_site1,PWY_5897,0.4714359554902252
factor(cd_site_l4)1,-6.068276889074677e-6,1.5425446761981e-5,-0.39339391478962676,0.6943867532901369,cd_site_l4,PWY_5897,0.6943867532901369
factor(cd_perianal)1,-9.816311373081863e-6,1.0175583151759864e-5,-0.964692757818419,0.3356946230054251,cd_perianal,PWY_5897,0.3356946230054251
cdai,2.167236988098697e-7,6.463423382284458e-8,3.3530791036200083,9.369117280143604e-4,cdai,PWY_5897,9.369117280143604e-4
factor(cd_act)Mild Act,4.855353163505065e-5,1.1463239381145416e-5,4.235585598509864,2.743714733237372e-5,cd_act,PWY_5897,2.743714733237372e-5
factor(cd_act)Moderate,9.73467216279874e-5,1.5365845277107707e-5,6.33526629172924,5.551782397693259e-10,cd_act,PWY_5897,1.6655347193079775e-9
factor(cd_act)Remission,3.422438614240048e-5,5.940668220921391e-6,5.761033080735204,1.5133055162396136e-8,cd_act,PWY_5897,2.2699582743594204e-8
factor(cd_behaviour___1)1,-4.19790311808624e-5,9.334871798383192e-6,-4.497012073388433,1.0851072944285306e-5,cd_behaviour___1,PWY_5897,1.0851072944285306e-5
factor(cd_behaviour___2)1,3.2809600684355335e-5,1.1164766102459903e-5,2.9386733571719414,0.0036259951473629876,cd_behaviour___2,PWY_5897,0.0036259951473629876
factor(cd_behaviour___3)1,2.6740070669604854e-5,1.050406252375989e-5,2.5456884523601775,0.011549137346499637,cd_behaviour___3,PWY_5897,0.011549137346499637
factor(cd_site1)2,-5.437147897617653e-5,1.5875452265354968e-5,-3.4248774817478127,7.272196713810434e-4,cd_site1,PWY_5898,0.00218165901414313
factor(cd_site1)3,-2.547118264824961e-5,1.1979938827438616e-5,-2.1261529808408466,0.03454699436331979,cd_site1,PWY_5898,0.05182049154497968
factor(cd_site1)4,4.964632278425568e-5,6.882658020551775e-5,0.7213248520558572,0.4714359554902252,cd_site1,PWY_5898,0.4714359554902252
factor(cd_site_l4)1,-6.068276889074677e-6,1.5425446761981e-5,-0.39339391478962676,0.6943867532901369,cd_site_l4,PWY_5898,0.6943867532901369
factor(cd_perianal)1,-9.816311373081863e-6,1.0175583151759864e-5,-0.964692757818419,0.3356946230054251,cd_perianal,PWY_5898,0.3356946230054251
cdai,2.167236988098697e-7,6.463423382284458e-8,3.3530791036200083,9.369117280143604e-4,cdai,PWY_5898,9.369117280143604e-4
factor(cd_act)Mild Act,4.855353163505065e-5,1.1463239381145416e-5,4.235585598509864,2.743714733237372e-5,cd_act,PWY_5898,2.743714733237372e-5
factor(cd_act)Moderate,9.73467216279874e-5,1.5365845277107707e-5,6.33526629172924,5.551782397693259e-10,cd_act,PWY_5898,1.6655347193079775e-9
factor(cd_act)Remission,3.422438614240048e-5,5.940668220921391e-6,5.761033080735204,1.5133055162396136e-8,cd_act,PWY_5898,2.2699582743594204e-8
factor(cd_behaviour___1)1,-4.19790311808624e-5,9.334871798383192e-6,-4.497012073388433,1.0851072944285306e-5,cd_behaviour___1,PWY_5898,1.0851072944285306e-5
factor(cd_behaviour___2)1,3.2809600684355335e-5,1.1164766102459903e-5,2.9386733571719414,0.0036259951473629876,cd_behaviour___2,PWY_5898,0.0036259951473629876
factor(cd_behaviour___3)1,2.6740070669604854e-5,1.050406252375989e-5,2.5456884523601775,0.011549137346499637,cd_behaviour___3,PWY_5898,0.011549137346499637
factor(cd_site1)2,-5.437147897617653e-5,1.5875452265354968e-5,-3.4248774817478127,7.272196713810434e-4,cd_site1,PWY_5899,0.00218165901414313
factor(cd_site1)3,-2.547118264824961e-5,1.1979938827438616e-5,-2.1261529808408466,0.03454699436331979,cd_site1,PWY_5899,0.05182049154497968
factor(cd_site1)4,4.964632278425568e-5,6.882658020551775e-5,0.7213248520558572,0.4714359554902252,cd_site1,PWY_5899,0.4714359554902252
factor(cd_site_l4)1,-6.068276889074677e-6,1.5425446761981e-5,-0.39339391478962676,0.6943867532901369,cd_site_l4,PWY_5899,0.6943867532901369
factor(cd_perianal)1,-9.816311373081863e-6,1.0175583151759864e-5,-0.964692757818419,0.3356946230054251,cd_perianal,PWY_5899,0.3356946230054251
cdai,2.167236988098697e-7,6.463423382284458e-8,3.3530791036200083,9.369117280143604e-4,cdai,PWY_5899,9.369117280143604e-4
factor(cd_act)Mild Act,4.855353163505065e-5,1.1463239381145416e-5,4.235585598509864,2.743714733237372e-5,cd_act,PWY_5899,2.743714733237372e-5
factor(cd_act)Moderate,9.73467216279874e-5,1.5365845277107707e-5,6.33526629172924,5.551782397693259e-10,cd_act,PWY_5899,1.6655347193079775e-9
factor(cd_act)Remission,3.422438614240048e-5,5.940668220921391e-6,5.761033080735204,1.5133055162396136e-8,cd_act,PWY_5899,2.2699582743594204e-8
factor(cd_behaviour___1)1,-4.19790311808624e-5,9.334871798383192e-6,-4.497012073388433,1.0851072944285306e-5,cd_behaviour___1,PWY_5899,1.0851072944285306e-5
factor(cd_behaviour___2)1,3.2809600684355335e-5,1.1164766102459903e-5,2.9386733571719414,0.0036259951473629876,cd_behaviour___2,PWY_5899,0.0036259951473629876
factor(cd_behaviour___3)1,2.6740070669604854e-5,1.050406252375989e-5,2.5456884523601775,0.011549137346499637,cd_behaviour___3,PWY_5899,0.011549137346499637
factor(cd_site1)2,-5.72800739540406e-5,1.699886827880371e-5,-3.369640438091074,8.813412787059385e-4,cd_site1,PWY_5918,0.0026440238361178157
factor(cd_site1)3,-2.75346790089899e-5,1.282769137608577e-5,-2.146503076954429,0.03287043671744635,cd_site1,PWY_5918,0.04930565507616952
factor(cd_site1)4,7.062558734539111e-5,7.369704821243751e-5,0.9583231494130854,0.3388974426820026,cd_site1,PWY_5918,0.3388974426820026
factor(cd_site_l4)1,-6.179149607780131e-6,1.6525909846049015e-5,-0.3739067721743279,0.7088122405878778,cd_site_l4,PWY_5918,0.7088122405878778
factor(cd_perianal)1,-1.646019923354805e-5,1.0869693830425997e-5,-1.5143204114428084,0.1312941306332291,cd_perianal,PWY_5918,0.1312941306332291
cdai,1.933338907720004e-7,7.002946960643654e-8,2.7607504648904366,0.006240464703054784,cdai,PWY_5918,0.006240464703054784
factor(cd_act)Mild Act,5.5648340248399456e-5,1.2395669581278443e-5,4.489337174043977,8.99828144902439e-6,cd_act,PWY_5918,8.99828144902439e-6
factor(cd_act)Moderate,8.959983919022813e-5,1.6615716950424806e-5,5.3924750558499,1.1026418740277825e-7,cd_act,PWY_5918,1.6539628110416737e-7
factor(cd_act)Remission,3.972471744150113e-5,6.423887516443435e-6,6.183906137804635,1.3597387894929113e-9,cd_act,PWY_5918,4.0792163684787334e-9
factor(cd_behaviour___1)1,-5.355079460914575e-5,9.818266129282142e-6,-5.4542007625394335,1.2484054081381268e-7,cd_behaviour___1,PWY_5918,1.2484054081381268e-7
factor(cd_behaviour___2)1,4.389190803218677e-5,1.1836792972709778e-5,3.7080912146880833,2.608121029720133e-4,cd_behaviour___2,PWY_5918,2.608121029720133e-4
factor(cd_behaviour___3)1,3.329540088347664e-5,1.1198262271380664e-5,2.973264965276756,0.003254603774746979,cd_behaviour___3,PWY_5918,0.003254603774746979
factor(cd_site1)2,-5.760990237892303e-5,2.1897597637819198e-5,-2.6308777488643478,0.009087085060947003,cd_site1,PWY_5989,0.027261255182841008
factor(cd_site1)3,-2.8975423547037218e-5,1.6524372079869858e-5,-1.753496193803052,0.0808374678360596,cd_site1,PWY_5989,0.12125620175408941
factor(cd_site1)4,1.1707252799339118e-4,9.493504405014947e-5,1.2331855866791148,0.21875454915323064,cd_site1,PWY_5989,0.21875454915323064
factor(cd_site_l4)1,5.395303424860114e-6,2.1124489621695245e-5,0.2554051492595133,0.7986345452459639,cd_site_l4,PWY_5989,0.7986345452459639
factor(cd_perianal)1,-1.44386918629668e-5,1.3928092855044752e-5,-1.0366596499058456,0.3009645743255164,cd_perianal,PWY_5989,0.3009645743255164
cdai,3.1355800428021853e-7,8.868153129441058e-8,3.5357757100432643,4.931462519265745e-4,cdai,PWY_5989,4.931462519265745e-4
factor(cd_act)Mild Act,8.14966772187087e-5,1.5949906648960636e-5,5.109539448246198,4.7048626347255097e-7,cd_act,PWY_5989,4.7048626347255097e-7
factor(cd_act)Moderate,1.252389110866659e-4,2.137997729990278e-5,5.857766326404629,8.827729349787211e-9,cd_act,PWY_5989,1.3241594024680816e-8
factor(cd_act)Remission,4.947989873593479e-5,8.265822635789312e-6,5.986082803385716,4.2703924944112135e-9,cd_act,PWY_5989,1.2811177483233641e-8
factor(cd_behaviour___1)1,-5.6200148814855794e-5,1.2805515881257938e-5,-4.388745391906462,1.7259024860991333e-5,cd_behaviour___1,PWY_5989,1.7259024860991333e-5
factor(cd_behaviour___2)1,4.492491247441065e-5,1.528671936566992e-5,2.938819729712614,0.0036243450488910637,cd_behaviour___2,PWY_5989,0.0036243450488910637
factor(cd_behaviour___3)1,3.5898428486848577e-5,1.4389803482129841e-5,2.494712907749539,0.013296803833317467,cd_behaviour___3,PWY_5989,0.013296803833317467
factor(cd_site1)2,-3.1111855264337166e-6,1.7945671558926746e-5,-0.17336690444922995,0.8625142029347698,cd_site1,PWY_6147,0.8625142029347698
factor(cd_site1)3,-7.539331045686095e-6,1.3542168367852819e-5,-0.5567299741733676,0.5782485701618323,cd_site1,PWY_6147,0.8625142029347698
factor(cd_site1)4,5.222830592310102e-5,7.780182776825814e-5,0.671299215214701,0.5026977673422115,cd_site1,PWY_6147,0.8625142029347698
factor(cd_site_l4)1,-2.5762416868892648e-5,1.6920787450566735e-5,-1.5225306117789321,0.1292263970068628,cd_site_l4,PWY_6147,0.1292263970068628
factor(cd_perianal)1,-2.1817497174290684e-5,1.1144831420101466e-5,-1.9576336646007384,0.05146168694851889,cd_perianal,PWY_6147,0.05146168694851889
cdai,1.275289470356017e-7,7.2185618706216e-8,1.7666808059736143,0.07863152469520403,cdai,PWY_6147,0.07863152469520403
factor(cd_act)Mild Act,2.2306773497742297e-5,1.402212680363435e-5,1.5908266848621477,0.11232094073647092,cd_act,PWY_6147,0.11232094073647092
factor(cd_act)Moderate,8.45877743008062e-5,1.8795893879265842e-5,4.500332617546687,8.563417203888267e-6,cd_act,PWY_6147,2.56902516116648e-5
factor(cd_act)Remission,3.079198126154969e-5,7.26677689633636e-6,4.237364336460345,2.7228718914563867e-5,cd_act,PWY_6147,4.08430783718458e-5
factor(cd_behaviour___1)1,-1.4162770381172925e-5,1.0682247943267357e-5,-1.3258230342892592,0.18619111696599305,cd_behaviour___1,PWY_6147,0.18619111696599305
factor(cd_behaviour___2)1,2.891478485285398e-5,1.238508377366929e-5,2.334645883811207,0.020408829953992055,cd_behaviour___2,PWY_6147,0.020408829953992055
factor(cd_behaviour___3)1,-6.9684884363581715e-6,1.1725777569033708e-5,-0.5942879604642225,0.5528936577772565,cd_behaviour___3,PWY_6147,0.5528936577772565
factor(cd_site1)2,-7.350778923361882e-5,2.6080541904063683e-5,-2.8184916365624044,0.00524156501035914,cd_site1,PWY_6282,0.01572469503107742
factor(cd_site1)3,-3.783224957430499e-5,1.9680906809752943e-5,-1.9222818308126475,0.0557949881356846,cd_site1,PWY_6282,0.0836924822035269
factor(cd_site1)4,1.3070596586946647e-4,1.130698186835731e-4,1.1559757271323507,0.24888011918475939,cd_site1,PWY_6282,0.24888011918475939
factor(cd_site_l4)1,1.0483131360080785e-5,2.5202137143372136e-5,0.4159619995892977,0.6778190377971385,cd_site_l4,PWY_6282,0.6778190377971385
factor(cd_perianal)1,-1.7760426590997013e-5,1.661806260865678e-5,-1.068742308248685,0.2862870575592994,cd_perianal,PWY_6282,0.2862870575592994
cdai,3.760973985483181e-7,1.0613454934918753e-7,3.543590667266513,4.795096196542313e-4,cdai,PWY_6282,4.795096196542313e-4
factor(cd_act)Mild Act,1.09807067291627e-4,1.8611029344393287e-5,5.900107149350512,6.956568636409679e-9,cd_act,PWY_6282,6.956568636409679e-9
factor(cd_act)Moderate,1.5340018011824607e-4,2.4947066692511465e-5,6.149026737652218,1.6673669241382787e-9,cd_act,PWY_6282,2.501050386207418e-9
factor(cd_act)Remission,6.054566721811594e-5,9.644913353787541e-6,6.277471346524825,7.831852375686478e-10,cd_act,PWY_6282,2.3495557127059435e-9
factor(cd_behaviour___1)1,-6.071314413299513e-5,1.5393926296432048e-5,-3.9439674429951648,1.0594256591702769e-4,cd_behaviour___1,PWY_6282,1.0594256591702769e-4
factor(cd_behaviour___2)1,4.975284010410537e-5,1.828833381165596e-5,2.7204687215625785,0.0070084183390247135,cd_behaviour___2,PWY_6282,0.0070084183390247135
factor(cd_behaviour___3)1,3.788403809101153e-5,1.7221097939462885e-5,2.199861949812075,0.028795076985049753,cd_behaviour___3,PWY_6282,0.028795076985049753
factor(cd_site1)2,-6.709075283312576e-5,2.108384766695974e-5,-3.182092466844319,0.0016620574640017764,cd_site1,PWY_6285,0.00498617239200533
factor(cd_site1)3,-2.8650890824033255e-5,1.591029981857115e-5,-1.8007762990481655,0.07303684151036942,cd_site1,PWY_6285,0.10955526226555412
factor(cd_site1)4,1.2696660967175482e-4,9.140710502199204e-5,1.3890234204573852,0.16615749163605603,cd_site1,PWY_6285,0.16615749163605603
factor(cd_site_l4)1,-6.22568575027728e-6,2.0493946957760783e-5,-0.30378168554396967,0.7615641633480656,cd_site_l4,PWY_6285,0.7615641633480656
factor(cd_perianal)1,-1.6365245886335832e-5,1.3501811812346047e-5,-1.212077765101974,0.22670503642222864,cd_perianal,PWY_6285,0.22670503642222864
cdai,2.0483067881599132e-7,8.704237334381325e-8,2.353229478324538,0.019469276428180523,cdai,PWY_6285,0.019469276428180523
factor(cd_act)Mild Act,6.902580338669477e-5,1.5273484636892457e-5,4.519322540186138,7.859407692500433e-6,cd_act,PWY_6285,7.859407692500433e-6
factor(cd_act)Moderate,1.1147981544088766e-4,2.0473270597383326e-5,5.445139549669012,8.357156488951348e-8,cd_act,PWY_6285,1.2535734733427024e-7
factor(cd_act)Remission,5.247291830317527e-5,7.915276108981666e-6,6.629322537925482,9.275073843498774e-11,cd_act,PWY_6285,2.7825221530496323e-10
factor(cd_behaviour___1)1,-5.4235398773967804e-5,1.2429433898735796e-5,-4.363464918501567,1.9210394443467944e-5,cd_behaviour___1,PWY_6285,1.9210394443467944e-5
factor(cd_behaviour___2)1,3.879702405766411e-5,1.4888022284484834e-5,2.6059219496262727,0.009750589656016283,cd_behaviour___2,PWY_6285,0.009750589656016283
factor(cd_behaviour___3)1,3.706705394842883e-5,1.3936440813751778e-5,2.6597216924892995,0.008361061329416171,cd_behaviour___3,PWY_6285,0.008361061329416171
factor(cd_site1)2,-6.209309819739086e-5,2.201208880400708e-5,-2.8208635150557555,0.005204263629653927,cd_site1,PWY_6519,0.01561279088896178
factor(cd_site1)3,-3.164619439243327e-5,1.661076944003869e-5,-1.9051612573799928,0.05799563324429348,cd_site1,PWY_6519,0.08699344986644023
factor(cd_site1)4,8.103463584253949e-5,9.54314100938212e-5,0.8491400867164401,0.3966786860468594,cd_site1,PWY_6519,0.3966786860468594
factor(cd_site_l4)1,-1.740421930239274e-5,2.1211141708021928e-5,-0.820522513213448,0.41275336902692583,cd_site_l4,PWY_6519,0.41275336902692583
factor(cd_perianal)1,-1.8570091262600098e-5,1.3982899273257684e-5,-1.3280572862393012,0.18545310161597017,cd_perianal,PWY_6519,0.18545310161597017
cdai,2.2137978052237002e-7,9.01545428279215e-8,2.4555587946901234,0.014821090259111266,cdai,PWY_6519,0.014821090259111266
factor(cd_act)Mild Act,7.880993229336078e-5,1.6052081901817818e-5,4.909639308807411,1.2609417067630729e-6,cd_act,PWY_6519,1.839711135216652e-6
factor(cd_act)Moderate,1.0395319273265313e-4,2.151693763671082e-5,4.831226194349091,1.839711135216652e-6,cd_act,PWY_6519,1.839711135216652e-6
factor(cd_act)Remission,4.5853826718770234e-5,8.318773573777367e-6,5.51208977045748,5.856533672311769e-8,cd_act,PWY_6519,1.7569601016935306e-7
factor(cd_behaviour___1)1,-4.825532629014291e-5,1.3017356488050467e-5,-3.706998908299071,2.618760624658478e-4,cd_behaviour___1,PWY_6519,2.618760624658478e-4
factor(cd_behaviour___2)1,4.2367679796802084e-5,1.5403387021340595e-5,2.7505430940678086,0.0064148545498521215,cd_behaviour___2,PWY_6519,0.0064148545498521215
factor(cd_behaviour___3)1,2.9668928497583708e-5,1.4529839014629155e-5,2.0419309854508354,0.04227993078275125,cd_behaviour___3,PWY_6519,0.04227993078275125
factor(cd_site1)2,-5.5465232078664126e-5,1.8831827130365088e-5,-2.9452921214017556,0.0035549400325767108,cd_site1,PWY_6961,0.010664820097730131
factor(cd_site1)3,-2.4782700700296614e-5,1.4210879366442303e-5,-1.743924500465376,0.08249676936214169,cd_site1,PWY_6961,0.11778017856619634
factor(cd_site1)4,1.2817978560413035e-4,8.164367469600004e-5,1.5699904013557373,0.11778017856619634,cd_site1,PWY_6961,0.11778017856619634
factor(cd_site_l4)1,-1.1907311615378878e-5,1.826075831035105e-5,-0.6520710374130113,0.5149953298318798,cd_site_l4,PWY_6961,0.5149953298318798
factor(cd_perianal)1,-1.041359413398171e-5,1.2057626738208377e-5,-0.8636520569162227,0.388663431970216,cd_perianal,PWY_6961,0.388663431970216
cdai,1.7322345103969174e-7,7.720595807278967e-8,2.2436539272833955,0.025824142409923583,cdai,PWY_6961,0.025824142409923583
factor(cd_act)Mild Act,7.337856243707966e-5,1.3487974021321889e-5,5.440295356521467,8.573757679362456e-8,cd_act,PWY_6961,2.1672025320157956e-7
factor(cd_act)Moderate,6.600783579526899e-5,1.8079891296187118e-5,3.6508978242136574,2.906656462162109e-4,cd_act,PWY_6961,2.906656462162109e-4
factor(cd_act)Remission,3.733136382667295e-5,6.989959466856551e-6,5.340712489633535,1.4448016880105304e-7,cd_act,PWY_6961,2.1672025320157956e-7
factor(cd_behaviour___1)1,-5.6775122672001136e-5,1.0910983816033059e-5,-5.203483354871572,4.2733154501982247e-7,cd_behaviour___1,PWY_6961,4.2733154501982247e-7
factor(cd_behaviour___2)1,4.2794624498999744e-5,1.317258390341162e-5,3.2487646169341304,0.001329283143756916,cd_behaviour___2,PWY_6961,0.001329283143756916
factor(cd_behaviour___3)1,3.536342745208885e-5,1.2399410436268703e-5,2.8520249114949534,0.004732705881144468,cd_behaviour___3,PWY_6961,0.004732705881144468
factor(cd_site1)2,-8.22854413395785e-5,3.368725167782547e-5,-2.4426285090434567,0.015328193157292964,cd_site1,PWY_7663,0.045984579471878895
factor(cd_site1)3,-3.6512757400711104e-5,2.5421084553640862e-5,-1.4363178456712096,0.152258975674183,cd_site1,PWY_7663,0.2283884635112745
factor(cd_site1)4,1.4708922428815715e-4,1.460480174518968e-4,1.0071292089713118,0.3149219344657906,cd_site1,PWY_7663,0.3149219344657906
factor(cd_site_l4)1,-1.0407455632110487e-5,3.2371800228637964e-5,-0.3214975861275534,0.7481203282554296,cd_site_l4,PWY_7663,0.7481203282554296
factor(cd_perianal)1,-2.6700074420378004e-5,2.1323205925566555e-5,-1.2521604168519789,0.21176150228052995,cd_perianal,PWY_7663,0.21176150228052995
cdai,4.726992884325702e-7,1.3582321017010005e-7,3.480254132122034,6.010283791588522e-4,cdai,PWY_7663,6.010283791588522e-4
factor(cd_act)Mild Act,1.2938882156730738e-4,2.645052340250151e-5,4.891730102969178,1.375176000969917e-6,cd_act,PWY_7663,1.6514303822199246e-6
factor(cd_act)Moderate,1.7209187897313866e-4,3.545547960638884e-5,4.8537456236279155,1.6514303822199246e-6,cd_act,PWY_7663,1.6514303822199246e-6
factor(cd_act)Remission,6.995835163417727e-5,1.3707624745447593e-5,5.103608607130202,4.846785994224341e-7,cd_act,PWY_7663,1.4540357982673024e-6
factor(cd_behaviour___1)1,-9.0232366357901e-5,1.9546217966748084e-5,-4.616359364834865,6.4414991218218335e-6,cd_behaviour___1,PWY_7663,6.4414991218218335e-6
factor(cd_behaviour___2)1,8.449563448503486e-5,2.3207880556317268e-5,3.640816501101599,3.345515065383094e-4,cd_behaviour___2,PWY_7663,3.345515065383094e-4
factor(cd_behaviour___3)1,5.0029563941081575e-5,2.210385836775403e-5,2.2633860165366717,0.024528826688186654,cd_behaviour___3,PWY_7663,0.024528826688186654
factor(cd_site1)2,-7.4965485180481e-5,2.7029402427327967e-5,-2.7734791911155035,0.0059971152618162726,cd_site1,PWY_7664,0.017991345785448816
factor(cd_site1)3,-3.929409368722966e-5,2.0396936238992223e-5,-1.9264703888279209,0.05526738860954494,cd_site1,PWY_7664,0.08290108291431741
factor(cd_site1)4,1.303306526170559e-4,1.1718351723002761e-4,1.1121927016512132,0.26720645377288665,cd_site1,PWY_7664,0.26720645377288665
factor(cd_site_l4)1,1.0142196678159357e-5,2.610105221484497e-5,0.38857424576894967,0.6979444340334753,cd_site_l4,PWY_7664,0.6979444340334753
factor(cd_perianal)1,-1.8140767349262524e-5,1.7211133657901236e-5,-1.0540135071773447,0.29296383176095436,cd_perianal,PWY_7664,0.29296383176095436
cdai,3.799651335259142e-7,1.1003700601170086e-7,3.4530668117733985,6.615779477118261e-4,cdai,PWY_7664,6.615779477118261e-4
factor(cd_act)Mild Act,1.1524255957346515e-4,1.9383433481523602e-5,5.945415175454596,5.3829689574071056e-9,cd_act,PWY_7664,5.3829689574071056e-9
factor(cd_act)Moderate,1.5755825338729297e-4,2.598243218283383e-5,6.064030198504247,2.7301614743224113e-9,cd_act,PWY_7664,4.095242211483617e-9
factor(cd_act)Remission,6.348783999376031e-5,1.0045201314161599e-5,6.320215793411323,6.073677118968137e-10,cd_act,PWY_7664,1.8221031356904412e-9
factor(cd_behaviour___1)1,-6.437892016783829e-5,1.5916590593073803e-5,-4.044768243008848,7.11503511169994e-5,cd_behaviour___1,PWY_7664,7.11503511169994e-5
factor(cd_behaviour___2)1,5.286410747396129e-5,1.8923977649809922e-5,2.7934987269704514,0.005645861863796148,cd_behaviour___2,PWY_7664,0.005645861863796148
factor(cd_behaviour___3)1,3.9832796928945985e-5,1.7828826024547512e-5,2.234179461625933,0.026416615098340784,cd_behaviour___3,PWY_7664,0.026416615098340784
factor(cd_site1)2,-5.714399615002095e-5,2.4109486042127135e-5,-2.37018723875622,0.018598020059395926,cd_site1,PWY0_1297,0.055794060178187777
factor(cd_site1)3,-1.0012630059248872e-5,1.819350800959434e-5,-0.550340816843498,0.5826151179681032,cd_site1,PWY0_1297,0.8739226769521548
factor(cd_site1)4,3.4714027463491706e-6,1.0452448516465437e-4,0.03321138335080791,0.9735345755722619,cd_site1,PWY0_1297,0.9735345755722619
factor(cd_site_l4)1,2.4750568613568118e-5,2.3062172997645266e-5,1.0732106040525862,0.28428212921461093,cd_site_l4,PWY0_1297,0.28428212921461093
factor(cd_perianal)1,-1.6349024935892237e-5,1.5238449032923881e-5,-1.072879851523529,0.28443020959244336,cd_perianal,PWY0_1297,0.28443020959244336
cdai,2.1461596211301724e-7,9.798130084801593e-8,2.190376737760602,0.029519465315026413,cdai,PWY0_1297,0.029519465315026413
factor(cd_act)Mild Act,6.444898080899716e-5,1.9483229251600735e-5,3.307920877834051,0.0010120297662717164,cd_act,PWY0_1297,0.0010120297662717164
factor(cd_act)Moderate,1.096907083467418e-4,2.6116202953148308e-5,4.200101697154203,3.192722820681666e-5,cd_act,PWY0_1297,4.789084231022499e-5
factor(cd_act)Remission,5.187390535691702e-5,1.0096919117495159e-5,5.137597395133525,4.086182292209662e-7,cd_act,PWY0_1297,1.2258546876628986e-6
factor(cd_behaviour___1)1,-6.446474183406215e-5,1.3955425238797546e-5,-4.619331960938275,6.35753172523785e-6,cd_behaviour___1,PWY0_1297,6.35753172523785e-6
factor(cd_behaviour___2)1,4.9023356107200566e-5,1.672931975291418e-5,2.9303855046862197,0.0037205558180248167,cd_behaviour___2,PWY0_1297,0.0037205558180248167
factor(cd_behaviour___3)1,3.573507279732397e-5,1.5782223068826657e-5,2.2642610386054267,0.024474132036355754,cd_behaviour___3,PWY0_1297,0.024474132036355754
