feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Enterocloster_citroniae	Region	HK	-0.00596629553266988	0.0035484690524753	479	166	0.0933453009258547	0.147592165014647
Coprococcus_eutactus	Region	HK	-0.0638727880337478	0.0380083138465322	479	137	0.0935156968412362	0.147592165014647
GGB3537_SGB4727	Region	HK	-0.0149118914174791	0.00893295356382646	479	90	0.0957115726829576	0.150403899930362
Gemella_morbillorum	Region	HK	-0.0140699882052488	0.0084898382450135	479	200	0.0981216057101228	0.15352647789989
Sutterella_wadsworthensis	Region	HK	-0.0111824249916722	0.00676849388884709	479	124	0.0991663241663604	0.154495174559609
GGB3109_SGB4119	Region	HK	-0.00911576837435678	0.00555649260946396	479	95	0.1015476587301	0.157529060337718
Ruthenibacterium_lactatiformans	Region	HK	0.0527444639181559	0.0322405202486403	479	380	0.102505875205757	0.158338862551871
Blautia_faecis	Region	HK	0.0629226628697453	0.0393310507730174	479	407	0.110300268210095	0.169656768475697
Vescimonas_coprocola	Region	HK	0.0348487930214508	0.0219282860350954	479	256	0.112674085580444	0.172576763990301
Blautia_obeum	Region	HK	-0.0947221310861232	0.0597967152167288	479	367	0.113840719371979	0.172904523564973
GGB9634_SGB15093	Region	HK	-0.0356246519228439	0.0224685228338689	479	74	0.113507287626761	0.172904523564973
Eubacterium_sp_AF16_48	Region	HK	-0.014819708775443	0.00939193710841725	479	85	0.115247305939947	0.17431155023417
Actinomyces_sp_ph3	Region	HK	-0.0173676969524978	0.0110754604976212	479	174	0.117515270422542	0.177004328478767
Dorea_sp_AF24_7LB	Region	HK	-0.0224699111580614	0.0143906803175374	479	145	0.119087619272515	0.178631428908773
Blautia_producta	Region	HK	-0.0547258948701101	0.0358768319252455	479	192	0.127826435048034	0.190950600503853
Bacteroides_uniformis	Region	HK	0.0658981395227172	0.0435188385319738	479	349	0.130626280190617	0.19433335946391
Lachnospiraceae_bacterium_Marseille_Q4251	Region	HK	0.00953705315353697	0.0063519689218093	479	248	0.133905361233243	0.198398555623132
Bacteroides_intestinalis	Region	HK	-0.0136453488088087	0.00913197996820632	479	93	0.135774702122622	0.200350475083382
Erysipelatoclostridium_ramosum	Region	HK	-0.069255655658973	0.0464251783914679	479	274	0.136420670307992	0.200488677416199
Clostridium_sp_1001270H_150608_G6	Region	HK	-0.0371151917427698	0.0249334157869129	479	88	0.137260841554684	0.200910022114316
Lachnospiraceae_bacterium	Region	HK	-0.0146441006162787	0.00985592487028839	479	282	0.1379881382148	0.201163430409528
Blautia_sp_MSK_20_85	Region	HK	-0.0534371741183987	0.0360619138397067	479	115	0.139049159234469	0.201899379208449
GGB9453_SGB14845	Region	HK	0.0115842698222993	0.00789543454068443	479	83	0.142977619577907	0.206776398034981
Mediterraneibacter_sp_gm002	Region	HK	-0.0338281322186429	0.0230939432626649	479	92	0.14363279306528	0.206899618582129
Tyzzerella_nexilis	Region	HK	0.0386771326282359	0.026826511218674	479	117	0.150029002487989	0.215259003569723
GGB14025_SGB14906	Region	HK	-0.0100927029397	0.00714948590742956	479	74	0.158699603460121	0.226802976598519
Faecalibacillus_faecis	Region	HK	-0.0200493365108494	0.0143379038318012	479	93	0.162659260681677	0.231550241676269
Enterococcus_faecalis	Region	HK	-0.0675350823898043	0.0485316918126537	479	128	0.164702263990184	0.233542663392331
Blautia_stercoris	Region	HK	-0.0472968560506635	0.0344130907263656	479	144	0.169967371140779	0.240070644840866
Mogibacterium_sp_NSJ_24	Region	HK	0.0112702582994271	0.00838773353284423	479	128	0.179697315539501	0.25282994395674
Bacteroides_finegoldii	Region	HK	-0.00583503713375727	0.00444807401413385	479	85	0.190214544518196	0.266594129961796
Clostridium_spiroforme	Region	HK	-0.0116836825482471	0.00900129455911587	479	132	0.194914526872339	0.271088020132793
Veillonella_rogosae	Region	HK	-0.0104939762867153	0.0080730216704559	479	152	0.194269177654737	0.271088020132793
Faecalimonas_umbilicata	Region	HK	0.084013730175659	0.0648909876035454	479	154	0.19605345636343	0.271631315495897
Blautia_sp_Marseille_P3087	Region	HK	-0.0267764601260779	0.0209210012154416	479	224	0.201207962989603	0.277712891882988
GGB35068_SGB47850	Region	HK	0.0129080337429361	0.0101076089244757	479	131	0.202201977465423	0.278027719014957
Collinsella_SGB14861	Region	HK	-0.0352101106718342	0.0284124020753411	479	180	0.215861785687895	0.295689917753607
Lachnospira_eligens	Region	HK	-0.0378565936705648	0.0307388416529917	479	262	0.218721933712098	0.298481435855231
Clostridium_sp_AT4	Region	HK	-0.0214203649613072	0.0180451134406093	479	126	0.235800622430335	0.320530484777301
Eubacterium_rectale	Region	HK	-0.104717488546235	0.0883762878374884	479	317	0.23664509619922	0.320530484777301
Bittarella_massiliensis	Region	HK	-0.00321627056870371	0.00273901155118646	479	190	0.240882821297011	0.325057487475149
Senegalimassilia_anaerobia	Region	HK	0.012114169708476	0.0103931792708856	479	74	0.24436338651386	0.32853299742419
GGB9342_SGB14306	Region	HK	-0.0157810537085816	0.0137470197738215	479	64	0.251559722221606	0.336960070724882
Clostridiaceae_bacterium_Marseille_Q4149	Region	HK	-0.0145572787822128	0.0129379364069067	479	85	0.261086079653465	0.348434731302235
Christensenella_hongkongensis	Region	HK	-0.00321225740063617	0.00291449542708882	479	145	0.270945357875217	0.359734762349996
Lactococcus_lactis	Region	HK	-0.0139609473866129	0.0126824522003531	479	190	0.271535330258675	0.359734762349996
Phocaeicola_coprocola	Region	HK	-0.00979693976858999	0.00899398334306925	479	75	0.276581726599409	0.36508787911122
Dorea_formicigenerans	Region	HK	0.0377240194445354	0.035479420411057	479	335	0.2881998518028	0.37775756288214
Enterococcus_avium	Region	HK	-0.0303155056997595	0.0285153544640577	479	74	0.288261280766812	0.37775756288214
Coprococcus_catus	Region	HK	-0.0176250786926096	0.0172138997738777	479	262	0.306407879491322	0.400093741925719
GGB2980_SGB3962	Region	HK	-0.0057573705238098	0.00578260943847566	479	109	0.319932132987752	0.416255785930301
Ruminococcus_SGB4421	Region	HK	0.0128755530871421	0.0130543715831329	479	58	0.324484948806186	0.419528792627659
GGB9512_SGB14909	Region	HK	-0.013516231803071	0.0137117262169996	479	63	0.324759203108463	0.419528792627659
Phocaeicola_massiliensis	Region	HK	0.0146031770901178	0.0148775545936219	479	110	0.326815413213766	0.420687925519848
GGB3304_SGB4367	Region	HK	-0.0338442584007374	0.0363002146839695	479	67	0.351630852163445	0.450904089036704
Lactococcus_petauri	Region	HK	0.00712068681958488	0.00765556948478115	479	90	0.352773447070038	0.450904089036704
Ruminococcus_bromii	Region	HK	0.0817014081296966	0.0884401338026309	479	188	0.356055097023753	0.45350175515657
Alistipes_indistinctus	Region	HK	-0.00582812415139251	0.00647861555783288	479	133	0.368790223464672	0.468079899012853
Enterococcus_faecium	Region	HK	-0.0257054678441664	0.0288901821758409	479	117	0.374040693888705	0.472446893345549
Streptococcus_equinus	Region	HK	-0.0130045731957074	0.0146400520501846	479	88	0.374833898852667	0.472446893345549
Coprobacillus_cateniformis	Region	HK	-0.00444465505073108	0.00505571822629704	479	106	0.379771139229839	0.477013576264469
GGB51959_SGB72479	Region	HK	-0.00373065401260284	0.00425821299025364	479	104	0.381412356797546	0.477423053508652
Ruminococcus_lactaris	Region	HK	0.029182195568044	0.0344739594874621	479	169	0.397698524806746	0.492678673906215
Veillonella_parvula	Region	HK	-0.0322111980901536	0.0378437307038066	479	221	0.395105679847962	0.492678673906215
Lacrimispora_amygdalina	Region	HK	-0.00883692961277935	0.0104688854960728	479	223	0.399029008618257	0.492678673906215
Hungatella_hathewayi	Region	HK	-0.00931050523410516	0.0109676284502154	479	253	0.396358423753467	0.492678673906215
Eisenbergiella_massiliensis	Region	HK	-0.0128465456678439	0.0153559769541603	479	114	0.403246038658701	0.49519441892617
Roseburia_sp_AM16_25	Region	HK	-0.0098433276953278	0.0117798660029468	479	123	0.403794898077538	0.49519441892617
Anaerostipes_caccae	Region	HK	0.0100974693555858	0.0123136716690717	479	108	0.412613700791831	0.504305634301126
GGB79973_SGB14341	Region	HK	-0.0120156216741014	0.0148303776551322	479	101	0.418227322740659	0.509451403204226
Enterocloster_clostridioformis	Region	HK	-0.0168141463743843	0.0208857629993516	479	127	0.42119018251047	0.51134460284716
Collinsella_SGB4121	Region	HK	-0.0062728492415075	0.00782996162381887	479	239	0.42345288769034	0.511900848874495
Ruminococcaceae_bacterium_AM28_23LB	Region	HK	0.00224840029605902	0.00281268487657367	479	69	0.424468747964802	0.511900848874495
Klebsiella_pneumoniae	Region	HK	0.0352540684324968	0.0450866580435769	479	203	0.43465072791837	0.522444417994597
Alistipes_sp_AF17_16	Region	HK	-0.00571300303993789	0.00734433274134177	479	110	0.43702593186601	0.523565720354329
GGB80011_SGB15265	Region	HK	-0.0264941289906174	0.0353553887087067	479	148	0.454005985077402	0.542089773130561
Bifidobacterium_dentium	Region	HK	-0.0128887532815733	0.0172556779614968	479	132	0.455474878250196	0.542089773130561
Clostridium_SGB4750	Region	HK	0.0139532468090437	0.0188589157097275	479	213	0.459739614185831	0.543600911887481
Prevotella_copri_clade_A	Region	HK	0.0210391569210303	0.0284226529758732	479	80	0.459527689136359	0.543600911887481
Parabacteroides_merdae	Region	HK	-0.0147027985097124	0.0200161940876552	479	216	0.462977485193291	0.545652036120664
Phascolarctobacterium_SGB4573	Region	HK	0.0203888292043885	0.0278776771473548	479	83	0.464913789480099	0.54616085948633
Dysosmobacter_welbionis	Region	HK	0.00942710121926441	0.0130076284203154	479	242	0.468969130378134	0.549147723636331
Blautia_hansenii	Region	HK	0.0269802062638644	0.0385081416822932	479	157	0.483871558947616	0.56477612828934
Roseburia_intestinalis	Region	HK	-0.0185884850091519	0.0266330208836875	479	193	0.485549294683767	0.56491792939169
Ruminococcus_sp_AF13_28	Region	HK	-0.0568005985404494	0.0822421875072806	479	279	0.490121206210712	0.568415328608589
Veillonella_atypica	Region	HK	-0.0150498543835156	0.0219394939963822	479	152	0.493064732596386	0.570007955199006
Blautia_caecimuris	Region	HK	-0.0297153664644153	0.0450132586541048	479	167	0.509478154866143	0.587112921321936
Catenibacterium_SGB4425	Region	HK	0.0101047105904689	0.0156170184426579	479	82	0.517922473417463	0.594955246362466
Parasutterella_excrementihominis	Region	HK	-0.00880576678467709	0.0137128435842306	479	165	0.521081241174013	0.596695553773397
Eisenbergiella_tayi	Region	HK	-0.00787639001430782	0.0126453500237963	479	158	0.533668616958689	0.609187760867937
Bacteroides_xylanisolvens	Region	HK	0.0115967957289834	0.019088960452572	479	212	0.54379947285818	0.616872527023498
Desulfovibrio_SGB5077	Region	HK	0.00649660597428773	0.0106760298930188	479	70	0.543130549388233	0.616872527023498
Bacteroides_eggerthii	Region	HK	0.00660322236789847	0.0113578222779301	479	63	0.561258301583734	0.634693967211512
Clostridium_butyricum	Region	HK	0.0169151411787604	0.0300364970784844	479	339	0.573595364044066	0.646630798596261
Coprococcus_comes	Region	HK	-0.0245023082542493	0.0445807474925475	479	293	0.582839760023235	0.653402093806142
Butyricimonas_SGB15260	Region	HK	-0.00913969992206029	0.0166452313024514	479	94	0.583201868851763	0.653402093806142
Lachnospira_pectinoschiza	Region	HK	-0.0130313009015866	0.0242447548822031	479	185	0.591180195292711	0.656531598980673
Ruminococcus_callidus	Region	HK	0.00769857108519439	0.0143325089533949	479	81	0.591421027180937	0.656531598980673
GGB9559_SGB14969	Region	HK	0.00216872303047714	0.00402022068722695	479	77	0.589825531801742	0.656531598980673
Roseburia_inulinivorans	Region	HK	0.0174313741299308	0.0331091348122812	479	312	0.59879784972088	0.662693961733779
Desulfovibrio_piger	Region	HK	0.00671326928390555	0.0131810408073541	479	59	0.610768700531293	0.671845570584422
Blautia_sp_OF03_15BH	Region	HK	0.00263452552586261	0.00516092318813679	479	113	0.609954428489116	0.671845570584422
Parabacteroides_goldsteinii	Region	HK	-0.00201374817878298	0.00411433593799381	479	91	0.624750471309615	0.685149308415077
Blautia_massiliensis	Region	HK	0.0301819217230107	0.0621574128954514	479	340	0.627493352481075	0.686084599248886
Longicatena_caecimuris	Region	HK	0.00719500117770424	0.015227963777756	479	92	0.636795959963245	0.693936227283986
Faecalicatena_fissicatena	Region	HK	0.0151744565403553	0.0322791491873504	479	233	0.638497795903172	0.693936227283986
Gemmiger_SGB15295	Region	HK	0.0151630024976901	0.0329285306236214	479	59	0.645379990525242	0.699322198688546
GGB9453_SGB14844	Region	HK	-0.001966711221397	0.0043920249711385	479	87	0.654507012173156	0.707101325651356
Intestinibacter_bartlettii	Region	HK	-0.00451411350775366	0.010950349062657	479	263	0.680352627287783	0.732842740965773
Alistipes_putredinis	Region	HK	0.0129789774128654	0.0346294109173386	479	240	0.707978491569781	0.760343764614883
Enterocloster_bolteae	Region	HK	0.010605980970539	0.0286770719051711	479	258	0.711664484454069	0.7620478107871
Anaerobutyricum_soehngenii	Region	HK	0.0175174358368139	0.0481129689596873	479	271	0.71595236891184	0.764384440926464
Raoultibacter_timonensis	Region	HK	0.00191309761847022	0.0053983041823858	479	118	0.72320426677091	0.769862606562582
Eggerthella_lenta	Region	HK	-0.0143863747058181	0.0412792740169435	479	368	0.727608518488851	0.772286234536412
Butyricicoccus_sp_AM29_23AC	Region	HK	-0.00381715842201712	0.0125703474537362	479	134	0.76151651200009	0.805919807160445
Holdemanella_porci	Region	HK	-0.0103780051048108	0.0350697102400533	479	52	0.767416118853608	0.809802474255406
GGB3746_SGB5089	Region	HK	-0.00537450232943507	0.0190603812247084	479	189	0.778086932577956	0.818682772538544
Lactonifactor_sp_BIOML_A6	Region	HK	-0.0012537980048876	0.00459252387165384	479	152	0.784964844839341	0.823532481724511
GGB3277_SGB4327	Region	HK	0.00873087916188851	0.0342211507961918	479	78	0.798731825748271	0.835560958923984
Enterocloster_aldenensis	Region	HK	-0.00243392581926207	0.0097430206226607	479	159	0.802840098828076	0.8374452755017
GGB9719_SGB15272	Region	HK	0.00340016041559838	0.0152382503069669	479	164	0.823527316575757	0.856562796323782
Parvimonas_micra	Region	HK	-0.00205870827472974	0.0094234544665301	479	177	0.827159162200415	0.85788221679643
Faecalicatena_contorta	Region	HK	-0.00066520497366846	0.00364273041198728	479	146	0.85518033582082	0.88316024609369
Bacteroides_caccae	Region	HK	-0.00393835032762122	0.0220691186368183	479	211	0.858441219606222	0.88316024609369
Holdemania_filiformis	Region	HK	-0.000825885360149609	0.00464087564834252	479	162	0.858830762730228	0.88316024609369
Solobacterium_moorei	Region	HK	-0.00129972576956175	0.00806560460530053	479	114	0.87204801944382	0.894218731802562
Limosilactobacillus_mucosae	Region	HK	0.00492961830657799	0.0327187574568674	479	71	0.88030254910815	0.900140353031714
Ruminococcus_torques	Region	HK	0.0119711832742145	0.0813704149502915	479	396	0.883099776738668	0.900464098191395
Gordonibacter_urolithinfaciens	Region	HK	0.000582822379875375	0.00467430897039619	479	81	0.900824416434063	0.915964322592619
GGB3256_SGB4303	Region	HK	-0.00533141263189192	0.0506735608670495	479	99	0.916252662096057	0.929049486985666
Streptococcus_salivarius	Region	HK	0.00700011729135531	0.0692777009830884	479	458	0.919557745562543	0.929803514315329
Roseburia_faecis	Region	HK	-0.004206719447616	0.053111036153626	479	251	0.936901888612203	0.944709404350638
Lachnospiraceae_bacterium_BX3	Region	HK	0.000485699823472365	0.00747673477024866	479	83	0.948231878253124	0.953485240459513
GGB51441_SGB71759	Region	HK	-0.000205672569771199	0.00410493307134647	479	178	0.960060678760871	0.962712780083415
Faecalibacillus_intestinalis	Region	HK	-0.00204511426808888	0.0523942040193741	479	317	0.968880237442914	0.968880237442914
