feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Enterocloster_citroniae	Region	HK	-0.00596629553266988	0.0035484690524753	479	166	0.0933453009258547	0.147592165014647
Coprococcus_eutactus	Region	HK	-0.0638727880337478	0.0380083138465322	479	137	0.0935156968412362	0.147592165014647
GGB3537_SGB4727	Region	HK	-0.0149118914174791	0.00893295356382646	479	90	0.0957115726829576	0.150403899930362
Gemella_morbillorum	Region	HK	-0.0140699882052488	0.0084898382450135	479	200	0.0981216057101228	0.15352647789989
Sutterella_wadsworthensis	Region	HK	-0.0111824249916722	0.00676849388884709	479	124	0.0991663241663604	0.154495174559609
GGB3109_SGB4119	Region	HK	-0.00911576837435678	0.00555649260946396	479	95	0.1015476587301	0.157529060337718
Ruthenibacterium_lactatiformans	Region	HK	0.0527444639181559	0.0322405202486403	479	380	0.102505875205757	0.158338862551871
Blautia_faecis	Region	HK	0.0629226628697453	0.0393310507730174	479	407	0.110300268210095	0.169656768475697
Vescimonas_coprocola	Region	HK	0.0348487930214508	0.0219282860350954	479	256	0.112674085580444	0.172576763990301
Blautia_obeum	Region	HK	-0.0947221310861232	0.0597967152167288	479	367	0.113840719371979	0.172904523564973
GGB9634_SGB15093	Region	HK	-0.0356246519228439	0.0224685228338689	479	74	0.113507287626761	0.172904523564973
Eubacterium_sp_AF16_48	Region	HK	-0.014819708775443	0.00939193710841725	479	85	0.115247305939947	0.17431155023417
Actinomyces_sp_ph3	Region	HK	-0.0173676969524978	0.0110754604976212	479	174	0.117515270422542	0.177004328478767
Dorea_sp_AF24_7LB	Region	HK	-0.0224699111580614	0.0143906803175374	479	145	0.119087619272515	0.178631428908773
Blautia_producta	Region	HK	-0.0547258948701101	0.0358768319252455	479	192	0.127826435048034	0.190950600503853
Bacteroides_uniformis	Region	HK	0.0658981395227172	0.0435188385319738	479	349	0.130626280190617	0.19433335946391
Lachnospiraceae_bacterium_Marseille_Q4251	Region	HK	0.00953705315353697	0.0063519689218093	479	248	0.133905361233243	0.198398555623132
Bacteroides_intestinalis	Region	HK	-0.0136453488088087	0.00913197996820632	479	93	0.135774702122622	0.200350475083382
Erysipelatoclostridium_ramosum	Region	HK	-0.069255655658973	0.0464251783914679	479	274	0.136420670307992	0.200488677416199
Clostridium_sp_1001270H_150608_G6	Region	HK	-0.0371151917427698	0.0249334157869129	479	88	0.137260841554684	0.200910022114316
Lachnospiraceae_bacterium	Region	HK	-0.0146441006162787	0.00985592487028839	479	282	0.1379881382148	0.201163430409528
Blautia_sp_MSK_20_85	Region	HK	-0.0534371741183987	0.0360619138397067	479	115	0.139049159234469	0.201899379208449
GGB9453_SGB14845	Region	HK	0.0115842698222993	0.00789543454068443	479	83	0.142977619577907	0.206776398034981
Mediterraneibacter_sp_gm002	Region	HK	-0.0338281322186429	0.0230939432626649	479	92	0.14363279306528	0.206899618582129
Tyzzerella_nexilis	Region	HK	0.0386771326282359	0.026826511218674	479	117	0.150029002487989	0.215259003569723
GGB14025_SGB14906	Region	HK	-0.0100927029397	0.00714948590742956	479	74	0.158699603460121	0.226802976598519
Faecalibacillus_faecis	Region	HK	-0.0200493365108494	0.0143379038318012	479	93	0.162659260681677	0.231550241676269
Enterococcus_faecalis	Region	HK	-0.0675350823898043	0.0485316918126537	479	128	0.164702263990184	0.233542663392331
Blautia_stercoris	Region	HK	-0.0472968560506635	0.0344130907263656	479	144	0.169967371140779	0.240070644840866
