"source","target","weight","p"
"PWY_7663","GLYCOLYSIS_E_D",0.858517245995807,0
"PWY_7664","GLYCOLYSIS_E_D",0.850823626553661,0
"PWY0_1297","GLYCOLYSIS_E_D",0.671166578615567,2.83965132796115e-07
"PWY0_1298","GLYCOLYSIS_E_D",0.773655933067853,9.19035514357347e-11
"PWY0_1477","GLYCOLYSIS_E_D",0.812403242365067,1.23267167617514e-12
"PWY0_301","GLYCOLYSIS_E_D",0.572209368468783,5.48600744020926e-05
"PWY0_781","GLYCOLYSIS_E_D",0.664067778724344,4.37939579574435e-07
"PWY0_845","GLYCOLYSIS_E_D",0.765097648491194,2.12812316563493e-10
"PWY0_862","GLYCOLYSIS_E_D",0.840257291306858,2.15614563240744e-14
"PWY4FS_7","GLYCOLYSIS_E_D",0.790493051774112,1.60672863531965e-11
"PWY4FS_8","GLYCOLYSIS_E_D",0.790496620683271,1.60672863531965e-11
"PWY66_409","GLYCOLYSIS_E_D",0.770157902893795,1.29747733683777e-10
"PYRIDNUCSAL_PWY","GLYCOLYSIS_E_D",0.687135215261262,1.03581138937238e-07
"PYRIDOXSYN_PWY","GLYCOLYSIS_E_D",0.754221304376687,5.8725242296854e-10
"ANAGLYCOLYSIS_PWY","GLYCOLYSIS_E_D",0.844876946589972,1.12903625842426e-14
"ARGSYNBSUB_PWY","GLYCOLYSIS_E_D",0.832905158769932,8.37733480112435e-14
"ARO_PWY","GLYCOLYSIS_E_D",0.846597363668264,1.12903625842426e-14
"COA_PWY","GLYCOLYSIS_E_D",0.842257331125252,2.15614563240744e-14
"COA_PWY_1","GLYCOLYSIS_E_D",0.843468317926335,2.15614563240744e-14
"COMPLETE_ARO_PWY","GLYCOLYSIS_E_D",0.850198413358145,0
"DTDPRHAMSYN_PWY","GLYCOLYSIS_E_D",0.840514685149299,2.15614563240744e-14
"GLYCOGENSYNTH_PWY","GLYCOLYSIS_E_D",0.826603724995338,2.02600307384451e-13
"HISTSYN_PWY","GLYCOLYSIS_E_D",0.845110885547243,1.12903625842426e-14
"NONMEVIPP_PWY","GLYCOLYSIS_E_D",0.836668608626952,4.25321878173522e-14
"PANTO_PWY","GLYCOLYSIS_E_D",0.843246572670032,2.15614563240744e-14
"PANTOSYN_PWY","GLYCOLYSIS_E_D",0.84130810841324,2.15614563240744e-14
"PEPTIDOGLYCANSYN_PWY","GLYCOLYSIS_E_D",0.841758235168219,2.15614563240744e-14
"PWY_3841","GLYCOLYSIS_E_D",0.839858273443664,2.15614563240744e-14
"PWY_5097","GLYCOLYSIS_E_D",0.851163079204202,0
"PWY_5686","GLYCOLYSIS_E_D",0.842471628598794,2.15614563240744e-14
"PWY_6151","GLYCOLYSIS_E_D",0.837755144437585,4.25321878173522e-14
"PWY_6163","GLYCOLYSIS_E_D",0.843666291367175,2.15614563240744e-14
"PWY_6385","GLYCOLYSIS_E_D",0.84107388587176,2.15614563240744e-14
"PWY_6386","GLYCOLYSIS_E_D",0.844478269437993,2.15614563240744e-14
"PWY_6387","GLYCOLYSIS_E_D",0.842901936181552,2.15614563240744e-14
"PWY_6470","GLYCOLYSIS_E_D",0.840242125482769,2.15614563240744e-14
"PWY_6700","GLYCOLYSIS_E_D",0.816192079915878,7.63096703082449e-13
"PWY_7238","GLYCOLYSIS_E_D",0.838666115710804,3.22302738131493e-14
"PWY_7790","GLYCOLYSIS_E_D",0.842471628598794,2.15614563240744e-14
"PWY_7791","GLYCOLYSIS_E_D",0.842471628598794,2.15614563240744e-14
"PWY_7851","GLYCOLYSIS_E_D",0.843796180136217,2.15614563240744e-14
"THISYNARA_PWY","GLYCOLYSIS_E_D",0.842662400638342,2.15614563240744e-14
"Coprococcus_eutactus","HOMOSER_METSYN_PWY",-0.545450434300046,0.000173734685642598
"Oscillibacter_sp_ER4","HOMOSER_METSYN_PWY",-0.558796568560031,9.97651174313595e-05
"GGB9758_SGB15368","HOMOSER_METSYN_PWY",-0.637352234570647,2.12136853530778e-06
"Blautia_obeum","HOMOSER_METSYN_PWY",0.521946342477682,0.000434394684594242
"Ruminococcus_torques","HOMOSER_METSYN_PWY",0.521632593178435,0.000439754957279592
"ASPASN_PWY","HOMOSER_METSYN_PWY",0.650962724502173,9.6089163387843e-07
"FASYN_ELONG_PWY","HOMOSER_METSYN_PWY",0.670355226664451,2.98275910694544e-07
"GLYCOLYSIS_E_D","HOMOSER_METSYN_PWY",0.637747307984719,2.07458642186122e-06
"MET_SAM_PWY","HOMOSER_METSYN_PWY",0.999015626075397,0
"METSYN_PWY","HOMOSER_METSYN_PWY",0.999301639057883,0
"P161_PWY","HOMOSER_METSYN_PWY",0.777783688288452,6.01706276045264e-11
"P4_PWY","HOMOSER_METSYN_PWY",0.946577228913763,0
"P461_PWY","HOMOSER_METSYN_PWY",0.72191431211026,8.59871778700553e-09
"PENTOSE_P_PWY","HOMOSER_METSYN_PWY",0.625814366905711,3.97051607612288e-06
"POLYISOPRENSYN_PWY","HOMOSER_METSYN_PWY",0.61621735275373,6.52636712900891e-06
"PWY_5347","HOMOSER_METSYN_PWY",0.999031100340853,0
"PWY_5838","HOMOSER_METSYN_PWY",0.770784789130256,1.22302486123594e-10
"PWY_5840","HOMOSER_METSYN_PWY",0.723067082294709,7.90021804723765e-09
"PWY_5850","HOMOSER_METSYN_PWY",0.689952142576587,8.62913536404567e-08
"PWY_5861","HOMOSER_METSYN_PWY",0.787325082426283,2.24355633638306e-11
"PWY_5897","HOMOSER_METSYN_PWY",0.755488832916988,5.23383121435323e-10
"PWY_5898","HOMOSER_METSYN_PWY",0.755488832916988,5.23383121435323e-10
"PWY_5899","HOMOSER_METSYN_PWY",0.755488832916988,5.23383121435323e-10
"PWY_5918","HOMOSER_METSYN_PWY",0.828451883475329,1.53705431221124e-13
"PWY_5989","HOMOSER_METSYN_PWY",0.68061720051811,1.57334187299415e-07
"PWY_6282","HOMOSER_METSYN_PWY",0.680509824199359,1.58292085750007e-07
"PWY_6285","HOMOSER_METSYN_PWY",0.599754981277655,1.49339421133478e-05
"PWY_6519","HOMOSER_METSYN_PWY",0.679256364773315,1.71143392950015e-07
"PWY_6961","HOMOSER_METSYN_PWY",0.829979943721133,1.23987342855243e-13
"PWY_7664","HOMOSER_METSYN_PWY",0.674934460389235,2.25088550369481e-07
"PWY0_1297","HOMOSER_METSYN_PWY",0.749543808842263,8.910951594849e-10
"PWY0_1298","HOMOSER_METSYN_PWY",0.803621910349194,3.59789451450649e-12
"PWY0_1477","HOMOSER_METSYN_PWY",0.75122391621511,7.68254172626704e-10
"PWY0_301","HOMOSER_METSYN_PWY",0.820298399909592,4.4632214590834e-13
"PWY0_781","HOMOSER_METSYN_PWY",0.945970856263974,0
"PWY0_862","HOMOSER_METSYN_PWY",0.679394828195402,1.69624505111428e-07
"PWY4FS_7","HOMOSER_METSYN_PWY",0.738455244162555,2.28413954548823e-09
"PWY4FS_8","HOMOSER_METSYN_PWY",0.738445236790135,2.28413954548823e-09
"PWY66_409","HOMOSER_METSYN_PWY",0.688815485159642,9.29038191916543e-08
"PYRIDNUCSAL_PWY","HOMOSER_METSYN_PWY",0.714492413728606,1.51083221347029e-08
"ANAGLYCOLYSIS_PWY","HOMOSER_METSYN_PWY",0.54866162430511,0.00015251943340605
"ARGSYNBSUB_PWY","HOMOSER_METSYN_PWY",0.500947632754519,0.000933417852470801
"ARO_PWY","HOMOSER_METSYN_PWY",0.532547298000382,0.000290899671499892
"COA_PWY","HOMOSER_METSYN_PWY",0.522493684662284,0.000425232614630633
"COA_PWY_1","HOMOSER_METSYN_PWY",0.525354056909028,0.000381387098842632
"COMPLETE_ARO_PWY","HOMOSER_METSYN_PWY",0.540960021201035,0.000208082928249591
"DTDPRHAMSYN_PWY","HOMOSER_METSYN_PWY",0.515015120963009,0.000561433093048165
"GLYCOGENSYNTH_PWY","HOMOSER_METSYN_PWY",0.558619289140951,0.00010043144777185
"PANTO_PWY","HOMOSER_METSYN_PWY",0.533553871370844,0.000279740605156869
"PANTOSYN_PWY","HOMOSER_METSYN_PWY",0.531042385251817,0.000307743085371713
"PEPTIDOGLYCANSYN_PWY","HOMOSER_METSYN_PWY",0.516215318796391,0.000536443561774997
"PWY_3841","HOMOSER_METSYN_PWY",0.500093720280953,0.000962154504705971
"PWY_5097","HOMOSER_METSYN_PWY",0.55849807043354,0.000100891893175055
"PWY_6151","HOMOSER_METSYN_PWY",0.560331333403999,9.31959224036249e-05
"PWY_6163","HOMOSER_METSYN_PWY",0.524164088771331,0.000398507142216458
"PWY_6385","HOMOSER_METSYN_PWY",0.508958212625872,0.0007018084497159
"PWY_6386","HOMOSER_METSYN_PWY",0.517010279634812,0.000520604795558535
"PWY_6387","HOMOSER_METSYN_PWY",0.514300247965765,0.000577288762299297
"PWY_6470","HOMOSER_METSYN_PWY",0.617277893472552,6.20573205426228e-06
"PWY_7238","HOMOSER_METSYN_PWY",0.555681333161219,0.000113646838734967
"PWY_7851","HOMOSER_METSYN_PWY",0.529912548665134,0.000321146599507155
"THISYNARA_PWY","HOMOSER_METSYN_PWY",0.557661130446043,0.000104455965540019
"Coprococcus_eutactus","MET_SAM_PWY",-0.547890704427979,0.000157205785814998
"Oscillibacter_sp_ER4","MET_SAM_PWY",-0.553918704781738,0.000122150271354013
"GGB9758_SGB15368","MET_SAM_PWY",-0.632985311417988,2.68987706431081e-06
"Blautia_obeum","MET_SAM_PWY",0.506855891459471,0.000757316407188923
"Ruminococcus_torques","MET_SAM_PWY",0.511732199294729,0.000633692827347273
"ASPASN_PWY","MET_SAM_PWY",0.636271394852925,2.24975344778326e-06
"FASYN_ELONG_PWY","MET_SAM_PWY",0.654772514441071,7.64091820405869e-07
"GLYCOLYSIS_E_D","MET_SAM_PWY",0.62261077495087,4.66862226817032e-06
"HOMOSER_METSYN_PWY","MET_SAM_PWY",0.999015626075397,0
"METSYN_PWY","MET_SAM_PWY",0.999959415977985,0
"P161_PWY","MET_SAM_PWY",0.762959788137061,2.59866086417204e-10
"P4_PWY","MET_SAM_PWY",0.946845439712944,0
"P461_PWY","MET_SAM_PWY",0.710980804139025,1.96370427457734e-08
"PENTOSE_P_PWY","MET_SAM_PWY",0.612982462024101,7.69644621994649e-06
"POLYISOPRENSYN_PWY","MET_SAM_PWY",0.599763711861734,1.49339421133478e-05
"PWY_5347","MET_SAM_PWY",0.999902980475137,0
"PWY_5838","MET_SAM_PWY",0.759891623241247,3.49808415941542e-10
"PWY_5840","MET_SAM_PWY",0.714667034903602,1.49112072585583e-08
"PWY_5850","MET_SAM_PWY",0.686706324721396,1.0649317789832e-07
"PWY_5861","MET_SAM_PWY",0.776176275113492,7.09540654894149e-11
"PWY_5897","MET_SAM_PWY",0.74478964501215,1.3509631784549e-09
"PWY_5898","MET_SAM_PWY",0.74478964501215,1.3509631784549e-09
"PWY_5899","MET_SAM_PWY",0.74478964501215,1.3509631784549e-09
"PWY_5918","MET_SAM_PWY",0.815308601612279,8.61406474605704e-13
"PWY_5989","MET_SAM_PWY",0.664766614212084,4.20216164736659e-07
"PWY_6282","MET_SAM_PWY",0.664987580905157,4.14967256310499e-07
"PWY_6285","MET_SAM_PWY",0.592387514669066,2.13258140154119e-05
"PWY_6519","MET_SAM_PWY",0.663765079691343,4.45842020314481e-07
"PWY_6961","MET_SAM_PWY",0.822486588385899,3.31443925157514e-13
"PWY_7664","MET_SAM_PWY",0.659550343529114,5.75063318899514e-07
"PWY0_1297","MET_SAM_PWY",0.736669094234758,2.63191079555505e-09
"PWY0_1298","MET_SAM_PWY",0.787504424354615,2.20125365702925e-11
"PWY0_1477","MET_SAM_PWY",0.737954188346832,2.37198330064866e-09
"PWY0_301","MET_SAM_PWY",0.813791290109612,1.03963293479338e-12
"PWY0_781","MET_SAM_PWY",0.946348467996848,0
"PWY0_862","MET_SAM_PWY",0.664236112511505,4.34259964368039e-07
"PWY4FS_7","MET_SAM_PWY",0.722851778724441,8.03469680494489e-09
"PWY4FS_8","MET_SAM_PWY",0.722842036685765,8.03469680494489e-09
"PWY66_409","MET_SAM_PWY",0.674862366076156,2.26043731054439e-07
"PYRIDNUCSAL_PWY","MET_SAM_PWY",0.711969745967591,1.82334138875739e-08
"ANAGLYCOLYSIS_PWY","MET_SAM_PWY",0.536703931286095,0.000246775500350491
"ARO_PWY","MET_SAM_PWY",0.520447552281691,0.000457633263637127
"COA_PWY","MET_SAM_PWY",0.510816176618573,0.000654940830236792
"COA_PWY_1","MET_SAM_PWY",0.513939631180529,0.000584122617310803
"COMPLETE_ARO_PWY","MET_SAM_PWY",0.528417937637753,0.000339879598659106
"DTDPRHAMSYN_PWY","MET_SAM_PWY",0.502302841424953,0.000889436202238016
"GLYCOGENSYNTH_PWY","MET_SAM_PWY",0.548313411081762,0.000154592823858494
"PANTO_PWY","MET_SAM_PWY",0.520824651967777,0.000452052295569807
"PANTOSYN_PWY","MET_SAM_PWY",0.518552087393433,0.00049196434692493
"PEPTIDOGLYCANSYN_PWY","MET_SAM_PWY",0.504848611563508,0.000813506208407687
"PWY_5097","MET_SAM_PWY",0.546291723979306,0.000167699200398955
"PWY_6151","MET_SAM_PWY",0.548050225766665,0.000156249753053715
"PWY_6163","MET_SAM_PWY",0.512487315695327,0.000616962972210848
"PWY_6386","MET_SAM_PWY",0.505602667877522,0.000791566090288222
"PWY_6387","MET_SAM_PWY",0.502957749093584,0.000870647913259816
"PWY_6470","MET_SAM_PWY",0.603879112543308,1.22534234591668e-05
"PWY_7238","MET_SAM_PWY",0.545014683226164,0.00017674426280227
"PWY_7851","MET_SAM_PWY",0.51845157344247,0.000493537327545447
"THISYNARA_PWY","MET_SAM_PWY",0.544335321457046,0.000181551547404452
"Coprococcus_eutactus","METSYN_PWY",-0.548026651520722,0.00015634068895826
"Oscillibacter_sp_ER4","METSYN_PWY",-0.555556521646296,0.000114234313155411
"GGB9758_SGB15368","METSYN_PWY",-0.634057949008948,2.53485569858918e-06
"Blautia_obeum","METSYN_PWY",0.508900618045795,0.000702809823191887
"Ruminococcus_torques","METSYN_PWY",0.512243090120509,0.000622396342037625
"ASPASN_PWY","METSYN_PWY",0.637452973458666,2.10996059020761e-06
"FASYN_ELONG_PWY","METSYN_PWY",0.65669204771529,6.82882049567424e-07
"GLYCOLYSIS_E_D","METSYN_PWY",0.623713699742363,4.41364734247767e-06
"HOMOSER_METSYN_PWY","METSYN_PWY",0.999301639057883,0
"MET_SAM_PWY","METSYN_PWY",0.999959415977985,0
"P161_PWY","METSYN_PWY",0.764994313562333,2.14804327230621e-10
"P4_PWY","METSYN_PWY",0.946493099208774,0
"P461_PWY","METSYN_PWY",0.711588570271849,1.87477114502236e-08
"PENTOSE_P_PWY","METSYN_PWY",0.613399599221094,7.54355273427619e-06
"POLYISOPRENSYN_PWY","METSYN_PWY",0.602171331854425,1.32699625138016e-05
"PWY_5347","METSYN_PWY",0.999899005028549,0
"PWY_5838","METSYN_PWY",0.761433832748485,3.00747827092162e-10
"PWY_5840","METSYN_PWY",0.715713409494347,1.38040860855825e-08
"PWY_5850","METSYN_PWY",0.688240484774957,9.63245031165499e-08
"PWY_5861","METSYN_PWY",0.777810454797376,6.00699546945555e-11
"PWY_5897","METSYN_PWY",0.746272887925569,1.18991337438136e-09
"PWY_5898","METSYN_PWY",0.746272887925569,1.18991337438136e-09
"PWY_5899","METSYN_PWY",0.746272887925569,1.18991337438136e-09
"PWY_5918","METSYN_PWY",0.817428456130372,6.51635124460915e-13
"PWY_5989","METSYN_PWY",0.666718829426493,3.74325315834192e-07
"PWY_6282","METSYN_PWY",0.666938616798533,3.69648258337507e-07
"PWY_6285","METSYN_PWY",0.594426959335987,1.93637440044723e-05
"PWY_6519","METSYN_PWY",0.665591261522714,4.0036476313729e-07
"PWY_6961","METSYN_PWY",0.824400461789438,2.60406749926886e-13
"PWY_7664","METSYN_PWY",0.661480383244263,5.12793442909872e-07
"PWY0_1297","METSYN_PWY",0.738156380124294,2.33664388363187e-09
"PWY0_1298","METSYN_PWY",0.789595333451784,1.76516455773089e-11
"PWY0_1477","METSYN_PWY",0.739139552174814,2.16204944206271e-09
"PWY0_301","METSYN_PWY",0.815351732747274,8.53241141862608e-13
"PWY0_781","METSYN_PWY",0.945962453091462,0
"PWY0_862","METSYN_PWY",0.666177360070003,3.86950694311375e-07
"PWY4FS_7","METSYN_PWY",0.724762158130468,6.92705940847891e-09
"PWY4FS_8","METSYN_PWY",0.724752362887571,6.92705940847891e-09
"PWY66_409","METSYN_PWY",0.676291275040883,2.06825343732511e-07
"PYRIDNUCSAL_PWY","METSYN_PWY",0.711683637886943,1.86229837729176e-08
"ANAGLYCOLYSIS_PWY","METSYN_PWY",0.536903266033679,0.000245022108085099
"ARO_PWY","METSYN_PWY",0.520646870696113,0.000454542708754432
"COA_PWY","METSYN_PWY",0.51090375449069,0.000652969499091711
"COA_PWY_1","METSYN_PWY",0.513994007986724,0.00058334953477108
"COMPLETE_ARO_PWY","METSYN_PWY",0.528705954059177,0.000336148537373565
"DTDPRHAMSYN_PWY","METSYN_PWY",0.502729164731374,0.000877407879833271
"GLYCOGENSYNTH_PWY","METSYN_PWY",0.548346941693819,0.000154435209667444
"PANTO_PWY","METSYN_PWY",0.52118499073761,0.00044608974308985
"PANTOSYN_PWY","METSYN_PWY",0.51883108345683,0.000486903813290147
"PEPTIDOGLYCANSYN_PWY","METSYN_PWY",0.50489540033866,0.000812373862622465
"PWY_5097","METSYN_PWY",0.546602478871621,0.000165735562735755
"PWY_6151","METSYN_PWY",0.548264968439341,0.000154852113574822
"PWY_6163","METSYN_PWY",0.512602123448211,0.000614438854131508
"PWY_6386","METSYN_PWY",0.505680224779056,0.00078952712787364
"PWY_6387","METSYN_PWY",0.503007377365919,0.00086934952734327
"PWY_6470","METSYN_PWY",0.603830450481494,1.22742150010195e-05
"PWY_7238","METSYN_PWY",0.54508739802328,0.000176423902836587
"PWY_7851","METSYN_PWY",0.518511820538882,0.000492553316442897
"THISYNARA_PWY","METSYN_PWY",0.54458002173901,0.000179874058943154
"Oscillospiraceae_bacterium_Marseille_Q3528","P161_PWY",-0.523294778865513,0.000411981578829591
"GGB9758_SGB15368","P161_PWY",-0.523932303106931,0.000401946855569883
"Blautia_obeum","P161_PWY",0.516404861485871,0.000532637751362496
"Agathobaculum_butyriciproducens","P161_PWY",0.509438982412078,0.000689655847851801
"Ruminococcus_torques","P161_PWY",0.578382884255541,4.1304325440797e-05
"ASPASN_PWY","P161_PWY",0.705072440463887,3.02820046547889e-08
"FASYN_ELONG_PWY","P161_PWY",0.715067335604851,1.44648006501545e-08
"GLYCOLYSIS_E_D","P161_PWY",0.720130366836803,9.86254126970416e-09
"HOMOSER_METSYN_PWY","P161_PWY",0.777783688288452,6.01706276045264e-11
"MET_SAM_PWY","P161_PWY",0.762959788137061,2.59866086417204e-10
"METSYN_PWY","P161_PWY",0.764994313562333,2.14804327230621e-10
"P4_PWY","P161_PWY",0.7479852196127,1.02727858355163e-09
"P461_PWY","P161_PWY",0.769157275847296,1.43185802778364e-10
"PENTOSE_P_PWY","P161_PWY",0.691118463701268,7.99524392274033e-08
"POLYISOPRENSYN_PWY","P161_PWY",0.602208895617145,1.32506908001877e-05
"PWY_5347","P161_PWY",0.765337121031238,2.07974967515877e-10
"PWY_5838","P161_PWY",0.776556310949288,6.82991758387581e-11
"PWY_5840","P161_PWY",0.700186523463977,4.2858214550226e-08
"PWY_5850","P161_PWY",0.744247285160464,1.41221201228434e-09
"PWY_5861","P161_PWY",0.790264035124661,1.64544631803642e-11
"PWY_5897","P161_PWY",0.794015595454235,1.08522291108242e-11
"PWY_5898","P161_PWY",0.794015595454235,1.08522291108242e-11
"PWY_5899","P161_PWY",0.794015595454235,1.08522291108242e-11
"PWY_5918","P161_PWY",0.818343203641868,5.76752268235303e-13
"PWY_5989","P161_PWY",0.731568142508025,4.01009898532205e-09
"PWY_6282","P161_PWY",0.724752625079296,6.92705940847891e-09
"PWY_6285","P161_PWY",0.628342956897864,3.45875479493277e-06
"PWY_6519","P161_PWY",0.729481814059238,4.76082218092699e-09
"PWY_6961","P161_PWY",0.793590669451951,1.13774465716989e-11
"PWY_7663","P161_PWY",0.542561280709338,0.000194997074061086
"PWY_7664","P161_PWY",0.71846014280654,1.12459528238259e-08
"PWY0_1297","P161_PWY",0.779228163306827,5.24400267117562e-11
"PWY0_1298","P161_PWY",0.874206315753304,0
"PWY0_1477","P161_PWY",0.790687191669935,1.57611647963162e-11
"PWY0_301","P161_PWY",0.785002045241432,2.86455099742737e-11
"PWY0_781","P161_PWY",0.747019988028366,1.11639567758349e-09
"PWY0_845","P161_PWY",0.502723342946082,0.000877407879833271
"PWY0_862","P161_PWY",0.721737316551915,8.70979247514837e-09
"PWY4FS_7","P161_PWY",0.770470378305045,1.25901473343933e-10
"PWY4FS_8","P161_PWY",0.770460082174782,1.25901473343933e-10
"PWY66_409","P161_PWY",0.738210111935598,2.33010703434236e-09
"PYRIDNUCSAL_PWY","P161_PWY",0.685078091567347,1.18544754418545e-07
"ANAGLYCOLYSIS_PWY","P161_PWY",0.606103746657783,1.09780107541146e-05
"ARGSYNBSUB_PWY","P161_PWY",0.57978294371824,3.87185244601586e-05
"ARO_PWY","P161_PWY",0.60980542906829,9.08467572743649e-06
"COA_PWY","P161_PWY",0.585180528830184,3.01056234855322e-05
"COA_PWY_1","P161_PWY",0.58667567750367,2.81153594097847e-05
"COMPLETE_ARO_PWY","P161_PWY",0.615532487669331,6.75513375713962e-06
"DTDPRHAMSYN_PWY","P161_PWY",0.582998843167173,3.34013837532432e-05
"GLYCOGENSYNTH_PWY","P161_PWY",0.618003653611725,5.96768491064174e-06
"HISTSYN_PWY","P161_PWY",0.568768766462398,6.41452342643288e-05
"NONMEVIPP_PWY","P161_PWY",0.563074766579023,8.25909301837872e-05
"PANTO_PWY","P161_PWY",0.605067210031963,1.15447458864688e-05
"PANTOSYN_PWY","P161_PWY",0.59694653707765,1.71163142703533e-05
"PEPTIDOGLYCANSYN_PWY","P161_PWY",0.58427407452863,3.14570478059456e-05
"PWY_3841","P161_PWY",0.566198137061386,7.20006357334504e-05
"PWY_5097","P161_PWY",0.62076000674407,5.14882610175244e-06
"PWY_5686","P161_PWY",0.577146424415237,4.36816250025759e-05
"PWY_6151","P161_PWY",0.61971714969984,5.45194473853445e-06
"PWY_6163","P161_PWY",0.600479334096674,1.44024311570888e-05
"PWY_6385","P161_PWY",0.579330825617809,3.95223916324282e-05
"PWY_6386","P161_PWY",0.587209269330038,2.74724538165377e-05
"PWY_6387","P161_PWY",0.584193668271037,3.15511444908722e-05
"PWY_6470","P161_PWY",0.714761030566323,1.4812030976067e-08
"PWY_6700","P161_PWY",0.529328442447959,0.000328731527466706
"PWY_7238","P161_PWY",0.616435061798902,6.46607714135276e-06
"PWY_7790","P161_PWY",0.577146424415237,4.36816250025759e-05
"PWY_7791","P161_PWY",0.577146424415237,4.36816250025759e-05
"PWY_7851","P161_PWY",0.590031228841468,2.3880643233039e-05
"THISYNARA_PWY","P161_PWY",0.604543776566478,1.18570540678233e-05
"Coprococcus_eutactus","P4_PWY",-0.602249562298584,1.323618034599e-05
"Oscillibacter_sp_ER4","P4_PWY",-0.570547392364956,5.91570626197445e-05
"Oscillospiraceae_bacterium_Marseille_Q3528","P4_PWY",-0.505912124499396,0.000782832266314137
"GGB9758_SGB15368","P4_PWY",-0.643726602633318,1.4698206171688e-06
"Blautia_obeum","P4_PWY",0.576534643812215,4.49468132273994e-05
"Blautia_luti","P4_PWY",-0.558197836153077,0.000102038657574571
"Fusicatenibacter_saccharivorans","P4_PWY",0.502214313064709,0.000891726414975446
"Ruminococcus_torques","P4_PWY",0.546700116844995,0.000165103828088029
"ASPASN_PWY","P4_PWY",0.690674032793837,8.22004715153419e-08
"FASYN_ELONG_PWY","P4_PWY",0.681715208597188,1.47274244071255e-07
"GLYCOLYSIS_E_D","P4_PWY",0.663754862718095,4.45851571268891e-07
"HOMOSER_METSYN_PWY","P4_PWY",0.946577228913763,0
"MET_SAM_PWY","P4_PWY",0.946845439712944,0
"METSYN_PWY","P4_PWY",0.946493099208774,0
"P161_PWY","P4_PWY",0.7479852196127,1.02727858355163e-09
"P461_PWY","P4_PWY",0.766937840287399,1.78453218173169e-10
"PENTOSE_P_PWY","P4_PWY",0.682142424175802,1.43129844944078e-07
"POLYISOPRENSYN_PWY","P4_PWY",0.636881588301104,2.17888172762924e-06
"PWY_5347","P4_PWY",0.947433686094003,0
"PWY_5838","P4_PWY",0.763010537022093,2.58894535104155e-10
"PWY_5840","P4_PWY",0.686124831242321,1.10681553596608e-07
"PWY_5850","P4_PWY",0.653672890125166,8.16689313258509e-07
"PWY_5861","P4_PWY",0.779155627953677,5.27248767925084e-11
"PWY_5897","P4_PWY",0.741098717502906,1.8393981015749e-09
"PWY_5898","P4_PWY",0.741098717502906,1.8393981015749e-09
"PWY_5899","P4_PWY",0.741098717502906,1.8393981015749e-09
"PWY_5918","P4_PWY",0.824056487603593,2.79087614441952e-13
"PWY_5989","P4_PWY",0.697050322576632,5.32835574997198e-08
"PWY_6282","P4_PWY",0.693516399483042,6.79769711499971e-08
"PWY_6285","P4_PWY",0.623153580309909,4.54041364350021e-06
"PWY_6519","P4_PWY",0.683138295017799,1.35298469759171e-07
"PWY_6961","P4_PWY",0.772204216724252,1.06251575116514e-10
"PWY_7664","P4_PWY",0.687578152579719,1.0079362691201e-07
"PWY0_1297","P4_PWY",0.750700579227701,8.06238150751008e-10
"PWY0_1298","P4_PWY",0.787298767047064,2.24708967386774e-11
"PWY0_1477","P4_PWY",0.715970263296086,1.35448824791471e-08
"PWY0_301","P4_PWY",0.756653600421542,4.73410410651235e-10
"PWY0_781","P4_PWY",0.999985385405072,0
"PWY0_862","P4_PWY",0.69363853411575,6.75268899389023e-08
"PWY4FS_7","P4_PWY",0.752872633652774,6.64041759957424e-10
"PWY4FS_8","P4_PWY",0.752864894932116,6.64041759957424e-10
"PWY66_409","P4_PWY",0.693571542139848,6.77546924319439e-08
"PYRIDNUCSAL_PWY","P4_PWY",0.761894255387787,2.8797043517151e-10
"ANAGLYCOLYSIS_PWY","P4_PWY",0.581514736361252,3.5733788873145e-05
"ARGSYNBSUB_PWY","P4_PWY",0.535836920566181,0.000255661168348328
"ARO_PWY","P4_PWY",0.566497924925221,7.11027814874593e-05
"COA_PWY","P4_PWY",0.553000188328315,0.00012692872810022
"COA_PWY_1","P4_PWY",0.55722690652376,0.000106332332081956
"COMPLETE_ARO_PWY","P4_PWY",0.571657825280362,5.62616462441041e-05
"DTDPRHAMSYN_PWY","P4_PWY",0.54183345863541,0.000200766814717014
"GLYCOGENSYNTH_PWY","P4_PWY",0.590457834402564,2.343078611124e-05
"HISTSYN_PWY","P4_PWY",0.531509564808706,0.000302465744703496
"NONMEVIPP_PWY","P4_PWY",0.531165510739683,0.000306301999415253
"PANTO_PWY","P4_PWY",0.557350995350726,0.000105835191572972
"PANTOSYN_PWY","P4_PWY",0.555100209381252,0.00011649534758113
"PEPTIDOGLYCANSYN_PWY","P4_PWY",0.542438120307495,0.000195949112316614
"PWY_3841","P4_PWY",0.517164232775572,0.000517635554724145
"PWY_5097","P4_PWY",0.582726864639841,3.38015580596407e-05
"PWY_5686","P4_PWY",0.524620608058952,0.000391655804441988
"PWY_6151","P4_PWY",0.591985202332823,2.17419672480372e-05
"PWY_6163","P4_PWY",0.556830146063515,0.00010815713142633
"PWY_6385","P4_PWY",0.531680266503105,0.000300479944440432
"PWY_6386","P4_PWY",0.544022150177829,0.000183624081681944
"PWY_6387","P4_PWY",0.540781197344167,0.00020959388295605
"PWY_6470","P4_PWY",0.65593038689498,7.14569095351206e-07
"PWY_7238","P4_PWY",0.591253748176402,2.2540556193811e-05
