"source","target","weight","p"
"Blautia_obeum","Dorea_formicigenerans",0.514570476650614,1.22508722285031e-08
"Faecalibacterium_SGB15346","Dorea_formicigenerans",0.536477536124059,1.95722275657228e-09
"ASPASN_PWY","Dorea_formicigenerans",-0.530115439561044,3.37064865067744e-09
"FASYN_ELONG_PWY","Dorea_formicigenerans",-0.514638025003741,1.21886041437367e-08
"GLYCOLYSIS_E_D","Dorea_formicigenerans",-0.539151708009504,1.54741440411277e-09
"HOMOSER_METSYN_PWY","Dorea_formicigenerans",-0.594622213549235,6.89226691804836e-12
"MET_SAM_PWY","Dorea_formicigenerans",-0.586043325012658,1.70801309250485e-11
"METSYN_PWY","Dorea_formicigenerans",-0.589866966489757,1.14225786724002e-11
"P161_PWY","Dorea_formicigenerans",-0.553032183099227,4.43762603467575e-10
"P4_PWY","Dorea_formicigenerans",-0.568298073501569,1.04316797709973e-10
"P461_PWY","Dorea_formicigenerans",-0.560108969170866,2.293250502736e-10
"POLYISOPRENSYN_PWY","Dorea_formicigenerans",-0.51812043974392,9.15562734669616e-09
"PWY_5347","Dorea_formicigenerans",-0.587405692183649,1.47812569776139e-11
"PWY_5838","Dorea_formicigenerans",-0.551725619079217,5.00780358487131e-10
"PWY_5840","Dorea_formicigenerans",-0.562097163904896,1.89920278467601e-10
"PWY_5850","Dorea_formicigenerans",-0.571842908064106,7.30357885676405e-11
"PWY_5861","Dorea_formicigenerans",-0.553590051865025,4.21598074693673e-10
"PWY_5897","Dorea_formicigenerans",-0.55399032093303,4.06122621754434e-10
"PWY_5898","Dorea_formicigenerans",-0.55399032093303,4.06122621754434e-10
"PWY_5899","Dorea_formicigenerans",-0.55399032093303,4.06122621754434e-10
"PWY_5918","Dorea_formicigenerans",-0.590751422208695,1.04088621998351e-11
"PWY_5989","Dorea_formicigenerans",-0.515291856886429,1.15430589342971e-08
"PWY_6282","Dorea_formicigenerans",-0.514472968962457,1.23425842349874e-08
"PWY_6285","Dorea_formicigenerans",-0.533532367264551,2.53115630545541e-09
"PWY_6519","Dorea_formicigenerans",-0.518794275487846,8.6709724174363e-09
"PWY_6961","Dorea_formicigenerans",-0.599776752332119,3.92725447650259e-12
"PWY_7663","Dorea_formicigenerans",-0.510875823456964,1.65338821221529e-08
"PWY_7664","Dorea_formicigenerans",-0.513970458933291,1.28561650523429e-08
"PWY0_1297","Dorea_formicigenerans",-0.530805115161056,3.18386220267177e-09
"PWY0_1298","Dorea_formicigenerans",-0.560160793625706,2.28309664982096e-10
"PWY0_1477","Dorea_formicigenerans",-0.557182785217733,3.01353799828484e-10
"PWY0_301","Dorea_formicigenerans",-0.584729085032221,1.95955616489841e-11
"PWY0_781","Dorea_formicigenerans",-0.566046720427232,1.30039437829258e-10
"PWY0_845","Dorea_formicigenerans",-0.541948679823823,1.20971392278731e-09
"PWY0_862","Dorea_formicigenerans",-0.510645324720767,1.68388053729996e-08
"PWY4FS_7","Dorea_formicigenerans",-0.576494193301754,4.57777516387429e-11
"PWY4FS_8","Dorea_formicigenerans",-0.576473494299728,4.58455542265028e-11
"PYRIDNUCSAL_PWY","Dorea_formicigenerans",-0.522951953072901,6.14018313935996e-09
"PYRIDOXSYN_PWY","Dorea_formicigenerans",-0.532008583415309,2.87466030795764e-09
"Lachnospiraceae_bacterium_NSJ_46","Clostridiaceae_bacterium_Marseille_Q4149",0.535863642684925,2.06496448153774e-09
"Planobispora_rosea_EF-Tu_mutants_conferring_resistance_to_inhibitor_GE2270A","Dorea_sp_AF24_7LB",0.841508899639239,0
"tet(T)","Dorea_sp_AF24_7LB",0.902638957266374,0
"mtrC","Dorea_sp_AF24_7LB",0.841649899490926,0
"Lachnospiraceae_bacterium","GGB9699_SGB15216",0.596888538560678,5.40078225666804e-12
"Vescimonas_coprocola","GGB9699_SGB15216",0.776202654401859,0
"Clostridium_leptum","GGB9699_SGB15216",0.574440013153313,5.63015717261357e-11
"ASPASN_PWY","GGB9699_SGB15216",-0.502347046202826,3.22611902975688e-08
"Dorea_sp_AF36_15AT","Lachnospiraceae_bacterium_NSJ_29",0.532185978534502,2.83508574788059e-09
"Clostridium_leptum","Lachnospiraceae_bacterium_NSJ_29",0.610691652600319,1.15355091783516e-12
"Escherichia_coli","Dorea_sp_AF36_15AT",-0.510223127006615,1.74081518548658e-08
"Waltera_intestinalis","Dorea_sp_AF36_15AT",0.503433797875559,2.96953145128525e-08
"Alistipes_putredinis","Dorea_sp_AF36_15AT",0.558418576976561,2.68683400709339e-10
"Lachnospiraceae_bacterium_NSJ_29","Dorea_sp_AF36_15AT",0.532185978534502,2.83508574788059e-09
"GLYCOLYSIS_E_D","Dorea_sp_AF36_15AT",-0.506999908124773,2.25112446892661e-08
"HOMOSER_METSYN_PWY","Dorea_sp_AF36_15AT",-0.535904502050581,2.05791469764485e-09
"MET_SAM_PWY","Dorea_sp_AF36_15AT",-0.534959171055467,2.23608582936691e-09
"METSYN_PWY","Dorea_sp_AF36_15AT",-0.534570759756314,2.31359473924052e-09
"P161_PWY","Dorea_sp_AF36_15AT",-0.543395901572439,1.06537756281326e-09
"P4_PWY","Dorea_sp_AF36_15AT",-0.525038184880501,5.15165646236204e-09
"P461_PWY","Dorea_sp_AF36_15AT",-0.546883337158552,7.7967254867325e-10
"POLYISOPRENSYN_PWY","Dorea_sp_AF36_15AT",-0.527003735907318,4.38677749094115e-09
"PWY_5347","Dorea_sp_AF36_15AT",-0.533553382160467,2.52711774599128e-09
"PWY_5838","Dorea_sp_AF36_15AT",-0.504967308468785,2.6364120191184e-08
"PWY_5840","Dorea_sp_AF36_15AT",-0.507301102788929,2.19847039711033e-08
"PWY_5850","Dorea_sp_AF36_15AT",-0.507646103718518,2.13743396035656e-08
"PWY_5861","Dorea_sp_AF36_15AT",-0.510816680138283,1.66117324681994e-08
"PWY_5897","Dorea_sp_AF36_15AT",-0.503281464091921,3.00448940890912e-08
"PWY_5898","Dorea_sp_AF36_15AT",-0.503281464091921,3.00448940890912e-08
"PWY_5899","Dorea_sp_AF36_15AT",-0.503281464091921,3.00448940890912e-08
"PWY_5918","Dorea_sp_AF36_15AT",-0.522964886130302,6.13501583023278e-09
"PWY_6285","Dorea_sp_AF36_15AT",-0.504462701907911,2.73882246518427e-08
"PWY_6961","Dorea_sp_AF36_15AT",-0.532255171445406,2.82173572100565e-09
"PWY0_1298","Dorea_sp_AF36_15AT",-0.541376688469258,1.2729668062964e-09
"PWY0_1477","Dorea_sp_AF36_15AT",-0.545373315100724,8.93262761879819e-10
"PWY0_301","Dorea_sp_AF36_15AT",-0.531795624466712,2.92147520623365e-09
"PWY0_781","Dorea_sp_AF36_15AT",-0.523975223602334,5.63815796453582e-09
"PWY4FS_7","Dorea_sp_AF36_15AT",-0.501833473499525,3.35756716842267e-08
"PWY4FS_8","Dorea_sp_AF36_15AT",-0.50184704099114,3.35473817251033e-08
"Escherichia_coli","Fusicatenibacter_saccharivorans",-0.513829194226621,1.30040816666514e-08
"Agathobaculum_butyriciproducens","Fusicatenibacter_saccharivorans",0.530285449776046,3.32469989071931e-09
"Enterococcus_faecium_liaR_mutant_conferring_daptomycin_resistance","Ruminococcus_bromii",0.884105396445948,0
"Escherichia_coli","Clostridium_leptum",-0.537310920433426,1.82023018838469e-09
"GGB9699_SGB15216","Clostridium_leptum",0.574440013153313,5.63015717261357e-11
"Lachnospiraceae_bacterium_NSJ_29","Clostridium_leptum",0.610691652600319,1.15355091783516e-12
"Dysosmobacter_welbionis","Clostridium_leptum",0.546054446997221,8.39864853368377e-10
"HOMOSER_METSYN_PWY","Clostridium_leptum",-0.515309901569524,1.15285362864255e-08
"MET_SAM_PWY","Clostridium_leptum",-0.508602424354768,1.98012657479233e-08
"METSYN_PWY","Clostridium_leptum",-0.511217000966356,1.60837027470039e-08
"POLYISOPRENSYN_PWY","Clostridium_leptum",-0.514112211039753,1.27057860841457e-08
"PWY_5347","Clostridium_leptum",-0.510306380891092,1.72916838229936e-08
"PWY_5918","Clostridium_leptum",-0.514351343682813,1.24674740470869e-08
"rphB","Clostridiaceae_bacterium",-0.532470151996047,2.77176717852874e-09
"Escherichia_coli","Clostridiaceae_bacterium",-0.582209346023343,2.54561229029351e-11
"FASYN_ELONG_PWY","Clostridiaceae_bacterium",-0.536411008555208,1.96854957847226e-09
"GLYCOLYSIS_E_D","Clostridiaceae_bacterium",-0.501427344631963,3.46065496816653e-08
"HOMOSER_METSYN_PWY","Clostridiaceae_bacterium",-0.548826962607164,6.54085631526117e-10
"MET_SAM_PWY","Clostridiaceae_bacterium",-0.528978028774171,3.71567634121919e-09
"METSYN_PWY","Clostridiaceae_bacterium",-0.536859942804919,1.89463588525385e-09
"P161_PWY","Clostridiaceae_bacterium",-0.536723804878654,1.91660286072757e-09
"P4_PWY","Clostridiaceae_bacterium",-0.504840184791699,2.66277382951021e-08
"POLYISOPRENSYN_PWY","Clostridiaceae_bacterium",-0.517850035381283,9.35792552770297e-09
"PWY_5347","Clostridiaceae_bacterium",-0.533956194898908,2.44029197952135e-09
"PWY_5838","Clostridiaceae_bacterium",-0.556406789555717,3.24334482503342e-10
"PWY_5840","Clostridiaceae_bacterium",-0.565090704860808,1.42471471414103e-10
"PWY_5850","Clostridiaceae_bacterium",-0.558030535684976,2.78457988622519e-10
"PWY_5861","Clostridiaceae_bacterium",-0.559353569523125,2.46148586785664e-10
"PWY_5897","Clostridiaceae_bacterium",-0.55856944861899,2.65086576725807e-10
"PWY_5898","Clostridiaceae_bacterium",-0.55856944861899,2.65086576725807e-10
"PWY_5899","Clostridiaceae_bacterium",-0.55856944861899,2.65086576725807e-10
"PWY_5918","Clostridiaceae_bacterium",-0.563860822480811,1.6027370185281e-10
"PWY_5989","Clostridiaceae_bacterium",-0.524378868969583,5.44814737833085e-09
"PWY_6282","Clostridiaceae_bacterium",-0.539308884204332,1.52657409224342e-09
"PWY_6285","Clostridiaceae_bacterium",-0.527532462690197,4.19695484527054e-09
"PWY_6519","Clostridiaceae_bacterium",-0.529196509590433,3.64829575527663e-09
"PWY_6961","Clostridiaceae_bacterium",-0.529159270342575,3.65825604763688e-09
"PWY_7663","Clostridiaceae_bacterium",-0.529666460682237,3.50354435335784e-09
"PWY_7664","Clostridiaceae_bacterium",-0.53498885230307,2.23074375996864e-09
"PWY0_1298","Clostridiaceae_bacterium",-0.519521652822144,8.17544662908538e-09
"PWY0_1477","Clostridiaceae_bacterium",-0.547467428660361,7.40127510931782e-10
"PWY0_301","Clostridiaceae_bacterium",-0.563168624579777,1.71280083588225e-10
"PWY0_845","Clostridiaceae_bacterium",-0.536586752728509,1.93957491767734e-09
"PWY0_862","Clostridiaceae_bacterium",-0.53376442678604,2.4815518444624e-09
"PYRIDOXSYN_PWY","Clostridiaceae_bacterium",-0.544872163083034,9.34560760933731e-10
"Escherichia_coli","Blautia_faecis",-0.515633365265066,1.12337777006625e-08
"Ruthenibacterium_lactatiformans","Blautia_faecis",0.559755663458693,2.36980890595761e-10
"Agathobaculum_butyriciproducens","Blautia_faecis",0.685067599101314,0
"PWY_5850","Blautia_faecis",-0.506059235145957,2.42585861667169e-08
"PWY_5918","Blautia_faecis",-0.506875031770399,2.27211634540994e-08
"PWY0_845","Blautia_faecis",-0.504256756004905,2.78417893162066e-08
"PYRIDOXSYN_PWY","Blautia_faecis",-0.524195394472775,5.53344545363633e-09
"Clostridiaceae_bacterium_Marseille_Q4149","Lachnospiraceae_bacterium_NSJ_46",0.535863642684925,2.06496448153774e-09
"PWY_5838","Blautia_sp_Marseille_P3087",-0.505055380814527,2.61802334331441e-08
"PWY_5840","Blautia_sp_Marseille_P3087",-0.504382580831807,2.75621887129336e-08
"PWY_5850","Blautia_sp_Marseille_P3087",-0.504910441210199,2.64809836621138e-08
"PWY_5861","Blautia_sp_Marseille_P3087",-0.504496385634548,2.73270042121735e-08
"PWY_5897","Blautia_sp_Marseille_P3087",-0.503006662476833,3.06561527895468e-08
"PWY_5898","Blautia_sp_Marseille_P3087",-0.503006662476833,3.06561527895468e-08
"PWY_5899","Blautia_sp_Marseille_P3087",-0.503006662476833,3.06561527895468e-08
"Escherichia_coli","Anaerobutyricum_soehngenii",-0.556841288972413,3.11379251556691e-10
"FASYN_ELONG_PWY","Anaerobutyricum_soehngenii",-0.538484121332045,1.64144925872692e-09
"GLYCOLYSIS_E_D","Anaerobutyricum_soehngenii",-0.515973581826542,1.09423416960224e-08
"HOMOSER_METSYN_PWY","Anaerobutyricum_soehngenii",-0.518679667706167,8.74717163414719e-09
"MET_SAM_PWY","Anaerobutyricum_soehngenii",-0.512238884442278,1.4808849068638e-08
"METSYN_PWY","Anaerobutyricum_soehngenii",-0.514589806341912,1.22341590535388e-08
"P161_PWY","Anaerobutyricum_soehngenii",-0.546617785605327,7.98718566242962e-10
"PENTOSE_P_PWY","Anaerobutyricum_soehngenii",-0.50075359454433,3.64697351895429e-08
"POLYISOPRENSYN_PWY","Anaerobutyricum_soehngenii",-0.532196677862917,2.83478149644068e-09
"PWY_5347","Anaerobutyricum_soehngenii",-0.511238039328721,1.60596811760418e-08
"PWY_5838","Anaerobutyricum_soehngenii",-0.531830231016784,2.9141476096217e-09
"PWY_5840","Anaerobutyricum_soehngenii",-0.530396176649611,3.29583433097743e-09
"PWY_5850","Anaerobutyricum_soehngenii",-0.528885369581807,3.74539112941989e-09
"PWY_5861","Anaerobutyricum_soehngenii",-0.530165664595391,3.35753628076646e-09
"PWY_5897","Anaerobutyricum_soehngenii",-0.525501711967831,4.95702461675754e-09
"PWY_5898","Anaerobutyricum_soehngenii",-0.525501711967831,4.95702461675754e-09
"PWY_5899","Anaerobutyricum_soehngenii",-0.525501711967831,4.95702461675754e-09
"PWY_5918","Anaerobutyricum_soehngenii",-0.520137314368225,7.76883409805355e-09
"PWY_5989","Anaerobutyricum_soehngenii",-0.527440821760845,4.22747662505158e-09
"PWY_6282","Anaerobutyricum_soehngenii",-0.537724566847708,1.75518881741435e-09
"PWY_6285","Anaerobutyricum_soehngenii",-0.525857212810127,4.82225979296705e-09
"PWY_6519","Anaerobutyricum_soehngenii",-0.53880359733144,1.59686435009908e-09
"PWY_6961","Anaerobutyricum_soehngenii",-0.519948346872537,7.89029268611484e-09
"PWY_7663","Anaerobutyricum_soehngenii",-0.532042963326867,2.86663947253786e-09
"PWY_7664","Anaerobutyricum_soehngenii",-0.538247914462915,1.67541054296976e-09
"PWY0_1298","Anaerobutyricum_soehngenii",-0.514820987952288,1.20057544779034e-08
"PWY0_1477","Anaerobutyricum_soehngenii",-0.54572426808082,8.65336933356871e-10
"PWY0_301","Anaerobutyricum_soehngenii",-0.509743922774047,1.80921105325379e-08
"PWY0_845","Anaerobutyricum_soehngenii",-0.525779605850625,4.85114243781966e-09
"PWY0_862","Anaerobutyricum_soehngenii",-0.537800054524809,1.74415487796418e-09
"PYRIDOXSYN_PWY","Anaerobutyricum_soehngenii",-0.539789394455744,1.46674934173383e-09
"Faecalicatena_fissicatena","Eubacterium_ramulus",0.515459183952152,1.13921875021338e-08
"Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin","Catenibacterium_SGB4425",0.86812508400806,0
"IreK","Catenibacterium_SGB4425",0.870476031169084,0
"patA","Catenibacterium_SGB4425",0.869846213044565,0
"Blautia_faecis","Ruthenibacterium_lactatiformans",0.559755663458693,2.36980890595761e-10
"Fusicatenibacter_saccharivorans","Agathobaculum_butyriciproducens",0.530285449776046,3.32469989071931e-09
"Blautia_faecis","Agathobaculum_butyriciproducens",0.685067599101314,0
"Clostridium_leptum","Dysosmobacter_welbionis",0.546054446997221,8.39864853368377e-10
"TaeA","ASPASN_PWY",-0.546222275706899,8.27507675827777e-10
"vanR_gene_in_vanB_cluster","ASPASN_PWY",-0.542954696676478,1.10774039161481e-09
"rphB","ASPASN_PWY",0.52898696857377,3.71382263208032e-09
"tsnR","ASPASN_PWY",-0.583063282855521,2.33338318587269e-11
"tetA(P)","ASPASN_PWY",-0.559932393791617,2.33042119117853e-10
"Lachnospiraceae_bacterium","ASPASN_PWY",-0.592581098044219,8.56250125219552e-12
"Blautia_SGB4815","ASPASN_PWY",-0.558977857643203,2.54995300079579e-10
"Candidatus_Cibionibacter_quicibialis","ASPASN_PWY",-0.586598932410319,1.61046050767321e-11
"Escherichia_coli","ASPASN_PWY",0.785402617730731,0
"Faecalibacterium_prausnitzii","ASPASN_PWY",-0.520521095307942,7.5253073011462e-09
"Gemmiger_formicilis","ASPASN_PWY",-0.616297765711576,5.99071123744368e-13
"Blautia_obeum","ASPASN_PWY",-0.57779684238249,4.00460413080344e-11
"Alistipes_putredinis","ASPASN_PWY",-0.525096519516296,5.12675356504511e-09
"Blautia_glucerasea","ASPASN_PWY",-0.50625092232885,2.38893918317527e-08
"Vescimonas_coprocola","ASPASN_PWY",-0.552778198033531,4.54470058578054e-10
"Firmicutes_bacterium_AF16_15","ASPASN_PWY",-0.523991301415079,5.6318452694829e-09
"Lachnospiraceae_bacterium_Marseille_Q4251","ASPASN_PWY",-0.542997410733507,1.10368112441182e-09
"Faecalibacterium_SGB15346","ASPASN_PWY",-0.574942688820649,5.35140475993648e-11
"Clostridiales_bacterium_KLE1615","ASPASN_PWY",-0.505355120284766,2.56091748762537e-08
"Dorea_formicigenerans","ASPASN_PWY",-0.530115439561044,3.37064865067744e-09
"GGB9699_SGB15216","ASPASN_PWY",-0.502347046202826,3.22611902975688e-08
"FASYN_ELONG_PWY","ASPASN_PWY",0.946975553896632,0
"GLYCOLYSIS_E_D","ASPASN_PWY",0.962460194250482,0
"HOMOSER_METSYN_PWY","ASPASN_PWY",0.91059660256251,0
"MET_SAM_PWY","ASPASN_PWY",0.929328353757606,0
"METSYN_PWY","ASPASN_PWY",0.924988516822265,0
"P161_PWY","ASPASN_PWY",0.905658222510475,0
"P4_PWY","ASPASN_PWY",0.949297087626316,0
"P461_PWY","ASPASN_PWY",0.941577102566428,0
"PENTOSE_P_PWY","ASPASN_PWY",0.958662509202183,0
"POLYISOPRENSYN_PWY","ASPASN_PWY",0.949607093885002,0
"PWY_5347","ASPASN_PWY",0.93165313048179,0
"PWY_5838","ASPASN_PWY",0.936824554015561,0
"PWY_5840","ASPASN_PWY",0.92886606828034,0
"PWY_5850","ASPASN_PWY",0.913925814386626,0
"PWY_5861","ASPASN_PWY",0.933630172448431,0
"PWY_5897","ASPASN_PWY",0.937618317066246,0
"PWY_5898","ASPASN_PWY",0.937618317066246,0
"PWY_5899","ASPASN_PWY",0.937618317066246,0
"PWY_5918","ASPASN_PWY",0.924561352813826,0
"PWY_5989","ASPASN_PWY",0.952328112037045,0
"PWY_6147","ASPASN_PWY",0.899985461746457,0
"PWY_6282","ASPASN_PWY",0.944333252156736,0
"PWY_6285","ASPASN_PWY",0.927529856907125,0
"PWY_6519","ASPASN_PWY",0.943555321321282,0
"PWY_6961","ASPASN_PWY",0.886099883378358,0
"PWY_7663","ASPASN_PWY",0.956712499640764,0
"PWY_7664","ASPASN_PWY",0.945702722565104,0
"PWY0_1297","ASPASN_PWY",0.956902471321723,0
"PWY0_1298","ASPASN_PWY",0.951415371436323,0
"PWY0_1477","ASPASN_PWY",0.915695453704776,0
"PWY0_301","ASPASN_PWY",0.903423589691115,0
"PWY0_781","ASPASN_PWY",0.951325497823782,0
"PWY0_845","ASPASN_PWY",0.914455370460746,0
"PWY0_862","ASPASN_PWY",0.943938135486593,0
"PWY4FS_7","ASPASN_PWY",0.969387702062065,0
"PWY4FS_8","ASPASN_PWY",0.969405963977738,0
"PWY66_409","ASPASN_PWY",0.959960867282028,0
"PYRIDNUCSAL_PWY","ASPASN_PWY",0.930058064796831,0
"PYRIDOXSYN_PWY","ASPASN_PWY",0.883698518705839,0
"ANAGLYCOLYSIS_PWY","ASPASN_PWY",0.96809355152007,0
"ARGSYNBSUB_PWY","ASPASN_PWY",0.954812250853737,0
"ARO_PWY","ASPASN_PWY",0.954259420198383,0
"COA_PWY","ASPASN_PWY",0.939431048638204,0
"COA_PWY_1","ASPASN_PWY",0.947255777039813,0
"COMPLETE_ARO_PWY","ASPASN_PWY",0.960090353218168,0
"DTDPRHAMSYN_PWY","ASPASN_PWY",0.93433105644732,0
"GLYCOGENSYNTH_PWY","ASPASN_PWY",0.949943155890848,0
"HISTSYN_PWY","ASPASN_PWY",0.936957457148946,0
"NONMEVIPP_PWY","ASPASN_PWY",0.940886007032044,0
"PANTO_PWY","ASPASN_PWY",0.950417208953874,0
"PANTOSYN_PWY","ASPASN_PWY",0.946616874387053,0
"PEPTIDOGLYCANSYN_PWY","ASPASN_PWY",0.952710792354607,0
"PWY_3841","ASPASN_PWY",0.951102590991145,0
"PWY_5097","ASPASN_PWY",0.955693124142754,0
"PWY_5686","ASPASN_PWY",0.940813452152285,0
"PWY_6151","ASPASN_PWY",0.95734337403314,0
"PWY_6163","ASPASN_PWY",0.952325907779442,0
"PWY_6385","ASPASN_PWY",0.960055194965144,0
"PWY_6386","ASPASN_PWY",0.955798351319833,0
"PWY_6387","ASPASN_PWY",0.953424041593662,0
"PWY_6470","ASPASN_PWY",0.555823212499426,3.42173192241241e-10
"PWY_6700","ASPASN_PWY",0.941228490300923,0
"PWY_7238","ASPASN_PWY",0.944877341141079,0
"PWY_7790","ASPASN_PWY",0.939988343339841,0
"PWY_7791","ASPASN_PWY",0.939988343339841,0
"PWY_7851","ASPASN_PWY",0.947707586571748,0
"THISYNARA_PWY","ASPASN_PWY",0.894508754720328,0
"TaeA","FASYN_ELONG_PWY",-0.597150227045491,5.25325190984322e-12
"vanR_gene_in_vanB_cluster","FASYN_ELONG_PWY",-0.595215377151439,6.47968635269575e-12
"rphB","FASYN_ELONG_PWY",0.585008788444057,1.90381754279519e-11
"Clostridioides_difficile_EF-Tu_mutants_conferring_resistance_to_elfamycin","FASYN_ELONG_PWY",-0.523897327498299,5.67352561290186e-09
"tsnR","FASYN_ELONG_PWY",-0.631000622581623,1.0082359593339e-13
"tetA(P)","FASYN_ELONG_PWY",-0.619338293410274,4.18204246742863e-13
"tet(W/N/W)","FASYN_ELONG_PWY",0.500598120679892,3.68985728671579e-08
"lmrD","FASYN_ELONG_PWY",0.527077736243057,4.36067377064223e-09
"Lachnospiraceae_bacterium","FASYN_ELONG_PWY",-0.546588807608955,8.00647162683288e-10
"Blautia_SGB4815","FASYN_ELONG_PWY",-0.558784318227887,2.59809426044363e-10
"Candidatus_Cibionibacter_quicibialis","FASYN_ELONG_PWY",-0.579331476229959,3.42777217147021e-11
"Escherichia_coli","FASYN_ELONG_PWY",0.84401063620185,0
"Faecalibacterium_prausnitzii","FASYN_ELONG_PWY",-0.570656966309241,8.23656826230526e-11
"Gemmiger_formicilis","FASYN_ELONG_PWY",-0.607247937644001,1.71088608458588e-12
"Blautia_obeum","FASYN_ELONG_PWY",-0.649886975898418,1.05922378189056e-14
"Alistipes_putredinis","FASYN_ELONG_PWY",-0.519577311801359,8.14083421141866e-09
"Blautia_glucerasea","FASYN_ELONG_PWY",-0.530231051139793,3.33893453093926e-09
"Vescimonas_coprocola","FASYN_ELONG_PWY",-0.542653071976496,1.13827701081609e-09
"Firmicutes_bacterium_AF16_15","FASYN_ELONG_PWY",-0.526910989488962,4.41906074543003e-09
"Lachnospiraceae_bacterium_Marseille_Q4251","FASYN_ELONG_PWY",-0.561816132301765,1.95101984717478e-10
"Faecalibacterium_SGB15346","FASYN_ELONG_PWY",-0.560126660844559,2.29003673623741e-10
"Roseburia_inulinivorans","FASYN_ELONG_PWY",-0.509717351612734,1.81274522928608e-08
"Clostridiales_bacterium_KLE1615","FASYN_ELONG_PWY",-0.530370358246701,3.30168525492914e-09
"Dorea_formicigenerans","FASYN_ELONG_PWY",-0.514638025003741,1.21886041437367e-08
"Clostridiaceae_bacterium","FASYN_ELONG_PWY",-0.536411008555208,1.96854957847226e-09
"Anaerobutyricum_soehngenii","FASYN_ELONG_PWY",-0.538484121332045,1.64144925872692e-09
"ASPASN_PWY","FASYN_ELONG_PWY",0.946975553896632,0
"GLYCOLYSIS_E_D","FASYN_ELONG_PWY",0.976242028699624,0
"HOMOSER_METSYN_PWY","FASYN_ELONG_PWY",0.943346044160578,0
"MET_SAM_PWY","FASYN_ELONG_PWY",0.954013029117286,0
"METSYN_PWY","FASYN_ELONG_PWY",0.951874736983467,0
"P161_PWY","FASYN_ELONG_PWY",0.925928319671722,0
"P4_PWY","FASYN_ELONG_PWY",0.965970562667894,0
"P461_PWY","FASYN_ELONG_PWY",0.938285561635038,0
"PENTOSE_P_PWY","FASYN_ELONG_PWY",0.96657967849751,0
"POLYISOPRENSYN_PWY","FASYN_ELONG_PWY",0.968254025769735,0
"PWY_5347","FASYN_ELONG_PWY",0.95410667038481,0
"PWY_5838","FASYN_ELONG_PWY",0.985028256802045,0
"PWY_5840","FASYN_ELONG_PWY",0.979370514557968,0
"PWY_5850","FASYN_ELONG_PWY",0.967637080815959,0
"PWY_5861","FASYN_ELONG_PWY",0.982244848584186,0
"PWY_5897","FASYN_ELONG_PWY",0.983834598016965,0
"PWY_5898","FASYN_ELONG_PWY",0.983834598016965,0
"PWY_5899","FASYN_ELONG_PWY",0.983834598016965,0
"PWY_5918","FASYN_ELONG_PWY",0.95503603113099,0
"PWY_5989","FASYN_ELONG_PWY",0.993461129465962,0
"PWY_6147","FASYN_ELONG_PWY",0.909520010258402,0
"PWY_6282","FASYN_ELONG_PWY",0.999654235373103,0
"PWY_6285","FASYN_ELONG_PWY",0.976125965560648,0
"PWY_6519","FASYN_ELONG_PWY",0.988526509887653,0
"PWY_6961","FASYN_ELONG_PWY",0.919852696914593,0
"PWY_7663","FASYN_ELONG_PWY",0.98729788884563,0
"PWY_7664","FASYN_ELONG_PWY",0.999915613951934,0
"PWY0_1297","FASYN_ELONG_PWY",0.94009345149774,0
"PWY0_1298","FASYN_ELONG_PWY",0.955440628734483,0
"PWY0_1477","FASYN_ELONG_PWY",0.958419269190718,0
"PWY0_301","FASYN_ELONG_PWY",0.935029326320271,0
"PWY0_781","FASYN_ELONG_PWY",0.965369523428415,0
"PWY0_845","FASYN_ELONG_PWY",0.965420389917408,0
"PWY0_862","FASYN_ELONG_PWY",0.999531697219956,0
"PWY4FS_7","FASYN_ELONG_PWY",0.950390773978096,0
"PWY4FS_8","FASYN_ELONG_PWY",0.950379011293736,0
"PWY66_409","FASYN_ELONG_PWY",0.928151144887682,0
"PYRIDNUCSAL_PWY","FASYN_ELONG_PWY",0.934714007292001,0
"PYRIDOXSYN_PWY","FASYN_ELONG_PWY",0.953286500924168,0
"ANAGLYCOLYSIS_PWY","FASYN_ELONG_PWY",0.903733328260827,0
"ARGSYNBSUB_PWY","FASYN_ELONG_PWY",0.893334317598722,0
"ARO_PWY","FASYN_ELONG_PWY",0.896013842446946,0
"COA_PWY","FASYN_ELONG_PWY",0.879360420758758,0
"COA_PWY_1","FASYN_ELONG_PWY",0.878541264603501,0
"COMPLETE_ARO_PWY","FASYN_ELONG_PWY",0.900123997813674,0
"DTDPRHAMSYN_PWY","FASYN_ELONG_PWY",0.868426393821679,0
"GLYCOGENSYNTH_PWY","FASYN_ELONG_PWY",0.856222000901278,0
"HISTSYN_PWY","FASYN_ELONG_PWY",0.879379120295126,0
"NONMEVIPP_PWY","FASYN_ELONG_PWY",0.879333694003281,0
"PANTO_PWY","FASYN_ELONG_PWY",0.904667172371459,0
"PANTOSYN_PWY","FASYN_ELONG_PWY",0.891798894740592,0
"PEPTIDOGLYCANSYN_PWY","FASYN_ELONG_PWY",0.894082867304431,0
"PWY_3841","FASYN_ELONG_PWY",0.902083474941943,0
"PWY_5097","FASYN_ELONG_PWY",0.904010140788713,0
"PWY_5686","FASYN_ELONG_PWY",0.88562664083926,0
"PWY_6151","FASYN_ELONG_PWY",0.878595113057198,0
