"source","target","weight","cor_type"
"PvrR","PWY_5918",0.87,"positive"
"PvrR","PWY_5989",0.81,"positive"
"PvrR","PWY_6147",0.82,"positive"
"PvrR","PWY_6282",0.83,"positive"
"PvrR","PWY_6285",0.87,"positive"
"PvrR","PWY_6519",0.84,"positive"
"PvrR","PWY_6961",0.9,"positive"
"PvrR","PWY_7663",0.83,"positive"
"PvrR","PWY_7664",0.83,"positive"
"PvrR","PWY0_1297",0.8,"positive"
"PvrR","PWY0_1298",0.82,"positive"
"PvrR","PWY0_1477",0.88,"positive"
"PvrR","PWY0_301",0.91,"positive"
"PvrR","PWY0_781",0.78,"positive"
"PvrR","PWY0_845",0.83,"positive"
"PvrR","PWY0_862",0.83,"positive"
"PvrR","PWY4FS_7",0.77,"positive"
"PvrR","PWY4FS_8",0.77,"positive"
"PvrR","PWY66_409",0.73,"positive"
"PvrR","PYRIDNUCSAL_PWY",0.65,"positive"
"PvrR","PYRIDOXSYN_PWY",0.85,"positive"
"PvrR","ANAGLYCOLYSIS_PWY",0.63,"positive"
"PvrR","ARGSYNBSUB_PWY",0.6,"positive"
"PvrR","ARO_PWY",0.6,"positive"
"PvrR","COA_PWY",0.59,"positive"
"PvrR","COA_PWY_1",0.59,"positive"
"PvrR","COMPLETE_ARO_PWY",0.61,"positive"
"PvrR","DTDPRHAMSYN_PWY",0.56,"positive"
"PvrR","GLYCOGENSYNTH_PWY",0.59,"positive"
"PvrR","HISTSYN_PWY",0.54,"positive"
"PvrR","NONMEVIPP_PWY",0.58,"positive"
"PvrR","PANTO_PWY",0.66,"positive"
"PvrR","PANTOSYN_PWY",0.62,"positive"
"PvrR","PEPTIDOGLYCANSYN_PWY",0.62,"positive"
"PvrR","PWY_3841",0.61,"positive"
"PvrR","PWY_5097",0.62,"positive"
"PvrR","PWY_5686",0.57,"positive"
"PvrR","PWY_6151",0.61,"positive"
"PvrR","PWY_6163",0.58,"positive"
"PvrR","PWY_6385",0.64,"positive"
"PvrR","PWY_6386",0.61,"positive"
"PvrR","PWY_6387",0.62,"positive"
"PvrR","PWY_6700",0.58,"positive"
"PvrR","PWY_7238",0.6,"positive"
"PvrR","PWY_7790",0.57,"positive"
"PvrR","PWY_7791",0.57,"positive"
"PvrR","PWY_7851",0.59,"positive"
"tet(W/N/W)","Dorea_longicatena",0.6,"negative"
"tet(W/N/W)","Dorea_formicigenerans",0.51,"negative"
"tet(W/N/W)","Mogibacterium_sp_NSJ_24",0.51,"negative"
"arlS","Escherichia_coli",0.51,"positive"
"arlS","Vescimonas_coprocola",0.55,"negative"
"arlS","Lachnospiraceae_bacterium_NSJ_29",0.57,"negative"
"arlS","Collinsella_aerofaciens",0.58,"negative"
"Lachnospiraceae_bacterium","PWY_5838",0.51,"negative"
"Lachnospiraceae_bacterium","PWY_5840",0.5,"negative"
"Lachnospiraceae_bacterium","PWY_5850",0.52,"negative"
"Lachnospiraceae_bacterium","PWY_5861",0.52,"negative"
"Lachnospiraceae_bacterium","PWY_5897",0.5,"negative"
"Lachnospiraceae_bacterium","PWY_5898",0.5,"negative"
"Lachnospiraceae_bacterium","PWY_5899",0.5,"negative"
"Lachnospiraceae_bacterium","PWY_5918",0.51,"negative"
"Lachnospiraceae_bacterium","PWY_6147",0.53,"negative"
"Lachnospiraceae_bacterium","PWY_6285",0.52,"negative"
"Lachnospiraceae_bacterium","PWY_6519",0.51,"negative"
"Lachnospiraceae_bacterium","PWY_6961",0.54,"negative"
"Lachnospiraceae_bacterium","PWY0_1477",0.51,"negative"
"Lachnospiraceae_bacterium","PWY0_301",0.54,"negative"
"Blautia_SGB4815","ASPASN_PWY",0.52,"negative"
"Blautia_SGB4815","FASYN_ELONG_PWY",0.58,"negative"
"Blautia_SGB4815","GLYCOLYSIS_E_D",0.57,"negative"
"Blautia_SGB4815","HOMOSER_METSYN_PWY",0.6,"negative"
"Blautia_SGB4815","MET_SAM_PWY",0.58,"negative"
"Blautia_SGB4815","METSYN_PWY",0.58,"negative"
"Blautia_SGB4815","P161_PWY",0.58,"negative"
"Blautia_SGB4815","P4_PWY",0.55,"negative"
"Blautia_SGB4815","P461_PWY",0.57,"negative"
"Blautia_SGB4815","PENTOSE_P_PWY",0.54,"negative"
"Blautia_SGB4815","POLYISOPRENSYN_PWY",0.6,"negative"
"Blautia_SGB4815","PWY_5347",0.58,"negative"
"Blautia_SGB4815","PWY_5838",0.6,"negative"
"Blautia_SGB4815","PWY_5840",0.61,"negative"
"Blautia_SGB4815","PWY_5850",0.61,"negative"
"Blautia_SGB4815","PWY_5861",0.6,"negative"
"Blautia_SGB4815","PWY_5897",0.6,"negative"
"Blautia_SGB4815","PWY_5898",0.6,"negative"
"Blautia_SGB4815","PWY_5899",0.6,"negative"
"Blautia_SGB4815","PWY_5918",0.59,"negative"
"Blautia_SGB4815","PWY_5989",0.56,"negative"
"Blautia_SGB4815","PWY_6147",0.6,"negative"
"Blautia_SGB4815","PWY_6282",0.58,"negative"
"Blautia_SGB4815","PWY_6285",0.59,"negative"
"Blautia_SGB4815","PWY_6519",0.59,"negative"
"Blautia_SGB4815","PWY_6961",0.62,"negative"
"Blautia_SGB4815","PWY_7663",0.59,"negative"
"Blautia_SGB4815","PWY_7664",0.58,"negative"
"Blautia_SGB4815","PWY0_1297",0.55,"negative"
"Blautia_SGB4815","PWY0_1298",0.58,"negative"
"Blautia_SGB4815","PWY0_1477",0.61,"negative"
"Blautia_SGB4815","PWY0_301",0.62,"negative"
"Blautia_SGB4815","PWY0_781",0.55,"negative"
"Blautia_SGB4815","PWY0_845",0.59,"negative"
"Blautia_SGB4815","PWY0_862",0.58,"negative"
"Blautia_SGB4815","PWY4FS_7",0.56,"negative"
"Blautia_SGB4815","PWY4FS_8",0.56,"negative"
"Blautia_SGB4815","PWY66_409",0.52,"negative"
"Blautia_SGB4815","PYRIDOXSYN_PWY",0.61,"negative"
"GGB9760_SGB15373","HOMOSER_METSYN_PWY",0.53,"negative"
"GGB9760_SGB15373","MET_SAM_PWY",0.53,"negative"
"GGB9760_SGB15373","METSYN_PWY",0.53,"negative"
"GGB9760_SGB15373","P161_PWY",0.51,"negative"
"GGB9760_SGB15373","P4_PWY",0.52,"negative"
"GGB9760_SGB15373","POLYISOPRENSYN_PWY",0.52,"negative"
"GGB9760_SGB15373","PWY_5347",0.53,"negative"
"GGB9760_SGB15373","PWY_5850",0.5,"negative"
"GGB9760_SGB15373","PWY_5861",0.5,"negative"
"GGB9760_SGB15373","PWY_5918",0.52,"negative"
"GGB9760_SGB15373","PWY_6285",0.51,"negative"
"GGB9760_SGB15373","PWY_6961",0.55,"negative"
"GGB9760_SGB15373","PWY0_301",0.53,"negative"
"GGB9760_SGB15373","PWY0_781",0.52,"negative"
"GGB9760_SGB15373","PWY0_845",0.51,"negative"
"GGB9760_SGB15373","PWY4FS_7",0.5,"negative"
"GGB9760_SGB15373","PWY4FS_8",0.5,"negative"
"GGB9760_SGB15373","PYRIDOXSYN_PWY",0.5,"negative"
"GGB79734_SGB15291","ASPASN_PWY",0.52,"negative"
"GGB79734_SGB15291","FASYN_ELONG_PWY",0.51,"negative"
"GGB79734_SGB15291","GLYCOLYSIS_E_D",0.53,"negative"
"GGB79734_SGB15291","HOMOSER_METSYN_PWY",0.55,"negative"
"GGB79734_SGB15291","MET_SAM_PWY",0.55,"negative"
"GGB79734_SGB15291","METSYN_PWY",0.55,"negative"
"GGB79734_SGB15291","P161_PWY",0.57,"negative"
"GGB79734_SGB15291","P4_PWY",0.52,"negative"
"GGB79734_SGB15291","P461_PWY",0.57,"negative"
"GGB79734_SGB15291","POLYISOPRENSYN_PWY",0.56,"negative"
"GGB79734_SGB15291","PWY_5347",0.55,"negative"
"GGB79734_SGB15291","PWY_5838",0.54,"negative"
"GGB79734_SGB15291","PWY_5840",0.53,"negative"
"GGB79734_SGB15291","PWY_5850",0.54,"negative"
"GGB79734_SGB15291","PWY_5861",0.54,"negative"
"GGB79734_SGB15291","PWY_5897",0.54,"negative"
"GGB79734_SGB15291","PWY_5898",0.54,"negative"
"GGB79734_SGB15291","PWY_5899",0.54,"negative"
"GGB79734_SGB15291","PWY_5918",0.54,"negative"
"GGB79734_SGB15291","PWY_5989",0.52,"negative"
"GGB79734_SGB15291","PWY_6147",0.56,"negative"
"GGB79734_SGB15291","PWY_6282",0.51,"negative"
"GGB79734_SGB15291","PWY_6285",0.54,"negative"
"GGB79734_SGB15291","PWY_6519",0.55,"negative"
"GGB79734_SGB15291","PWY_6961",0.56,"negative"
"GGB79734_SGB15291","PWY_7664",0.51,"negative"
"GGB79734_SGB15291","PWY0_1297",0.57,"negative"
"GGB79734_SGB15291","PWY0_1298",0.58,"negative"
"GGB79734_SGB15291","PWY0_1477",0.57,"negative"
"GGB79734_SGB15291","PWY0_301",0.56,"negative"
"GGB79734_SGB15291","PWY0_781",0.52,"negative"
"GGB79734_SGB15291","PWY0_845",0.52,"negative"
"GGB79734_SGB15291","PWY0_862",0.51,"negative"
"GGB79734_SGB15291","PWY4FS_7",0.55,"negative"
"GGB79734_SGB15291","PWY4FS_8",0.55,"negative"
"GGB79734_SGB15291","PWY66_409",0.54,"negative"
"GGB79734_SGB15291","PYRIDOXSYN_PWY",0.51,"negative"
"GGB79734_SGB15291","PANTO_PWY",0.51,"negative"
"GGB79734_SGB15291","PANTOSYN_PWY",0.51,"negative"
"Candidatus_Cibionibacter_quicibialis","ASPASN_PWY",0.62,"negative"
"Candidatus_Cibionibacter_quicibialis","FASYN_ELONG_PWY",0.61,"negative"
"Candidatus_Cibionibacter_quicibialis","GLYCOLYSIS_E_D",0.67,"negative"
"Candidatus_Cibionibacter_quicibialis","HOMOSER_METSYN_PWY",0.65,"negative"
"Candidatus_Cibionibacter_quicibialis","MET_SAM_PWY",0.66,"negative"
"Candidatus_Cibionibacter_quicibialis","METSYN_PWY",0.65,"negative"
"Candidatus_Cibionibacter_quicibialis","P161_PWY",0.65,"negative"
"Candidatus_Cibionibacter_quicibialis","P4_PWY",0.64,"negative"
"Candidatus_Cibionibacter_quicibialis","P461_PWY",0.68,"negative"
"Candidatus_Cibionibacter_quicibialis","PENTOSE_P_PWY",0.62,"negative"
"Candidatus_Cibionibacter_quicibialis","POLYISOPRENSYN_PWY",0.67,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5347",0.65,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5838",0.66,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5840",0.64,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5850",0.65,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5861",0.67,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5897",0.66,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5898",0.66,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5899",0.66,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5918",0.65,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5989",0.62,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6147",0.62,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6282",0.61,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6285",0.63,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6519",0.65,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6961",0.66,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_7663",0.62,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_7664",0.61,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY0_1297",0.67,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY0_1298",0.67,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY0_1477",0.69,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY0_301",0.64,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY0_781",0.64,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY0_845",0.62,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY0_862",0.61,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY4FS_7",0.65,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY4FS_8",0.65,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY66_409",0.64,"negative"
"Candidatus_Cibionibacter_quicibialis","PYRIDNUCSAL_PWY",0.56,"negative"
"Candidatus_Cibionibacter_quicibialis","PYRIDOXSYN_PWY",0.62,"negative"
"Candidatus_Cibionibacter_quicibialis","ANAGLYCOLYSIS_PWY",0.61,"negative"
"Candidatus_Cibionibacter_quicibialis","ARGSYNBSUB_PWY",0.59,"negative"
"Candidatus_Cibionibacter_quicibialis","ARO_PWY",0.61,"negative"
"Candidatus_Cibionibacter_quicibialis","COA_PWY",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","COA_PWY_1",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","COMPLETE_ARO_PWY",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","DTDPRHAMSYN_PWY",0.58,"negative"
"Candidatus_Cibionibacter_quicibialis","GLYCOGENSYNTH_PWY",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","HISTSYN_PWY",0.58,"negative"
"Candidatus_Cibionibacter_quicibialis","NONMEVIPP_PWY",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","PANTO_PWY",0.62,"negative"
"Candidatus_Cibionibacter_quicibialis","PANTOSYN_PWY",0.61,"negative"
"Candidatus_Cibionibacter_quicibialis","PEPTIDOGLYCANSYN_PWY",0.61,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_3841",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5097",0.62,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5686",0.59,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6151",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6163",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6385",0.61,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6386",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6387",0.61,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6700",0.59,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_7238",0.61,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_7790",0.59,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_7791",0.59,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_7851",0.61,"negative"
"Escherichia_coli","ASPASN_PWY",0.76,"positive"
"Escherichia_coli","FASYN_ELONG_PWY",0.85,"positive"
"Escherichia_coli","GLYCOLYSIS_E_D",0.82,"positive"
"Escherichia_coli","HOMOSER_METSYN_PWY",0.92,"positive"
"Escherichia_coli","MET_SAM_PWY",0.88,"positive"
"Escherichia_coli","METSYN_PWY",0.9,"positive"
"Escherichia_coli","P161_PWY",0.91,"positive"
"Escherichia_coli","P4_PWY",0.82,"positive"
"Escherichia_coli","P461_PWY",0.86,"positive"
"Escherichia_coli","PENTOSE_P_PWY",0.75,"positive"
"Escherichia_coli","POLYISOPRENSYN_PWY",0.87,"positive"
"Escherichia_coli","PWY_5347",0.89,"positive"
"Escherichia_coli","PWY_5838",0.88,"positive"
"Escherichia_coli","PWY_5840",0.89,"positive"
"Escherichia_coli","PWY_5850",0.91,"positive"
"Escherichia_coli","PWY_5861",0.89,"positive"
"Escherichia_coli","PWY_5897",0.88,"positive"
"Escherichia_coli","PWY_5898",0.88,"positive"
"Escherichia_coli","PWY_5899",0.88,"positive"
"Escherichia_coli","PWY_5918",0.91,"positive"
"Escherichia_coli","PWY_5989",0.84,"positive"
"Escherichia_coli","PWY_6147",0.85,"positive"
"Escherichia_coli","PWY_6282",0.85,"positive"
"Escherichia_coli","PWY_6285",0.9,"positive"
"Escherichia_coli","PWY_6519",0.87,"positive"
"Escherichia_coli","PWY_6961",0.94,"positive"
"Escherichia_coli","PWY_7663",0.86,"positive"
"Escherichia_coli","PWY_7664",0.85,"positive"
"Escherichia_coli","PWY0_1297",0.83,"positive"
"Escherichia_coli","PWY0_1298",0.86,"positive"
"Escherichia_coli","PWY0_1477",0.91,"positive"
"Escherichia_coli","PWY0_301",0.95,"positive"
"Escherichia_coli","PWY0_781",0.81,"positive"
"Escherichia_coli","PWY0_845",0.86,"positive"
"Escherichia_coli","PWY0_862",0.85,"positive"
"Escherichia_coli","PWY4FS_7",0.8,"positive"
"Escherichia_coli","PWY4FS_8",0.8,"positive"
"Escherichia_coli","PWY66_409",0.74,"positive"
"Escherichia_coli","PYRIDNUCSAL_PWY",0.67,"positive"
"Escherichia_coli","PYRIDOXSYN_PWY",0.89,"positive"
"Escherichia_coli","ANAGLYCOLYSIS_PWY",0.64,"positive"
"Escherichia_coli","ARGSYNBSUB_PWY",0.61,"positive"
"Escherichia_coli","ARO_PWY",0.61,"positive"
"Escherichia_coli","COA_PWY",0.6,"positive"
"Escherichia_coli","COA_PWY_1",0.6,"positive"
"Escherichia_coli","COMPLETE_ARO_PWY",0.62,"positive"
"Escherichia_coli","DTDPRHAMSYN_PWY",0.56,"positive"
"Escherichia_coli","GLYCOGENSYNTH_PWY",0.6,"positive"
"Escherichia_coli","HISTSYN_PWY",0.56,"positive"
"Escherichia_coli","NONMEVIPP_PWY",0.6,"positive"
"Escherichia_coli","PANTO_PWY",0.68,"positive"
"Escherichia_coli","PANTOSYN_PWY",0.64,"positive"
"Escherichia_coli","PEPTIDOGLYCANSYN_PWY",0.63,"positive"
"Escherichia_coli","PWY_3841",0.62,"positive"
"Escherichia_coli","PWY_5097",0.64,"positive"
"Escherichia_coli","PWY_5686",0.58,"positive"
"Escherichia_coli","PWY_6151",0.62,"positive"
"Escherichia_coli","PWY_6163",0.6,"positive"
"Escherichia_coli","PWY_6385",0.65,"positive"
"Escherichia_coli","PWY_6386",0.63,"positive"
"Escherichia_coli","PWY_6387",0.64,"positive"
"Escherichia_coli","PWY_6700",0.6,"positive"
"Escherichia_coli","PWY_7238",0.61,"positive"
"Escherichia_coli","PWY_7790",0.58,"positive"
"Escherichia_coli","PWY_7791",0.58,"positive"
"Escherichia_coli","PWY_7851",0.6,"positive"
"Faecalibacterium_prausnitzii","ASPASN_PWY",0.59,"negative"
"Faecalibacterium_prausnitzii","FASYN_ELONG_PWY",0.62,"negative"
"Faecalibacterium_prausnitzii","GLYCOLYSIS_E_D",0.63,"negative"
"Faecalibacterium_prausnitzii","HOMOSER_METSYN_PWY",0.67,"negative"
"Faecalibacterium_prausnitzii","MET_SAM_PWY",0.66,"negative"
"Faecalibacterium_prausnitzii","METSYN_PWY",0.66,"negative"
"Faecalibacterium_prausnitzii","P161_PWY",0.67,"negative"
"Faecalibacterium_prausnitzii","P4_PWY",0.6,"negative"
"Faecalibacterium_prausnitzii","P461_PWY",0.68,"negative"
"Faecalibacterium_prausnitzii","PENTOSE_P_PWY",0.59,"negative"
"Faecalibacterium_prausnitzii","POLYISOPRENSYN_PWY",0.64,"negative"
"Faecalibacterium_prausnitzii","PWY_5347",0.66,"negative"
"Faecalibacterium_prausnitzii","PWY_5838",0.65,"negative"
"Faecalibacterium_prausnitzii","PWY_5840",0.65,"negative"
"Faecalibacterium_prausnitzii","PWY_5850",0.65,"negative"
"Faecalibacterium_prausnitzii","PWY_5861",0.66,"negative"
"Faecalibacterium_prausnitzii","PWY_5897",0.65,"negative"
"Faecalibacterium_prausnitzii","PWY_5898",0.65,"negative"
"Faecalibacterium_prausnitzii","PWY_5899",0.65,"negative"
"Faecalibacterium_prausnitzii","PWY_5918",0.66,"negative"
"Faecalibacterium_prausnitzii","PWY_5989",0.61,"negative"
"Faecalibacterium_prausnitzii","PWY_6147",0.62,"negative"
"Faecalibacterium_prausnitzii","PWY_6282",0.62,"negative"
"Faecalibacterium_prausnitzii","PWY_6285",0.64,"negative"
"Faecalibacterium_prausnitzii","PWY_6519",0.64,"negative"
"Faecalibacterium_prausnitzii","PWY_6961",0.65,"negative"
"Faecalibacterium_prausnitzii","PWY_7663",0.63,"negative"
"Faecalibacterium_prausnitzii","PWY_7664",0.62,"negative"
"Faecalibacterium_prausnitzii","PWY0_1297",0.66,"negative"
"Faecalibacterium_prausnitzii","PWY0_1298",0.67,"negative"
"Faecalibacterium_prausnitzii","PWY0_1477",0.7,"negative"
"Faecalibacterium_prausnitzii","PWY0_301",0.64,"negative"
"Faecalibacterium_prausnitzii","PWY0_781",0.6,"negative"
"Faecalibacterium_prausnitzii","PWY0_845",0.61,"negative"
"Faecalibacterium_prausnitzii","PWY0_862",0.62,"negative"
"Faecalibacterium_prausnitzii","PWY4FS_7",0.61,"negative"
"Faecalibacterium_prausnitzii","PWY4FS_8",0.61,"negative"
"Faecalibacterium_prausnitzii","PWY66_409",0.59,"negative"
"Faecalibacterium_prausnitzii","PYRIDNUCSAL_PWY",0.56,"negative"
"Faecalibacterium_prausnitzii","PYRIDOXSYN_PWY",0.63,"negative"
"Faecalibacterium_prausnitzii","ANAGLYCOLYSIS_PWY",0.54,"negative"
"Faecalibacterium_prausnitzii","ARGSYNBSUB_PWY",0.52,"negative"
"Faecalibacterium_prausnitzii","ARO_PWY",0.53,"negative"
"Faecalibacterium_prausnitzii","COA_PWY",0.52,"negative"
"Faecalibacterium_prausnitzii","COA_PWY_1",0.53,"negative"
"Faecalibacterium_prausnitzii","COMPLETE_ARO_PWY",0.53,"negative"
"Faecalibacterium_prausnitzii","GLYCOGENSYNTH_PWY",0.51,"negative"
"Faecalibacterium_prausnitzii","NONMEVIPP_PWY",0.51,"negative"
"Faecalibacterium_prausnitzii","PANTO_PWY",0.55,"negative"
"Faecalibacterium_prausnitzii","PANTOSYN_PWY",0.53,"negative"
"Faecalibacterium_prausnitzii","PEPTIDOGLYCANSYN_PWY",0.54,"negative"
"Faecalibacterium_prausnitzii","PWY_3841",0.53,"negative"
"Faecalibacterium_prausnitzii","PWY_5097",0.54,"negative"
"Faecalibacterium_prausnitzii","PWY_5686",0.52,"negative"
"Faecalibacterium_prausnitzii","PWY_6151",0.51,"negative"
"Faecalibacterium_prausnitzii","PWY_6163",0.52,"negative"
"Faecalibacterium_prausnitzii","PWY_6385",0.55,"negative"
"Faecalibacterium_prausnitzii","PWY_6386",0.53,"negative"
"Faecalibacterium_prausnitzii","PWY_6387",0.54,"negative"
"Faecalibacterium_prausnitzii","PWY_6700",0.52,"negative"
"Faecalibacterium_prausnitzii","PWY_7238",0.51,"negative"
"Faecalibacterium_prausnitzii","PWY_7790",0.52,"negative"
"Faecalibacterium_prausnitzii","PWY_7791",0.52,"negative"
"Faecalibacterium_prausnitzii","PWY_7851",0.53,"negative"
"Coprococcus_catus","ASPASN_PWY",0.6,"negative"
"Coprococcus_catus","FASYN_ELONG_PWY",0.64,"negative"
"Coprococcus_catus","GLYCOLYSIS_E_D",0.66,"negative"
"Coprococcus_catus","HOMOSER_METSYN_PWY",0.67,"negative"
"Coprococcus_catus","MET_SAM_PWY",0.66,"negative"
"Coprococcus_catus","METSYN_PWY",0.67,"negative"
"Coprococcus_catus","P161_PWY",0.68,"negative"
"Coprococcus_catus","P4_PWY",0.62,"negative"
"Coprococcus_catus","P461_PWY",0.67,"negative"
"Coprococcus_catus","PENTOSE_P_PWY",0.61,"negative"
"Coprococcus_catus","POLYISOPRENSYN_PWY",0.68,"negative"
"Coprococcus_catus","PWY_5347",0.66,"negative"
"Coprococcus_catus","PWY_5838",0.67,"negative"
"Coprococcus_catus","PWY_5840",0.67,"negative"
"Coprococcus_catus","PWY_5850",0.68,"negative"
"Coprococcus_catus","PWY_5861",0.68,"negative"
"Coprococcus_catus","PWY_5897",0.67,"negative"
"Coprococcus_catus","PWY_5898",0.67,"negative"
"Coprococcus_catus","PWY_5899",0.67,"negative"
"Coprococcus_catus","PWY_5918",0.67,"negative"
"Coprococcus_catus","PWY_5989",0.63,"negative"
"Coprococcus_catus","PWY_6147",0.66,"negative"
"Coprococcus_catus","PWY_6282",0.64,"negative"
"Coprococcus_catus","PWY_6285",0.65,"negative"
"Coprococcus_catus","PWY_6519",0.67,"negative"
"Coprococcus_catus","PWY_6961",0.67,"negative"
"Coprococcus_catus","PWY_7663",0.64,"negative"
"Coprococcus_catus","PWY_7664",0.64,"negative"
"Coprococcus_catus","PWY0_1297",0.66,"negative"
"Coprococcus_catus","PWY0_1298",0.66,"negative"
"Coprococcus_catus","PWY0_1477",0.69,"negative"
"Coprococcus_catus","PWY0_301",0.65,"negative"
"Coprococcus_catus","PWY0_781",0.62,"negative"
"Coprococcus_catus","PWY0_845",0.64,"negative"
"Coprococcus_catus","PWY0_862",0.64,"negative"
"Coprococcus_catus","PWY4FS_7",0.62,"negative"
"Coprococcus_catus","PWY4FS_8",0.62,"negative"
"Coprococcus_catus","PWY66_409",0.62,"negative"
"Coprococcus_catus","PYRIDNUCSAL_PWY",0.57,"negative"
"Coprococcus_catus","PYRIDOXSYN_PWY",0.65,"negative"
"Coprococcus_catus","ANAGLYCOLYSIS_PWY",0.56,"negative"
"Coprococcus_catus","ARGSYNBSUB_PWY",0.54,"negative"
"Coprococcus_catus","ARO_PWY",0.54,"negative"
"Coprococcus_catus","COA_PWY",0.54,"negative"
"Coprococcus_catus","COA_PWY_1",0.55,"negative"
"Coprococcus_catus","COMPLETE_ARO_PWY",0.55,"negative"
"Coprococcus_catus","DTDPRHAMSYN_PWY",0.51,"negative"
"Coprococcus_catus","GLYCOGENSYNTH_PWY",0.53,"negative"
"Coprococcus_catus","HISTSYN_PWY",0.52,"negative"
"Coprococcus_catus","NONMEVIPP_PWY",0.54,"negative"
"Coprococcus_catus","PANTO_PWY",0.57,"negative"
"Coprococcus_catus","PANTOSYN_PWY",0.55,"negative"
"Coprococcus_catus","PEPTIDOGLYCANSYN_PWY",0.56,"negative"
"Coprococcus_catus","PWY_3841",0.55,"negative"
"Coprococcus_catus","PWY_5097",0.56,"negative"
"Coprococcus_catus","PWY_5686",0.53,"negative"
"Coprococcus_catus","PWY_6151",0.53,"negative"
"Coprococcus_catus","PWY_6163",0.54,"negative"
"Coprococcus_catus","PWY_6385",0.57,"negative"
"Coprococcus_catus","PWY_6386",0.56,"negative"
"Coprococcus_catus","PWY_6387",0.56,"negative"
"Coprococcus_catus","PWY_6700",0.54,"negative"
"Coprococcus_catus","PWY_7238",0.54,"negative"
"Coprococcus_catus","PWY_7790",0.53,"negative"
"Coprococcus_catus","PWY_7791",0.53,"negative"
"Coprococcus_catus","PWY_7851",0.55,"negative"
"Gemmiger_formicilis","ASPASN_PWY",0.61,"negative"
"Gemmiger_formicilis","FASYN_ELONG_PWY",0.63,"negative"
"Gemmiger_formicilis","GLYCOLYSIS_E_D",0.63,"negative"
"Gemmiger_formicilis","HOMOSER_METSYN_PWY",0.67,"negative"
"Gemmiger_formicilis","MET_SAM_PWY",0.66,"negative"
"Gemmiger_formicilis","METSYN_PWY",0.67,"negative"
"Gemmiger_formicilis","P161_PWY",0.69,"negative"
"Gemmiger_formicilis","P4_PWY",0.61,"negative"
"Gemmiger_formicilis","P461_PWY",0.68,"negative"
"Gemmiger_formicilis","PENTOSE_P_PWY",0.6,"negative"
"Gemmiger_formicilis","POLYISOPRENSYN_PWY",0.67,"negative"
"Gemmiger_formicilis","PWY_5347",0.66,"negative"
"Gemmiger_formicilis","PWY_5838",0.66,"negative"
"Gemmiger_formicilis","PWY_5840",0.66,"negative"
"Gemmiger_formicilis","PWY_5850",0.67,"negative"
"Gemmiger_formicilis","PWY_5861",0.66,"negative"
"Gemmiger_formicilis","PWY_5897",0.66,"negative"
"Gemmiger_formicilis","PWY_5898",0.66,"negative"
"Gemmiger_formicilis","PWY_5899",0.66,"negative"
"Gemmiger_formicilis","PWY_5918",0.67,"negative"
