"source","target","weight","cor_type"
"Lachnospiraceae_bacterium","PWY4FS_7",0.59,"negative"
"Lachnospiraceae_bacterium","PWY4FS_8",0.59,"negative"
"Lachnospiraceae_bacterium","PWY66_409",0.57,"negative"
"Lachnospiraceae_bacterium","PYRIDNUCSAL_PWY",0.55,"negative"
"Lachnospiraceae_bacterium","PYRIDOXSYN_PWY",0.53,"negative"
"Lachnospiraceae_bacterium","ANAGLYCOLYSIS_PWY",0.59,"negative"
"Lachnospiraceae_bacterium","ARGSYNBSUB_PWY",0.58,"negative"
"Lachnospiraceae_bacterium","ARO_PWY",0.58,"negative"
"Lachnospiraceae_bacterium","COA_PWY",0.57,"negative"
"Lachnospiraceae_bacterium","COA_PWY_1",0.57,"negative"
"Lachnospiraceae_bacterium","COMPLETE_ARO_PWY",0.58,"negative"
"Lachnospiraceae_bacterium","DTDPRHAMSYN_PWY",0.55,"negative"
"Lachnospiraceae_bacterium","GLYCOGENSYNTH_PWY",0.57,"negative"
"Lachnospiraceae_bacterium","HISTSYN_PWY",0.55,"negative"
"Lachnospiraceae_bacterium","NONMEVIPP_PWY",0.57,"negative"
"Lachnospiraceae_bacterium","PANTO_PWY",0.58,"negative"
"Lachnospiraceae_bacterium","PANTOSYN_PWY",0.58,"negative"
"Lachnospiraceae_bacterium","PEPTIDOGLYCANSYN_PWY",0.58,"negative"
"Lachnospiraceae_bacterium","PWY_3841",0.58,"negative"
"Lachnospiraceae_bacterium","PWY_5097",0.58,"negative"
"Lachnospiraceae_bacterium","PWY_5686",0.57,"negative"
"Lachnospiraceae_bacterium","PWY_6151",0.57,"negative"
"Lachnospiraceae_bacterium","PWY_6163",0.58,"negative"
"Lachnospiraceae_bacterium","PWY_6385",0.59,"negative"
"Lachnospiraceae_bacterium","PWY_6386",0.58,"negative"
"Lachnospiraceae_bacterium","PWY_6387",0.58,"negative"
"Lachnospiraceae_bacterium","PWY_6700",0.57,"negative"
"Lachnospiraceae_bacterium","PWY_7238",0.57,"negative"
"Lachnospiraceae_bacterium","PWY_7790",0.56,"negative"
"Lachnospiraceae_bacterium","PWY_7791",0.56,"negative"
"Lachnospiraceae_bacterium","PWY_7851",0.57,"negative"
"Lachnospiraceae_bacterium","THISYNARA_PWY",0.53,"negative"
"Blautia_SGB4815","ASPASN_PWY",0.56,"negative"
"Blautia_SGB4815","FASYN_ELONG_PWY",0.56,"negative"
"Blautia_SGB4815","GLYCOLYSIS_E_D",0.55,"negative"
"Blautia_SGB4815","HOMOSER_METSYN_PWY",0.59,"negative"
"Blautia_SGB4815","MET_SAM_PWY",0.59,"negative"
"Blautia_SGB4815","METSYN_PWY",0.59,"negative"
"Blautia_SGB4815","P161_PWY",0.56,"negative"
"Blautia_SGB4815","P4_PWY",0.58,"negative"
"Blautia_SGB4815","P461_PWY",0.56,"negative"
"Blautia_SGB4815","PENTOSE_P_PWY",0.54,"negative"
"Blautia_SGB4815","POLYISOPRENSYN_PWY",0.59,"negative"
"Blautia_SGB4815","PWY_5347",0.59,"negative"
"Blautia_SGB4815","PWY_5838",0.56,"negative"
"Blautia_SGB4815","PWY_5840",0.55,"negative"
"Blautia_SGB4815","PWY_5850",0.56,"negative"
"Blautia_SGB4815","PWY_5861",0.56,"negative"
"Blautia_SGB4815","PWY_5897",0.56,"negative"
"Blautia_SGB4815","PWY_5898",0.56,"negative"
"Blautia_SGB4815","PWY_5899",0.56,"negative"
"Blautia_SGB4815","PWY_5918",0.57,"negative"
"Blautia_SGB4815","PWY_5989",0.57,"negative"
"Blautia_SGB4815","PWY_6147",0.52,"negative"
"Blautia_SGB4815","PWY_6282",0.56,"negative"
"Blautia_SGB4815","PWY_6285",0.55,"negative"
"Blautia_SGB4815","PWY_6519",0.58,"negative"
"Blautia_SGB4815","PWY_6961",0.58,"negative"
"Blautia_SGB4815","PWY_7663",0.55,"negative"
"Blautia_SGB4815","PWY_7664",0.56,"negative"
"Blautia_SGB4815","PWY0_1297",0.53,"negative"
"Blautia_SGB4815","PWY0_1298",0.58,"negative"
"Blautia_SGB4815","PWY0_1477",0.58,"negative"
"Blautia_SGB4815","PWY0_301",0.58,"negative"
"Blautia_SGB4815","PWY0_781",0.58,"negative"
"Blautia_SGB4815","PWY0_845",0.57,"negative"
"Blautia_SGB4815","PWY0_862",0.56,"negative"
"Blautia_SGB4815","PWY4FS_7",0.56,"negative"
"Blautia_SGB4815","PWY4FS_8",0.56,"negative"
"Blautia_SGB4815","PWY66_409",0.51,"negative"
"Blautia_SGB4815","PYRIDNUCSAL_PWY",0.5,"negative"
"Blautia_SGB4815","PYRIDOXSYN_PWY",0.55,"negative"
"Blautia_SGB4815","ANAGLYCOLYSIS_PWY",0.51,"negative"
"Blautia_SGB4815","COMPLETE_ARO_PWY",0.5,"negative"
"Blautia_SGB4815","PWY_6151",0.5,"negative"
"Blautia_SGB4815","PWY_6385",0.5,"negative"
"GGB79734_SGB15291","POLYISOPRENSYN_PWY",0.5,"negative"
"GGB79734_SGB15291","PWY_6147",0.51,"negative"
"GGB79734_SGB15291","PWY0_1477",0.51,"negative"
"Oscillibacter_sp_ER4","P4_PWY",0.5,"negative"
"Oscillibacter_sp_ER4","P461_PWY",0.51,"negative"
"Oscillibacter_sp_ER4","PWY_5918",0.51,"negative"
"Oscillibacter_sp_ER4","PWY0_1298",0.5,"negative"
"Oscillibacter_sp_ER4","PWY0_781",0.51,"negative"
"Candidatus_Cibionibacter_quicibialis","ASPASN_PWY",0.59,"negative"
"Candidatus_Cibionibacter_quicibialis","FASYN_ELONG_PWY",0.58,"negative"
"Candidatus_Cibionibacter_quicibialis","GLYCOLYSIS_E_D",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","HOMOSER_METSYN_PWY",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","MET_SAM_PWY",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","METSYN_PWY",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","P161_PWY",0.61,"negative"
"Candidatus_Cibionibacter_quicibialis","P4_PWY",0.58,"negative"
"Candidatus_Cibionibacter_quicibialis","P461_PWY",0.61,"negative"
"Candidatus_Cibionibacter_quicibialis","PENTOSE_P_PWY",0.54,"negative"
"Candidatus_Cibionibacter_quicibialis","POLYISOPRENSYN_PWY",0.61,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5347",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5838",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5840",0.61,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5850",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5861",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5897",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5898",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5899",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5918",0.61,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5989",0.58,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6147",0.55,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6282",0.58,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6285",0.57,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6519",0.59,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6961",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_7663",0.57,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_7664",0.58,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY0_1297",0.57,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY0_1298",0.61,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY0_1477",0.63,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY0_301",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY0_781",0.58,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY0_845",0.59,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY0_862",0.58,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY4FS_7",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY4FS_8",0.6,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY66_409",0.56,"negative"
"Candidatus_Cibionibacter_quicibialis","PYRIDNUCSAL_PWY",0.56,"negative"
"Candidatus_Cibionibacter_quicibialis","PYRIDOXSYN_PWY",0.59,"negative"
"Candidatus_Cibionibacter_quicibialis","ANAGLYCOLYSIS_PWY",0.55,"negative"
"Candidatus_Cibionibacter_quicibialis","ARGSYNBSUB_PWY",0.54,"negative"
"Candidatus_Cibionibacter_quicibialis","ARO_PWY",0.54,"negative"
"Candidatus_Cibionibacter_quicibialis","COA_PWY",0.53,"negative"
"Candidatus_Cibionibacter_quicibialis","COA_PWY_1",0.53,"negative"
"Candidatus_Cibionibacter_quicibialis","COMPLETE_ARO_PWY",0.54,"negative"
"Candidatus_Cibionibacter_quicibialis","DTDPRHAMSYN_PWY",0.52,"negative"
"Candidatus_Cibionibacter_quicibialis","GLYCOGENSYNTH_PWY",0.53,"negative"
"Candidatus_Cibionibacter_quicibialis","HISTSYN_PWY",0.51,"negative"
"Candidatus_Cibionibacter_quicibialis","NONMEVIPP_PWY",0.53,"negative"
"Candidatus_Cibionibacter_quicibialis","PANTO_PWY",0.55,"negative"
"Candidatus_Cibionibacter_quicibialis","PANTOSYN_PWY",0.54,"negative"
"Candidatus_Cibionibacter_quicibialis","PEPTIDOGLYCANSYN_PWY",0.54,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_3841",0.55,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5097",0.55,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_5686",0.53,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6151",0.53,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6163",0.54,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6385",0.55,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6386",0.54,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6387",0.54,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_6700",0.54,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_7238",0.53,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_7790",0.53,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_7791",0.53,"negative"
"Candidatus_Cibionibacter_quicibialis","PWY_7851",0.53,"negative"
"Escherichia_coli","ASPASN_PWY",0.79,"positive"
"Escherichia_coli","FASYN_ELONG_PWY",0.84,"positive"
"Escherichia_coli","GLYCOLYSIS_E_D",0.84,"positive"
"Escherichia_coli","HOMOSER_METSYN_PWY",0.94,"positive"
"Escherichia_coli","MET_SAM_PWY",0.92,"positive"
"Escherichia_coli","METSYN_PWY",0.93,"positive"
"Escherichia_coli","P161_PWY",0.89,"positive"
"Escherichia_coli","P4_PWY",0.86,"positive"
"Escherichia_coli","P461_PWY",0.88,"positive"
"Escherichia_coli","PENTOSE_P_PWY",0.76,"positive"
"Escherichia_coli","POLYISOPRENSYN_PWY",0.87,"positive"
"Escherichia_coli","PWY_5347",0.92,"positive"
"Escherichia_coli","PWY_5838",0.89,"positive"
"Escherichia_coli","PWY_5840",0.9,"positive"
"Escherichia_coli","PWY_5850",0.92,"positive"
"Escherichia_coli","PWY_5861",0.89,"positive"
"Escherichia_coli","PWY_5897",0.88,"positive"
"Escherichia_coli","PWY_5898",0.88,"positive"
"Escherichia_coli","PWY_5899",0.88,"positive"
"Escherichia_coli","PWY_5918",0.93,"positive"
"Escherichia_coli","PWY_5989",0.85,"positive"
"Escherichia_coli","PWY_6147",0.72,"positive"
"Escherichia_coli","PWY_6282",0.85,"positive"
"Escherichia_coli","PWY_6285",0.89,"positive"
"Escherichia_coli","PWY_6519",0.86,"positive"
"Escherichia_coli","PWY_6961",0.92,"positive"
"Escherichia_coli","PWY_7663",0.82,"positive"
"Escherichia_coli","PWY_7664",0.84,"positive"
"Escherichia_coli","PWY0_1297",0.82,"positive"
"Escherichia_coli","PWY0_1298",0.87,"positive"
"Escherichia_coli","PWY0_1477",0.9,"positive"
"Escherichia_coli","PWY0_301",0.92,"positive"
"Escherichia_coli","PWY0_781",0.86,"positive"
"Escherichia_coli","PWY0_845",0.85,"positive"
"Escherichia_coli","PWY0_862",0.84,"positive"
"Escherichia_coli","PWY4FS_7",0.84,"positive"
"Escherichia_coli","PWY4FS_8",0.84,"positive"
"Escherichia_coli","PWY66_409",0.73,"positive"
"Escherichia_coli","PYRIDNUCSAL_PWY",0.82,"positive"
"Escherichia_coli","PYRIDOXSYN_PWY",0.87,"positive"
"Escherichia_coli","ANAGLYCOLYSIS_PWY",0.66,"positive"
"Escherichia_coli","ARGSYNBSUB_PWY",0.65,"positive"
"Escherichia_coli","ARO_PWY",0.63,"positive"
"Escherichia_coli","COA_PWY",0.6,"positive"
"Escherichia_coli","COA_PWY_1",0.61,"positive"
"Escherichia_coli","COMPLETE_ARO_PWY",0.64,"positive"
"Escherichia_coli","DTDPRHAMSYN_PWY",0.59,"positive"
"Escherichia_coli","GLYCOGENSYNTH_PWY",0.61,"positive"
"Escherichia_coli","HISTSYN_PWY",0.59,"positive"
"Escherichia_coli","NONMEVIPP_PWY",0.6,"positive"
"Escherichia_coli","PANTO_PWY",0.66,"positive"
"Escherichia_coli","PANTOSYN_PWY",0.63,"positive"
"Escherichia_coli","PEPTIDOGLYCANSYN_PWY",0.63,"positive"
"Escherichia_coli","PWY_3841",0.63,"positive"
"Escherichia_coli","PWY_5097",0.65,"positive"
"Escherichia_coli","PWY_5686",0.6,"positive"
"Escherichia_coli","PWY_6151",0.62,"positive"
"Escherichia_coli","PWY_6163",0.62,"positive"
"Escherichia_coli","PWY_6385",0.65,"positive"
"Escherichia_coli","PWY_6386",0.63,"positive"
"Escherichia_coli","PWY_6387",0.63,"positive"
"Escherichia_coli","PWY_6700",0.61,"positive"
"Escherichia_coli","PWY_7238",0.61,"positive"
"Escherichia_coli","PWY_7790",0.6,"positive"
"Escherichia_coli","PWY_7791",0.6,"positive"
"Escherichia_coli","PWY_7851",0.61,"positive"
"Escherichia_coli","THISYNARA_PWY",0.53,"positive"
"Faecalicatena_fissicatena","HOMOSER_METSYN_PWY",0.52,"negative"
"Faecalicatena_fissicatena","MET_SAM_PWY",0.51,"negative"
"Faecalicatena_fissicatena","METSYN_PWY",0.51,"negative"
"Faecalicatena_fissicatena","PWY_5347",0.51,"negative"
"Faecalicatena_fissicatena","PWY_5838",0.52,"negative"
"Faecalicatena_fissicatena","PWY_5840",0.52,"negative"
"Faecalicatena_fissicatena","PWY_5850",0.52,"negative"
"Faecalicatena_fissicatena","PWY_5861",0.52,"negative"
"Faecalicatena_fissicatena","PWY_5897",0.52,"negative"
"Faecalicatena_fissicatena","PWY_5898",0.52,"negative"
"Faecalicatena_fissicatena","PWY_5899",0.52,"negative"
"Faecalicatena_fissicatena","PWY_5918",0.53,"negative"
"Faecalicatena_fissicatena","PWY_6961",0.53,"negative"
"Faecalicatena_fissicatena","PWY0_1298",0.51,"negative"
"Faecalicatena_fissicatena","PWY0_1477",0.52,"negative"
"Faecalicatena_fissicatena","PWY0_301",0.53,"negative"
"Faecalicatena_fissicatena","PWY0_845",0.51,"negative"
"Faecalicatena_fissicatena","PYRIDOXSYN_PWY",0.51,"negative"
"Faecalibacterium_prausnitzii","ASPASN_PWY",0.52,"negative"
"Faecalibacterium_prausnitzii","FASYN_ELONG_PWY",0.57,"negative"
"Faecalibacterium_prausnitzii","GLYCOLYSIS_E_D",0.54,"negative"
"Faecalibacterium_prausnitzii","HOMOSER_METSYN_PWY",0.63,"negative"
"Faecalibacterium_prausnitzii","MET_SAM_PWY",0.62,"negative"
"Faecalibacterium_prausnitzii","METSYN_PWY",0.62,"negative"
"Faecalibacterium_prausnitzii","P161_PWY",0.61,"negative"
"Faecalibacterium_prausnitzii","P4_PWY",0.59,"negative"
"Faecalibacterium_prausnitzii","P461_PWY",0.6,"negative"
"Faecalibacterium_prausnitzii","PENTOSE_P_PWY",0.52,"negative"
"Faecalibacterium_prausnitzii","POLYISOPRENSYN_PWY",0.54,"negative"
"Faecalibacterium_prausnitzii","PWY_5347",0.62,"negative"
"Faecalibacterium_prausnitzii","PWY_5838",0.59,"negative"
"Faecalibacterium_prausnitzii","PWY_5840",0.61,"negative"
"Faecalibacterium_prausnitzii","PWY_5850",0.61,"negative"
"Faecalibacterium_prausnitzii","PWY_5861",0.58,"negative"
"Faecalibacterium_prausnitzii","PWY_5897",0.59,"negative"
"Faecalibacterium_prausnitzii","PWY_5898",0.59,"negative"
"Faecalibacterium_prausnitzii","PWY_5899",0.59,"negative"
"Faecalibacterium_prausnitzii","PWY_5918",0.61,"negative"
"Faecalibacterium_prausnitzii","PWY_5989",0.57,"negative"
"Faecalibacterium_prausnitzii","PWY_6282",0.57,"negative"
"Faecalibacterium_prausnitzii","PWY_6285",0.6,"negative"
"Faecalibacterium_prausnitzii","PWY_6519",0.56,"negative"
"Faecalibacterium_prausnitzii","PWY_6961",0.64,"negative"
"Faecalibacterium_prausnitzii","PWY_7663",0.59,"negative"
"Faecalibacterium_prausnitzii","PWY_7664",0.57,"negative"
"Faecalibacterium_prausnitzii","PWY0_1297",0.57,"negative"
"Faecalibacterium_prausnitzii","PWY0_1298",0.58,"negative"
"Faecalibacterium_prausnitzii","PWY0_1477",0.61,"negative"
"Faecalibacterium_prausnitzii","PWY0_301",0.63,"negative"
"Faecalibacterium_prausnitzii","PWY0_781",0.59,"negative"
"Faecalibacterium_prausnitzii","PWY0_845",0.57,"negative"
"Faecalibacterium_prausnitzii","PWY0_862",0.57,"negative"
"Faecalibacterium_prausnitzii","PWY4FS_7",0.57,"negative"
"Faecalibacterium_prausnitzii","PWY4FS_8",0.57,"negative"
"Faecalibacterium_prausnitzii","PYRIDNUCSAL_PWY",0.52,"negative"
"Faecalibacterium_prausnitzii","PYRIDOXSYN_PWY",0.58,"negative"
"Coprococcus_catus","HOMOSER_METSYN_PWY",0.52,"negative"
"Coprococcus_catus","MET_SAM_PWY",0.52,"negative"
"Coprococcus_catus","METSYN_PWY",0.52,"negative"
"Coprococcus_catus","P4_PWY",0.5,"negative"
"Coprococcus_catus","P461_PWY",0.51,"negative"
"Coprococcus_catus","POLYISOPRENSYN_PWY",0.52,"negative"
"Coprococcus_catus","PWY_5347",0.52,"negative"
"Coprococcus_catus","PWY_5838",0.51,"negative"
"Coprococcus_catus","PWY_5840",0.5,"negative"
"Coprococcus_catus","PWY_5850",0.51,"negative"
"Coprococcus_catus","PWY_5861",0.51,"negative"
"Coprococcus_catus","PWY_5897",0.5,"negative"
"Coprococcus_catus","PWY_5898",0.5,"negative"
"Coprococcus_catus","PWY_5899",0.5,"negative"
"Coprococcus_catus","PWY_5918",0.5,"negative"
"Coprococcus_catus","PWY_5989",0.5,"negative"
"Coprococcus_catus","PWY_6285",0.51,"negative"
"Coprococcus_catus","PWY_6961",0.54,"negative"
"Coprococcus_catus","PWY0_1298",0.52,"negative"
"Coprococcus_catus","PWY0_1477",0.5,"negative"
"Coprococcus_catus","PWY0_301",0.53,"negative"
"Coprococcus_catus","PWY0_781",0.5,"negative"
"Gemmiger_formicilis","ASPASN_PWY",0.62,"negative"
"Gemmiger_formicilis","FASYN_ELONG_PWY",0.61,"negative"
"Gemmiger_formicilis","GLYCOLYSIS_E_D",0.6,"negative"
"Gemmiger_formicilis","HOMOSER_METSYN_PWY",0.65,"negative"
"Gemmiger_formicilis","MET_SAM_PWY",0.65,"negative"
"Gemmiger_formicilis","METSYN_PWY",0.65,"negative"
"Gemmiger_formicilis","P161_PWY",0.62,"negative"
"Gemmiger_formicilis","P4_PWY",0.63,"negative"
"Gemmiger_formicilis","P461_PWY",0.62,"negative"
"Gemmiger_formicilis","PENTOSE_P_PWY",0.57,"negative"
"Gemmiger_formicilis","POLYISOPRENSYN_PWY",0.61,"negative"
"Gemmiger_formicilis","PWY_5347",0.65,"negative"
"Gemmiger_formicilis","PWY_5838",0.64,"negative"
"Gemmiger_formicilis","PWY_5840",0.63,"negative"
"Gemmiger_formicilis","PWY_5850",0.65,"negative"
"Gemmiger_formicilis","PWY_5861",0.64,"negative"
"Gemmiger_formicilis","PWY_5897",0.63,"negative"
"Gemmiger_formicilis","PWY_5898",0.63,"negative"
"Gemmiger_formicilis","PWY_5899",0.63,"negative"
"Gemmiger_formicilis","PWY_5918",0.64,"negative"
"Gemmiger_formicilis","PWY_5989",0.62,"negative"
"Gemmiger_formicilis","PWY_6147",0.56,"negative"
"Gemmiger_formicilis","PWY_6282",0.61,"negative"
"Gemmiger_formicilis","PWY_6285",0.6,"negative"
"Gemmiger_formicilis","PWY_6519",0.63,"negative"
"Gemmiger_formicilis","PWY_6961",0.64,"negative"
"Gemmiger_formicilis","PWY_7663",0.61,"negative"
"Gemmiger_formicilis","PWY_7664",0.61,"negative"
"Gemmiger_formicilis","PWY0_1297",0.57,"negative"
"Gemmiger_formicilis","PWY0_1298",0.63,"negative"
"Gemmiger_formicilis","PWY0_1477",0.63,"negative"
"Gemmiger_formicilis","PWY0_301",0.64,"negative"
"Gemmiger_formicilis","PWY0_781",0.64,"negative"
"Gemmiger_formicilis","PWY0_845",0.63,"negative"
"Gemmiger_formicilis","PWY0_862",0.61,"negative"
"Gemmiger_formicilis","PWY4FS_7",0.62,"negative"
"Gemmiger_formicilis","PWY4FS_8",0.62,"negative"
"Gemmiger_formicilis","PWY66_409",0.55,"negative"
"Gemmiger_formicilis","PYRIDNUCSAL_PWY",0.59,"negative"
"Gemmiger_formicilis","PYRIDOXSYN_PWY",0.63,"negative"
"Gemmiger_formicilis","ANAGLYCOLYSIS_PWY",0.55,"negative"
"Gemmiger_formicilis","ARGSYNBSUB_PWY",0.55,"negative"
"Gemmiger_formicilis","ARO_PWY",0.55,"negative"
"Gemmiger_formicilis","COA_PWY",0.53,"negative"
"Gemmiger_formicilis","COA_PWY_1",0.53,"negative"
"Gemmiger_formicilis","COMPLETE_ARO_PWY",0.55,"negative"
"Gemmiger_formicilis","DTDPRHAMSYN_PWY",0.54,"negative"
"Gemmiger_formicilis","GLYCOGENSYNTH_PWY",0.53,"negative"
"Gemmiger_formicilis","HISTSYN_PWY",0.52,"negative"
"Gemmiger_formicilis","NONMEVIPP_PWY",0.54,"negative"
"Gemmiger_formicilis","PANTO_PWY",0.56,"negative"
"Gemmiger_formicilis","PANTOSYN_PWY",0.55,"negative"
"Gemmiger_formicilis","PEPTIDOGLYCANSYN_PWY",0.54,"negative"
"Gemmiger_formicilis","PWY_3841",0.54,"negative"
"Gemmiger_formicilis","PWY_5097",0.55,"negative"
"Gemmiger_formicilis","PWY_5686",0.53,"negative"
"Gemmiger_formicilis","PWY_6151",0.53,"negative"
"Gemmiger_formicilis","PWY_6163",0.54,"negative"
"Gemmiger_formicilis","PWY_6385",0.55,"negative"
"Gemmiger_formicilis","PWY_6386",0.54,"negative"
"Gemmiger_formicilis","PWY_6387",0.54,"negative"
"Gemmiger_formicilis","PWY_6700",0.54,"negative"
"Gemmiger_formicilis","PWY_7238",0.53,"negative"
"Gemmiger_formicilis","PWY_7790",0.53,"negative"
"Gemmiger_formicilis","PWY_7791",0.53,"negative"
"Gemmiger_formicilis","PWY_7851",0.53,"negative"
"Gemmiger_formicilis","THISYNARA_PWY",0.5,"negative"
"Blautia_obeum","ASPASN_PWY",0.58,"negative"
"Blautia_obeum","FASYN_ELONG_PWY",0.65,"negative"
"Blautia_obeum","GLYCOLYSIS_E_D",0.62,"negative"
"Blautia_obeum","HOMOSER_METSYN_PWY",0.65,"negative"
"Blautia_obeum","MET_SAM_PWY",0.64,"negative"
"Blautia_obeum","METSYN_PWY",0.65,"negative"
"Blautia_obeum","P161_PWY",0.63,"negative"
"Blautia_obeum","P4_PWY",0.64,"negative"
"Blautia_obeum","P461_PWY",0.62,"negative"
"Blautia_obeum","PENTOSE_P_PWY",0.59,"negative"
"Blautia_obeum","POLYISOPRENSYN_PWY",0.6,"negative"
"Blautia_obeum","PWY_5347",0.64,"negative"
"Blautia_obeum","PWY_5838",0.64,"negative"
"Blautia_obeum","PWY_5840",0.66,"negative"
"Blautia_obeum","PWY_5850",0.66,"negative"
"Blautia_obeum","PWY_5861",0.64,"negative"
"Blautia_obeum","PWY_5897",0.64,"negative"
"Blautia_obeum","PWY_5898",0.64,"negative"
"Blautia_obeum","PWY_5899",0.64,"negative"
"Blautia_obeum","PWY_5918",0.66,"negative"
"Blautia_obeum","PWY_5989",0.63,"negative"
"Blautia_obeum","PWY_6147",0.55,"negative"
"Blautia_obeum","PWY_6282",0.65,"negative"
"Blautia_obeum","PWY_6285",0.62,"negative"
"Blautia_obeum","PWY_6519",0.64,"negative"
"Blautia_obeum","PWY_6961",0.64,"negative"
"Blautia_obeum","PWY_7663",0.65,"negative"
"Blautia_obeum","PWY_7664",0.65,"negative"
"Blautia_obeum","PWY0_1297",0.59,"negative"
"Blautia_obeum","PWY0_1298",0.61,"negative"
"Blautia_obeum","PWY0_1477",0.66,"negative"
"Blautia_obeum","PWY0_301",0.65,"negative"
"Blautia_obeum","PWY0_781",0.63,"negative"
"Blautia_obeum","PWY0_845",0.66,"negative"
"Blautia_obeum","PWY0_862",0.65,"negative"
"Blautia_obeum","PWY4FS_7",0.63,"negative"
"Blautia_obeum","PWY4FS_8",0.63,"negative"
"Blautia_obeum","PWY66_409",0.55,"negative"
"Blautia_obeum","PYRIDNUCSAL_PWY",0.58,"negative"
"Blautia_obeum","PYRIDOXSYN_PWY",0.67,"negative"
"Blautia_obeum","ANAGLYCOLYSIS_PWY",0.52,"negative"
"Blautia_obeum","ARGSYNBSUB_PWY",0.52,"negative"
"Blautia_obeum","ARO_PWY",0.52,"negative"
"Blautia_obeum","COMPLETE_ARO_PWY",0.52,"negative"
"Blautia_obeum","NONMEVIPP_PWY",0.51,"negative"
"Blautia_obeum","PANTO_PWY",0.54,"negative"
"Blautia_obeum","PANTOSYN_PWY",0.52,"negative"
"Blautia_obeum","PEPTIDOGLYCANSYN_PWY",0.52,"negative"
"Blautia_obeum","PWY_3841",0.52,"negative"
"Blautia_obeum","PWY_5097",0.53,"negative"
"Blautia_obeum","PWY_5686",0.51,"negative"
"Blautia_obeum","PWY_6163",0.51,"negative"
"Blautia_obeum","PWY_6385",0.53,"negative"
"Blautia_obeum","PWY_6386",0.51,"negative"
"Blautia_obeum","PWY_6387",0.52,"negative"
"Blautia_obeum","PWY_6700",0.52,"negative"
"Blautia_obeum","PWY_7790",0.51,"negative"
"Blautia_obeum","PWY_7791",0.51,"negative"
"Alistipes_putredinis","ASPASN_PWY",0.53,"negative"
"Alistipes_putredinis","FASYN_ELONG_PWY",0.52,"negative"
"Alistipes_putredinis","GLYCOLYSIS_E_D",0.53,"negative"
"Alistipes_putredinis","HOMOSER_METSYN_PWY",0.54,"negative"
"Alistipes_putredinis","MET_SAM_PWY",0.55,"negative"
"Alistipes_putredinis","METSYN_PWY",0.55,"negative"
"Alistipes_putredinis","P161_PWY",0.53,"negative"
"Alistipes_putredinis","P4_PWY",0.57,"negative"
"Alistipes_putredinis","P461_PWY",0.55,"negative"
"Alistipes_putredinis","PENTOSE_P_PWY",0.52,"negative"
"Alistipes_putredinis","POLYISOPRENSYN_PWY",0.53,"negative"
"Alistipes_putredinis","PWY_5347",0.55,"negative"
"Alistipes_putredinis","PWY_5838",0.53,"negative"
"Alistipes_putredinis","PWY_5840",0.52,"negative"
"Alistipes_putredinis","PWY_5850",0.52,"negative"
"Alistipes_putredinis","PWY_5861",0.53,"negative"
"Alistipes_putredinis","PWY_5897",0.53,"negative"
