term,estimate,std.error,statistic,p.value,metadata_var,feature_name,fdr,conf.low,conf.high
Alcohol.Consumption,3.0401165948940414,3.155333868173661,0.9634849185242294,0.3357944652080471,Alcohol.Consumption,vanH_gene_in_vanP_cluster,0.3357944652080471,-3.1443377867263345,9.224570976514418
Age.at.enrolment,0.010691841848943177,0.00806133545337115,1.3263114915372962,0.18537255518691975,Age.at.enrolment,vanXY_gene_in_vanE_cluster,0.18537255518691975,-0.005108375639664278,0.02649205933755063
Gender,-0.23098614847161583,0.2164004263521053,-1.0674015405855906,0.28633047122051075,Gender,vanXY_gene_in_vanE_cluster,0.28633047122051075,-0.6551309841217422,0.19315868717851056
Smoking.status,-0.1686653205164668,0.15751670287999553,-1.0707773679402424,0.28482740459711386,Smoking.status,vanXY_gene_in_vanE_cluster,0.28482740459711386,-0.477398058161258,0.14006741712832446
factor(Region)HK,0.6025869281045749,0.2626719353047202,2.2940666554480837,0.02222132500848908,Region,vanXY_gene_in_vanE_cluster,0.04444265001697816,0.0877499349073233,1.1174239213018264
factor(Region)KM,0.13959170437405732,0.2613392431180617,0.5341398509790428,0.5934941449734656,Region,vanXY_gene_in_vanE_cluster,0.5934941449734656,-0.3726332121373437,0.6518166208854583
BMI,0.018446908104046596,0.024259323529448224,0.7604048844005903,0.447389084564624,BMI,vanXY_gene_in_vanE_cluster,0.447389084564624,-0.02910136601367192,0.06599518222176512
Alcohol.Consumption,-0.05736079423962448,0.11515110584189675,-0.4981349837697715,0.6186194580396844,Alcohol.Consumption,vanXY_gene_in_vanE_cluster,0.6186194580396844,-0.2830569616897421,0.16833537321049313
Age.at.enrolment,0.031235780987816007,0.02522842807271202,1.2381183995209657,0.2162824601554299,Age.at.enrolment,macB,0.2162824601554299,-0.018211938034699553,0.08068350001033156
Gender,0.15614635807860286,0.6779845679447376,0.23030960505775158,0.8179499351504198,Gender,macB,0.8179499351504198,-1.1727033950930827,1.4849961112502885
Smoking.status,-0.5366058813491842,0.49457719529896305,-1.0849790213736312,0.27849555542569565,Smoking.status,macB,0.27849555542569565,-1.5059771841351517,0.4327654214367833
factor(Region)HK,1.8616117647058859,0.8098850589383013,2.298612308203734,0.021959411377252384,Region,macB,0.021959411377252384,0.27423704918681535,3.4489864802249564
factor(Region)KM,3.6190363499245883,0.8057760265481968,4.4913676141841865,8.891174546897376e-6,Region,macB,1.778234909379475e-5,2.0397153378901227,5.198357361959054
BMI,-0.047010699418101896,0.07593964498556609,-0.6190534526074919,0.5361773011918756,BMI,macB,0.5361773011918756,-0.19585240358981143,0.10183100475360762
Alcohol.Consumption,0.7169490646351524,0.35945812383151543,1.9945273652271092,0.04666549767287497,Alcohol.Consumption,macB,0.04666549767287497,0.012411141925382174,1.4214869873449225
Age.at.enrolment,0.11059170065608004,0.1803885751609939,0.6130748610735393,0.5401196516399578,Age.at.enrolment,cpxA,0.5401196516399578,-0.242969906659468,0.46415330797162807
Gender,1.8752357554585135,4.840165647365926,0.38743214428602013,0.6986091214426313,Gender,cpxA,0.6986091214426313,-7.611488913378702,11.361960424295729
Smoking.status,-0.6746838917012682,3.5645773451646603,-0.1892745833153193,0.849960557468832,Smoking.status,cpxA,0.849960557468832,-7.661255488224002,6.311887704821466
factor(Region)HK,-1.6712856209150333,5.895888694287325,-0.2834662775324073,0.776942673854528,Region,cpxA,0.776942673854528,-13.22722746171819,9.884656219888122
factor(Region)KM,4.873419758672699,5.865975316647001,0.8307944537104449,0.40650627313226395,Region,cpxA,0.776942673854528,-6.623891861955422,16.37073137930082
BMI,-0.11427610703877425,0.5423258464374018,-0.21071484567712673,0.8331999623800259,BMI,cpxA,0.8331999623800259,-1.1772347660560818,0.9486825519785332
Alcohol.Consumption,1.8696525972411469,2.58136807934072,0.7242874862381714,0.46924583985206525,Alcohol.Consumption,cpxA,0.46924583985206525,-3.1898288382666644,6.929134032748958
Age.at.enrolment,0.021634590297344918,0.023924596097227788,0.9042823631974202,0.36630312844131474,Age.at.enrolment,mlaD,0.36630312844131474,-0.025257618053221544,0.06852679864791138
Gender,-0.07062682969432287,0.6423648624560785,-0.10994815224525448,0.9124967351243976,Gender,mlaD,0.9124967351243976,-1.3296619601082367,1.188408300719591
Smoking.status,0.2680249132586315,0.47261140598440915,0.5671147794250935,0.5709110440017942,Smoking.status,mlaD,0.5709110440017942,-0.6582934424708105,1.1943432689880733
factor(Region)HK,-1.693123529411767,0.7762572629224039,-2.1811371181734303,0.029661968411586814,Region,mlaD,0.029661968411586814,-3.2145877647396786,-0.17165929408385527
factor(Region)KM,-2.1715443438914037,0.7723188444996917,-2.811720003152494,0.005131183081921763,Region,mlaD,0.010262366163843526,-3.6852892791107994,-0.657799408672008
BMI,0.1336855078746227,0.07171315988623758,1.8641698132768818,0.06291321600559314,BMI,mlaD,0.06291321600559314,-0.006872285502402958,0.2742433012516483
Alcohol.Consumption,-0.1991712150294882,0.3425918473914592,-0.5813658922300833,0.5612696464900369,Alcohol.Consumption,mlaD,0.5612696464900369,-0.8706512359167482,0.4723088058577718
Age.at.enrolment,0.005957728606999442,0.007067865676511632,0.8429317816265997,0.399689954236897,Age.at.enrolment,mecC,0.399689954236897,-0.007895288118963357,0.01981074533296224
Gender,-0.09377269868995673,0.1897163991028434,-0.4942782971498603,0.621337196821599,Gender,mecC,0.621337196821599,-0.46561684093152983,0.27807144355161634
Smoking.status,-0.029671406632159707,0.1395239308633862,-0.21266177385162868,0.8316843805487778,Smoking.status,mecC,0.8316843805487778,-0.30313831112439665,0.24379549786007723
factor(Region)HK,-0.21267320261437994,0.22920173243160133,-0.9278865406388067,0.35393668231773856,Region,mecC,0.35393668231773856,-0.6619085981803186,0.23656219295155867
factor(Region)KM,-0.6835486425339372,0.22803885464785242,-2.997509541036342,0.0028642544976905,Region,mecC,0.005728508995381,-1.130504797643728,-0.23659248742414646
BMI,0.04396836479825497,0.021163442694805804,2.077562022035585,0.038285243700355694,BMI,mecC,0.038285243700355694,0.0024880171164355994,0.08544871248007435
Alcohol.Consumption,-0.36810070214522284,0.09981619596258011,-3.6877853197613275,2.5234477753161114e-4,Alcohol.Consumption,mecC,2.5234477753161114e-4,-0.5637404462318798,-0.17246095805856582
Age.at.enrolment,0.08711337880359289,0.034049063243073635,2.5584662397816116,0.01082188809542603,Age.at.enrolment,vanR_gene_in_vanF_cluster,0.01082188809542603,0.020377214847168562,0.15384954276001722
Gender,0.3638593187772981,0.9197931122787942,0.39558821861128524,0.6925856923691411,Gender,vanR_gene_in_vanF_cluster,0.6925856923691411,-1.4389351812891387,2.1666538188437348
Smoking.status,-0.7493252374722731,0.6384193289926601,-1.173719534235606,0.24111078623673013,Smoking.status,vanR_gene_in_vanF_cluster,0.24111078623673013,-2.0006271222978866,0.5019766473533406
factor(Region)HK,-0.2589052287581646,1.1203397815169198,-0.23109527397805296,0.817340085357017,Region,vanR_gene_in_vanF_cluster,0.817340085357017,-2.4547712005313276,1.9369607430149982
factor(Region)KM,0.9967518853695357,1.1146556262168943,0.8942240651962435,0.3716539322365253,Region,vanR_gene_in_vanF_cluster,0.7433078644730506,-1.187973142015577,3.1814769127546483
BMI,0.20300898379066606,0.10264128143238839,1.9778492723163403,0.04852200450019189,BMI,vanR_gene_in_vanF_cluster,0.04852200450019189,0.0018320721831848186,0.4041858953981473
Alcohol.Consumption,0.271289232115685,0.49039483077277135,0.5532057336089442,0.5803828115121734,Alcohol.Consumption,vanR_gene_in_vanF_cluster,0.5803828115121734,-0.6898846361989468,1.2324631004303168
Age.at.enrolment,0.041145456953047596,0.026098755803601784,1.5765294431150345,0.11556817486761657,Age.at.enrolment,Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin,0.11556817486761657,-0.010008104422011901,0.0922990183281071
Gender,0.4086548122270746,0.7017058722452972,0.5823733680886456,0.5605903823573869,Gender,Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin,0.5605903823573869,-0.9666886973737081,1.7839983218278572
Smoking.status,0.07639647915363204,0.516321719181287,0.14796293922086257,0.8824364310244577,Smoking.status,Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin,0.8824364310244577,-0.9355940904416904,1.0883870487489544
factor(Region)HK,0.32085163398692756,0.8541714906371077,0.37562905985964407,0.7073600190926193,Region,Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin,0.7073600190926193,-1.3533244876618036,1.9950277556356588
factor(Region)KM,-0.9029403469079944,0.8498377666314656,-1.0624855500209334,0.2885540523539172,Region,Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin,0.5771081047078344,-2.568622369505667,0.7627416756896781
BMI,0.09750778700628683,0.07852042420059589,1.2418143177268628,0.21491660467881205,BMI,Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin,0.21491660467881205,-0.05639224442688111,0.25140781843945476
Alcohol.Consumption,-0.2585591502650454,0.37430978745794924,-0.6907624618127104,0.4900522380138814,Alcohol.Consumption,Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin,0.4900522380138814,-0.9922063336826259,0.4750880331525351
Age.at.enrolment,0.04922566712201661,0.02774174727446661,1.7744256205276483,0.07663188155092678,Age.at.enrolment,IreK,0.07663188155092678,-0.00514815753593794,0.10359949177997116
Gender,0.38283587772925787,0.7464516739700378,0.5128742972644532,0.608276679937781,Gender,IreK,0.608276679937781,-1.0802094032520162,1.8458811587105317
Smoking.status,0.2833409931175701,0.549385379352991,0.515741779388559,0.6062809517646046,Smoking.status,IreK,0.6062809517646046,-0.7934543504142924,1.3601363366494326
factor(Region)HK,0.9841437908496729,0.9085878272210177,1.0831575785686547,0.27928684799875686,Region,IreK,0.5585736959975137,-0.7966883505035218,2.7649759322028675
factor(Region)KM,-0.303996983408748,0.9039780165199781,-0.3362880267587011,0.7368018726447381,Region,IreK,0.7368018726447381,-2.075793895787905,1.4677999289704091
BMI,0.07361295578039126,0.08358844089776543,0.8806595145185816,0.3789465605092507,BMI,IreK,0.3789465605092507,-0.090220388379229,0.2374462999400115
Alcohol.Consumption,-0.06002428666620257,0.39834225356721004,-0.15068521134445761,0.8802880073867633,Alcohol.Consumption,IreK,0.8802880073867633,-0.8407751036579342,0.7207265303255291
Age.at.enrolment,-0.004424845258909106,0.16735548767054623,-0.02643979782497361,0.978917631895182,Age.at.enrolment,rosB,0.978917631895182,-0.3324416010931797,0.32359191057536146
Gender,-0.2194548995633183,4.489567861070292,-0.048881074159997505,0.9610345314675892,Gender,rosB,0.9610345314675892,-9.01900790726109,8.580098108134452
Smoking.status,3.305312723963375,3.2804049663625885,1.007592891077837,0.31417622516466276,Smoking.status,rosB,0.31417622516466276,-3.1242810101072984,9.734906458034049
factor(Region)HK,-3.890835947712417,5.471115067439879,-0.7111595899102652,0.4773336804141489,Region,rosB,0.9318732053179378,-14.614221479894578,6.832549584469745
factor(Region)KM,0.4655895173453984,5.443356821039371,0.08553352878610249,0.9318732053179378,Region,rosB,0.9318732053179378,-10.20338985189177,11.134568886582565
BMI,-0.7866816815490429,0.5016985905021136,-1.5680364594241942,0.11753712399441035,BMI,rosB,0.11753712399441035,-1.7700109189331856,0.19664755583509974
Alcohol.Consumption,2.9033703070144923,2.391606806519298,1.2139831259470306,0.2253574047330076,Alcohol.Consumption,rosB,0.2253574047330076,-1.7841790337633312,7.590919647792315
Age.at.enrolment,-0.15720523361514052,0.1577087636802182,-0.9968072156972921,0.31936454573386114,Age.at.enrolment,emrY,0.31936454573386114,-0.4663144104283682,0.15190394319808712
Gender,4.618828786026201,4.231084493796287,1.0916418220431272,0.27554163956452626,Gender,emrY,0.27554163956452626,-3.674096821814521,12.911754393866923
Smoking.status,2.2632866731130226,3.1134715607512202,0.7269334660525807,0.4676340895400548,Smoking.status,emrY,0.4676340895400548,-3.8391175859593694,8.365690932185414
factor(Region)HK,-10.039318954248369,5.145984649458774,-1.9509034010243789,0.051654887091326304,Region,emrY,0.10330977418265261,-20.125448867187565,0.04681095869082874
factor(Region)KM,-5.0864766968325785,5.119875984568318,-0.9934765436044921,0.3209825267322013,Region,emrY,0.3209825267322013,-15.121433626586482,4.948480232921325
BMI,-1.133067617243522,0.47176815802698907,-2.4017467011385305,0.016699326165237973,BMI,emrY,0.016699326165237973,-2.0577332069764207,-0.2084020275106233
Alcohol.Consumption,2.8436328108683333,2.255822784057683,1.2605745588548944,0.20808103118955537,Alcohol.Consumption,emrY,0.20808103118955537,-1.577779845884725,7.265045467621391
Age.at.enrolment,-0.0656379710611069,0.06765520623512333,-0.9701835928634095,0.33244770176955885,Age.at.enrolment,cmlv,0.33244770176955885,-0.19824217528194865,0.06696623315973484
Gender,2.139763755458514,1.8173188329079693,1.1774289226038486,0.23961149469395207,Gender,cmlv,0.23961149469395207,-1.422181157041106,5.701708667958133
Smoking.status,0.4436757863602764,1.3370302990152003,0.33183674796829143,0.7401626934958948,Smoking.status,cmlv,0.7401626934958948,-2.1769035997095165,3.064255172430069
factor(Region)HK,-2.6052908496732057,2.216340395628746,-1.1754922009324835,0.2403854794815631,Region,cmlv,0.4807709589631262,-6.949318025105548,1.7387363257591364
factor(Region)KM,-1.3690335595776815,2.2050955722150705,-0.6208499880131976,0.5349954910188277,Region,cmlv,0.5349954910188277,-5.69102088111922,2.952953761963857
BMI,-0.33744747425260313,0.2033182490351886,-1.659700867255652,0.0976332703138233,BMI,cmlv,0.0976332703138233,-0.7359512423615728,0.06105629385636652
Alcohol.Consumption,0.9092506389919346,0.968193066445188,0.9391212047513766,0.3481458106896841,Alcohol.Consumption,cmlv,0.3481458106896841,-0.9884077712406338,2.806909049224503
Age.at.enrolment,-0.12816363120419322,0.13296802209489528,-0.9638680728267635,0.3356014804662215,Age.at.enrolment,Enterobacter_cloacae_acrA,0.3356014804662215,-0.38878095451018796,0.13245369210180152
Gender,3.7831624803493447,3.5661902612891976,1.060841459137884,0.28929879062779273,Gender,Enterobacter_cloacae_acrA,0.28929879062779273,-3.206570431777483,10.772895392476173
Smoking.status,1.0918695751094962,2.6102871227256137,0.4182948173032345,0.675925523353548,Smoking.status,Enterobacter_cloacae_acrA,0.675925523353548,-4.024293185432707,6.208032335651699
factor(Region)HK,-8.260121568627454,4.33736545236335,-1.9044098680056272,0.05745939955014901,Region,Enterobacter_cloacae_acrA,0.11491879910029802,-16.761357855259618,0.2411147180047113
factor(Region)KM,-5.158123076923074,4.315359397387048,-1.1952939725127691,0.23256735810597362,Region,Enterobacter_cloacae_acrA,0.23256735810597362,-13.616227495801688,3.29998134195554
BMI,-0.7181156150365429,0.3986614832186214,-1.8013167694024168,0.07228568647035304,BMI,Enterobacter_cloacae_acrA,0.07228568647035304,-1.4994921221450408,0.06326089207195507
Alcohol.Consumption,1.1686811902654433,1.9040779023518457,0.6137780333577382,0.5396558350959686,Alcohol.Consumption,Enterobacter_cloacae_acrA,0.5396558350959686,-2.563311498344174,4.900673878875061
Age.at.enrolment,0.017255132869730072,0.01258006213598247,1.3716254087788329,0.17082625016459205,Age.at.enrolment,efrA,0.17082625016459205,-0.0074017889167955694,0.041912054656255714
Gender,0.09579661135371197,0.3381302382712448,0.2833127609157063,0.7770600118714892,Gender,efrA,0.7770600118714892,-0.5669386556579278,0.7585318783653517
Smoking.status,-0.10600196234571427,0.2487215473226736,-0.4261872905132537,0.6701694414888442,Smoking.status,efrA,0.6701694414888442,-0.5934961950981545,0.38149227040672595
factor(Region)HK,0.6026117647058825,0.4114612625537853,1.4645650017347878,0.14369976396993112,Region,efrA,0.28739952793986223,-0.20385230989953662,1.4090758393113016
factor(Region)KM,0.20608574660633455,0.40937367291813603,0.5034171961701756,0.6149038615175096,Region,efrA,0.6149038615175096,-0.596286652313212,1.0084581455258812
BMI,0.026862567584746283,0.03722402525537716,0.7216459638755989,0.4708664957931843,BMI,efrA,0.4708664957931843,-0.04609652191579294,0.09982165708528551
Alcohol.Consumption,-0.11232593064078215,0.18033644591391712,-0.6228687167007854,0.5336697178315768,Alcohol.Consumption,efrA,0.5336697178315768,-0.4657853646320597,0.24113350335049538
Age.at.enrolment,0.032003571440275234,0.029037772313134324,1.1021359040617391,0.27095953879024653,Age.at.enrolment,tsnR,0.27095953879024653,-0.024910462293468043,0.0889176051740185
Gender,-0.37573779912663824,0.779861392783694,-0.481800743828916,0.6301684747079452,Gender,tsnR,0.6301684747079452,-1.9042661289826786,1.1527905307294022
Smoking.status,-0.9727867299926058,0.5665428504631995,-1.7170576403837161,0.08663738842090034,Smoking.status,tsnR,0.08663738842090034,-2.083210716900477,0.1376372569152653
factor(Region)HK,1.4911529411764743,0.9352290954019266,1.5944253108759758,0.11150454043534758,Region,tsnR,0.11150454043534758,-0.3418960858113016,3.3242019681642505
factor(Region)KM,3.766396153846156,0.9304841175772802,4.047781238494211,6.03387570760635e-5,Region,tsnR,1.20677514152127e-4,1.9426472833946868,5.590145024297625
BMI,0.016773717911769587,0.08739878508308328,0.19192163707795373,0.8478854332384969,BMI,tsnR,0.8478854332384969,-0.15452790085107362,0.18807533667461282
Alcohol.Consumption,0.4397591970084234,0.41528601478530364,1.0589309087034198,0.29016943173517085,Alcohol.Consumption,tsnR,0.29016943173517085,-0.3742013919707717,1.2537197859876186
Age.at.enrolment,0.059684445882036655,0.19088222154018347,0.31267681924726665,0.7546631472487806,Age.at.enrolment,LpxA,0.7546631472487806,-0.31444470833672294,0.4338136001007962
Gender,2.637152716157202,5.122688631961544,0.5147985570904008,0.6069322478068482,Gender,LpxA,0.6069322478068482,-7.403317002487423,12.677622434801826
Smoking.status,4.9251803651669475,3.750759644591281,1.3131154304353305,0.1897944643411974,Smoking.status,LpxA,0.1897944643411974,-2.4263085382319636,12.276669268565858
factor(Region)HK,-11.62842875816993,6.212903340319107,-1.8716577614698044,0.061867037333331966,Region,LpxA,0.12373407466666393,-23.80571930519538,0.5488617888555201
factor(Region)KM,2.325714781297135,6.181381557344834,0.3762451419187474,0.7069022974209878,Region,LpxA,0.7069022974209878,-9.78979307109874,14.44122263369301
BMI,-1.2148096941599356,0.5713700252060643,-2.1261347998117595,0.03400605335224069,BMI,LpxA,0.03400605335224069,-2.3346949435638216,-0.09492444475604955
Alcohol.Consumption,3.5806008264627254,2.727137303860696,1.3129521646723896,0.1898330116720336,Alcohol.Consumption,LpxA,0.1898330116720336,-1.764588289104239,8.92578994202969
Age.at.enrolment,-0.01578806530094057,0.07181256437227558,-0.21985101686517428,0.8260814370852452,Age.at.enrolment,Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin,0.8260814370852452,-0.1565406914706007,0.12496456086871957
Gender,1.3019895720523995,1.9267940153701884,0.6757284700213545,0.4995405158539261,Gender,Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin,0.4995405158539261,-2.4745266980731695,5.078505842177968
Smoking.status,0.45073178431261507,1.413271903260688,0.3189278604298938,0.7499250460751543,Smoking.status,Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin,0.7499250460751543,-2.319281146078333,3.2207447147035633
factor(Region)HK,-1.6763568627450929,2.349586508167827,-0.7134688835323162,0.47590531366787947,Region,Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin,0.5819093430465505,-6.281546418754033,2.9288326932638475
factor(Region)KM,-1.2879952488687718,2.3376656473507738,-0.550974965272912,0.5819093430465505,Region,Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin,0.5819093430465505,-5.869819917676288,3.2938294199387443
BMI,-0.1402148848545466,0.21587735925279622,-0.6495117660317148,0.5163209345726074,BMI,Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin,0.5163209345726074,-0.5633345089900272,0.28290473928093396
Alcohol.Consumption,0.5334794726949074,1.0275939075705411,0.5191539856013457,0.60389516203324,Alcohol.Consumption,Clostridioides_difficile_murG_with_mutation_conferring_resistance_to_vancomycin,0.60389516203324,-1.480604586143353,2.547563531533168
Age.at.enrolment,-0.11449718962724618,0.1158728904180322,-0.9881275008690736,0.3235922183157989,Age.at.enrolment,Klebsiella_pneumoniae_KpnH,0.3235922183157989,-0.3416080548465893,0.11261367559209691
Gender,6.34288719650655,3.0978626572755634,2.047504327414194,0.04115578514392639,Gender,Klebsiella_pneumoniae_KpnH,0.04115578514392639,0.27107638824644553,12.414698004766654
Smoking.status,0.18711182526591236,2.289644042738072,0.08172092332839412,0.9349039542370585,Smoking.status,Klebsiella_pneumoniae_KpnH,0.9349039542370585,-4.300590498500709,4.6748141490325335
factor(Region)HK,-9.962203921568628,3.7667748480876466,-2.644756940178237,0.008445124395939566,Region,Klebsiella_pneumoniae_KpnH,0.016890248791879132,-17.345082623820417,-2.579325219316841
factor(Region)KM,-5.594007843137252,3.7476637412877345,-1.4926653588230132,0.13618728971791952,Region,Klebsiella_pneumoniae_KpnH,0.13618728971791952,-12.939428776061211,1.7514130897867073
BMI,-0.621768650443189,0.347414615112894,-1.7897020545354498,0.07413738027172395,BMI,Klebsiella_pneumoniae_KpnH,0.07413738027172395,-1.3027012960644613,0.05916399517808324
Alcohol.Consumption,0.29329425454256086,1.6600313566658964,0.17667994846291946,0.8598350975650569,Alcohol.Consumption,Klebsiella_pneumoniae_KpnH,0.8598350975650569,-2.960367204522596,3.5469557136077174
Age.at.enrolment,-0.1453502367313845,0.6706507619818957,-0.21673014476543345,0.8285115100540545,Age.at.enrolment,Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_rifampicin,0.8285115100540545,-1.4598257302159001,1.169125256753131
Gender,37.619494777292594,17.90852256606387,2.1006475904707207,0.03619622681903327,Gender,Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_rifampicin,0.03619622681903327,2.518790547807413,72.72019900677778
Smoking.status,12.668503611853712,13.167724764595787,0.9620875161300199,0.33650782508657917,Smoking.status,Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_rifampicin,0.33650782508657917,-13.140236926754032,38.47724415046146
factor(Region)HK,-43.261269934640566,21.823736939790297,-1.982303491560335,0.04801986921965954,Region,Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_rifampicin,0.09603973843931908,-86.03579433662955,-0.4867455326515824
factor(Region)KM,0.6069614630467289,21.71301204004184,0.027953812300541576,0.9777107049089435,Region,Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_rifampicin,0.9777107049089435,-41.95054213543527,43.16446506152873
BMI,-4.215971139471046,2.00639148528202,-2.1012704501576596,0.03614237332581078,BMI,Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_rifampicin,0.03614237332581078,-8.148498450623805,-0.2834438283182865
Alcohol.Consumption,3.620258645038733,9.597148508063327,0.3772223220258669,0.7061768677638309,Alcohol.Consumption,Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_rifampicin,0.7061768677638309,-15.190152430765389,22.430669720842854
Age.at.enrolment,0.034149101241217915,0.023375948409119666,1.4608648446492685,0.14471228829169694,Age.at.enrolment,mepA,0.14471228829169694,-0.011667757640656633,0.07996596012309246
Gender,-0.4041306200873362,0.6281958698899359,-0.6433194477355328,0.5203259855674625,Gender,mepA,0.5203259855674625,-1.6353945250716106,0.8271332848969382
Smoking.status,-0.05006347761788315,0.462096251872966,-0.10833993440753119,0.9137729800203513,Smoking.status,mepA,0.9137729800203513,-0.9557721312888964,0.8556451760531302
factor(Region)HK,0.5309045751633992,0.7654932860844356,0.6935456976755761,0.4883054440857142,Region,mepA,0.6762727669295939,-0.9694622655620946,2.031271415888893
factor(Region)KM,-0.31820980392156845,0.7616094797686951,-0.4178122940620572,0.6762727669295939,Region,mepA,0.6762727669295939,-1.8109643842682108,1.174544776425074
BMI,0.14100650422095007,0.07011472864683226,2.011082506376079,0.044880029276913626,BMI,mepA,0.044880029276913626,0.0035816360731588393,0.27843137236874127
Alcohol.Consumption,-0.06116146853772788,0.3352830001968985,-0.18241744586456862,0.8553329619245789,Alcohol.Consumption,mepA,0.8553329619245789,-0.7183161489236489,0.5959932118481932
Age.at.enrolment,0.02330113120571033,0.059665864691649015,0.39052700109400434,0.6963216051324488,Age.at.enrolment,Staphylococcus_aureus_mupA_conferring_resistance_to_mupirocin,0.6963216051324488,-0.09364396358992175,0.1402462260013424
Gender,-2.1167066899563336,1.5978463674734698,-1.3247247877174142,0.1858967356794072,Gender,Staphylococcus_aureus_mupA_conferring_resistance_to_mupirocin,0.1858967356794072,-5.248485570204334,1.0150721902916668
Smoking.status,-1.6714873727319273,1.173929113121602,-1.423840122924684,0.1551663130687089,Smoking.status,Staphylococcus_aureus_mupA_conferring_resistance_to_mupirocin,0.1551663130687089,-3.9723884344502673,0.6294136889864126
factor(Region)HK,1.9079111111111162,1.9318519713930533,0.9876073008509687,0.3238467515176462,Region,Staphylococcus_aureus_mupA_conferring_resistance_to_mupirocin,0.3238467515176462,-1.8785187528192684,5.6943409750415
factor(Region)KM,6.0132283559577715,1.922050528292291,3.1285485305635654,0.0018644810046745516,Region,Staphylococcus_aureus_mupA_conferring_resistance_to_mupirocin,0.0037289620093491033,2.2460093205048812,9.7804473914106609
BMI,0.010390147510759682,0.17936015680859205,0.057928960899871124,0.9538295241387198,BMI,Staphylococcus_aureus_mupA_conferring_resistance_to_mupirocin,0.9538295241387198,-0.34115575983408075,0.3619360548556001
Alcohol.Consumption,1.0471699917453166,0.851995223852971,1.2290796502469912,0.21965046295604926,Alcohol.Consumption,Staphylococcus_aureus_mupA_conferring_resistance_to_mupirocin,0.21965046295604926,-0.6227406470065067,2.71708063049714
Age.at.enrolment,-0.025918224511581073,0.019358335108755637,-1.3388664038499078,0.18125321021052382,Age.at.enrolment,vanD,0.18125321021052382,-0.06386056132474212,0.012024112301579973
Gender,0.4005576943231435,0.520078718875951,0.770186665566457,0.4415704398769109,Gender,vanD,0.4415704398769109,-0.6187965946737206,1.4199119833200076
Smoking.status,0.23194792673909448,0.38284084399589546,0.6058599294634855,0.5449046576463699,Smoking.status,vanD,0.5449046576463699,-0.5184201274928606,0.9823159809710496
factor(Region)HK,-0.5538392156862751,0.6330684293112369,-0.8748488947535085,0.3820973306675509,Region,vanD,0.3820973306675509,-1.7946533371362992,0.686974905763749
factor(Region)KM,-0.9719297134238315,0.6298564936760709,-1.5430970755755764,0.12347174999968967,Region,vanD,0.24694349999937934,-2.2064484410289302,0.26258901418126734
BMI,-0.13202198516757543,0.05798958273344326,-2.276650028237517,0.023250231491017407,BMI,vanD,0.023250231491017407,-0.24568156732512422,-0.018362403010026646
Alcohol.Consumption,0.3826748799092986,0.27701267265794427,1.3814345612333274,0.16779483347439614,Alcohol.Consumption,vanD,0.16779483347439614,-0.16026995850027215,0.9256197183188694
Age.at.enrolment,-0.03977235848398215,0.0282436151003498,-1.4081893674967112,0.1597277842673462,Age.at.enrolment,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.1597277842673462,-0.09512984408066776,0.015585127112703462
Gender,-0.18488216593886503,0.7591762290382881,-0.24352997218191447,0.807699567406237,Gender,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.807699567406237,-1.6728675748539097,1.3031032429761795
Smoking.status,-1.490214407599113,0.554018715277409,-2.6898268352774526,0.0074071606411554355,Smoking.status,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.0074071606411554355,-2.5760910895428344,-0.4043377256553915
factor(Region)HK,5.411764705898131e-4,0.9121729235019084,5.932827610275815e-4,0.9995268774264434,Region,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.9995268774264434,-1.7873177535931506,1.7884001065343302
