feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Lacrimispora_amygdalina	Region	MC	-0.0197174585482882	0.0103843769347262	479	223	0.0581989719303974	0.0930670784613843
Clostridium_sp_1001270H_150608_G6	Region	MC	-0.0461513943589252	0.0247745100094695	479	88	0.0630967053517083	0.100456596678378
Alistipes_finegoldii	Region	MC	-0.0202758828755753	0.0109361481215416	479	116	0.0643527853303683	0.102009000327178
GGB80011_SGB15267	Region	MC	-0.0430697723133746	0.0233217642737621	479	60	0.0654006819590618	0.103219337178867
Sutterella_wadsworthensis	Region	MC	-0.0121931002107413	0.00673027773249896	479	124	0.0706646371909551	0.111044429871501
Alistipes_shahii	Region	MC	-0.0114701723945319	0.00645794246894827	479	159	0.0763481836381274	0.119458580433794
Eubacterium_sp_AF34_35BH	Region	MC	-0.0276310910874621	0.0156932467876999	479	125	0.0789300507075721	0.122968276424243
Megamonas_funiformis	Region	MC	-0.131127023662362	0.0747487657157338	479	108	0.0800320847737232	0.12415233663616
Lacrimispora_celerecrescens	Region	MC	-0.044461834286836	0.0253965649535099	479	215	0.0806399778275603	0.124563029580444
Ruminococcus_SGB4421	Region	MC	-0.0226290797096492	0.0129600250415037	479	58	0.0814429771927686	0.12527034203803
GGB9708_SGB15234	Region	MC	-0.032150898749419	0.0185562220064169	479	96	0.0838094165519356	0.12836632155423
Collinsella_aerofaciens	Region	MC	0.129671923812276	0.0752788660361219	479	293	0.0856173501789614	0.130584445861189
Ruminococcus_callidus	Region	MC	-0.0243319818052186	0.0142205296538585	479	81	0.0877227299313363	0.133235778096548
Enterocloster_citroniae	Region	MC	0.00590669024076165	0.00353056868637281	479	166	0.0949802302862051	0.143657598307885
Bifidobacterium_longum	Region	MC	-0.132609857947481	0.0795643426296628	479	339	0.0962305855541797	0.144671699193929
Holdemania_massiliensis	Region	MC	0.0064597967705431	0.00388298961802576	479	133	0.0968463440884979	0.144671699193929
Haemophilus_parainfluenzae	Region	MC	0.0240967996418077	0.0144834188093679	479	164	0.0968190208150842	0.144671699193929
Bifidobacterium_bifidum	Region	MC	-0.0934999977805814	0.0568872595029239	479	113	0.100917417690148	0.150135338612802
Intestinibacter_bartlettii	Region	MC	0.0177629007358148	0.0108663378130343	479	263	0.102777507777077	0.152278511522771
Blautia_sp_OF03_15BH	Region	MC	0.00835021439167306	0.0051218911622388	479	113	0.103698403601943	0.15301837604677
Hydrogenoanaerobacterium_saccharovorans	Region	MC	-0.00728657680837385	0.00447681527292319	479	156	0.104264722011516	0.153231150162673
Massilioclostridium_coli	Region	MC	0.00496939551506813	0.00309546915929891	479	186	0.109072629355071	0.159510226202023
Faecalibacillus_faecis	Region	MC	0.0228639972435524	0.0142559816252751	479	93	0.109416105576594	0.159510226202023
Eubacterium_siraeum	Region	MC	-0.0241808690001542	0.0152139051780329	479	98	0.112634320416564	0.163545033244851
Bacteroides_eggerthii	Region	MC	-0.0174843671831656	0.0112758172808095	479	63	0.121658963626167	0.175945035045014
GGB9747_SGB15356	Region	MC	-0.0208099180685653	0.0134734244006372	479	55	0.123126555025273	0.177360870929263
Butyricimonas_SGB15260	Region	MC	-0.0252337062832373	0.0165256740637707	479	94	0.127438814788103	0.182846995130757
GGB9634_SGB15093	Region	MC	-0.0338509876519473	0.0223597017927032	479	74	0.130706295850948	0.186796792889347
Rheinheimera_SGB14999	Region	MC	-0.00682388681014853	0.0045224796495785	479	156	0.13199107247773	0.187893173762416
Bacteroides_cellulosilyticus	Region	MC	-0.0181454706924284	0.012268636817826	479	134	0.139796960294801	0.198227721043018
Mogibacterium_sp_BX12	Region	MC	-0.00904902506303143	0.00617111754652933	479	163	0.14321157783415	0.202279388147067
Alistipes_sp_AF17_16	Region	MC	-0.0106197481201322	0.00729551763509025	479	110	0.146146158557271	0.204830330333164
GGB9790_SGB15413	Region	MC	0.00980069554212544	0.0067298988556877	479	74	0.145969897586351	0.204830330333164
Vescimonas_coprocola	Region	MC	-0.0311612575745622	0.0218281323508463	479	256	0.154069056028902	0.214253979600466
Sellimonas_intestinalis	Region	MC	-0.0344060679166197	0.0241346072936649	479	158	0.154640613375543	0.214253979600466
GGB9770_SGB15390	Region	MC	-0.0161087439000656	0.0112966879855619	479	93	0.154530954897396	0.214253979600466
GGB9602_SGB15031	Region	MC	-0.0158426200631794	0.0117877867797643	479	84	0.179591811852178	0.247877671872018
