term,estimate,std.error,statistic,p.value,metadata_var,vfg_gene,fdr
factor(cd_site_l4)1,1.1292481974296422,4.70339199389139,0.24009229911014696,0.8104688986064691,cd_site_l4,fliK,0.8104688986064691
factor(cd_perianal)1,-1.9350687017887154,3.1055931806066446,-0.6230914962953134,0.5338312042763829,cd_perianal,fliK,0.5338312042763829
cdai,0.021597294915410396,0.020336650866794148,1.061988773710751,0.2893742899382959,cdai,fliK,0.2893742899382959
factor(cd_act)Mild Act,14.19365091784464,3.063413077493917,4.633280122136197,4.66720975739595e-6,cd_act,fliK,1.4001629272187852e-5
factor(cd_act)Moderate,2.692656939977955,4.106337641876621,0.6557319867022416,0.5123174346268083,cd_act,fliK,0.5123174346268083
factor(cd_act)Remission,5.816433228047846,1.5875722482910128,3.6637282078400593,2.768648174691172e-4,cd_act,fliK,4.1529722620367576e-4
factor(cd_behaviour___1)1,-8.792380005141373,2.9099149429375326,-3.0215247447286364,0.0027945750159471964,cd_behaviour___1,fliK,0.0027945750159471964
factor(cd_behaviour___2)1,5.3230673696318656,3.4482783781936464,1.543688410800613,0.12401510699103671,cd_behaviour___2,fliK,0.12401510699103671
factor(cd_behaviour___3)1,9.037598237957425,3.191964325329622,2.831359412835589,0.005038531468727544,cd_behaviour___3,fliK,0.005038531468727544
factor(cd_site1)2,-13.61180230303567,6.18580215149696,-2.200491055107804,0.028758325165569282,cd_site1,rcsA.2,0.04313748774835392
factor(cd_site1)3,-5.714520427434713,4.667931982970489,-1.2242081607620632,0.22211542057957956,cd_site1,rcsA.2,0.22211542057957956
factor(cd_site1)4,85.57113617163188,26.817982933599925,3.190811791606476,0.001614769652477237,cd_site1,rcsA.2,0.004844308957431711
factor(cd_site_l4)1,-4.337189687316516,6.051241781258926,-0.7167437435319579,0.4742469921611496,cd_site_l4,rcsA.2,0.4742469921611496
factor(cd_perianal)1,-4.264540671008562,3.9930496072977752,-1.0679909068033124,0.2866251539847338,cd_perianal,rcsA.2,0.2866251539847338
cdai,0.057716501508901806,0.026048451207166343,2.215736400213425,0.02770697816768921,cdai,rcsA.2,0.02770697816768921
factor(cd_act)Mild Act,21.27341189629187,3.978228904193075,5.347457979069423,1.3949720557327142e-7,cd_act,rcsA.2,4.184916167198143e-7
factor(cd_act)Moderate,9.76397269287491,5.332598211225743,1.8309972561444074,0.06773386543686494,cd_act,rcsA.2,0.06773386543686494
factor(cd_act)Remission,8.426687300035946,2.061663133857479,4.087325015250758,5.1318719253040555e-5,cd_act,rcsA.2,7.697807887956084e-5
factor(cd_behaviour___1)1,-13.40921043901387,3.7179184453729635,-3.6066445878343423,3.7913817753868205e-4,cd_behaviour___1,rcsA.2,3.7913817753868205e-4
factor(cd_behaviour___2)1,12.542324259409876,4.387369067882873,2.858734714438368,0.004637106314919591,cd_behaviour___2,rcsA.2,0.004637106314919591
factor(cd_behaviour___3)1,12.076513146460906,4.105284723060054,2.9416992879020456,0.0035920224298497763,cd_behaviour___3,rcsA.2,0.0035920224298497763
factor(cd_site1)2,-6.288756837448807,5.87858884999889,-1.0697732054266722,0.28583313347118877,cd_site1,mprA.1,0.8500899285198407
factor(cd_site1)3,1.4637467162715876,4.436102583882813,0.32996232359225686,0.7417261732864012,cd_site1,mprA.1,0.8500899285198407
factor(cd_site1)4,4.822343914152823,25.48608759088252,0.18921475871714358,0.8500899285198407,cd_site1,mprA.1,0.8500899285198407
factor(cd_site_l4)1,-5.715199443015788,5.576093472685782,-1.0249468505166581,0.30644664300112545,cd_site_l4,mprA.1,0.30644664300112545
factor(cd_perianal)1,-3.156756837814177,3.686917165986935,-0.8562049798504648,0.3927603220783137,cd_perianal,mprA.1,0.3927603220783137
cdai,0.058333835868010706,0.023991731709851406,2.4314141460684082,0.015818776537936754,cdai,mprA.1,0.015818776537936754
factor(cd_act)Mild Act,27.530891594179323,3.549009964413147,7.75734412420331,5.438159986800532e-14,cd_act,mprA.1,1.6314479960401595e-13
factor(cd_act)Moderate,7.1829777801714645,4.75725370350217,1.509900086868089,0.13174088514992116,cd_act,mprA.1,0.13174088514992116
factor(cd_act)Remission,6.373730785733898,1.839226244023167,3.4654414085522443,5.779036550954264e-4,cd_act,mprA.1,8.668554826431396e-4
factor(cd_behaviour___1)1,-10.447991524831302,3.4571236106014442,-3.022163133765888,0.0027889116872232295,cd_behaviour___1,mprA.1,0.0027889116872232295
factor(cd_behaviour___2)1,10.981520765041642,4.054502413537989,2.70847557726796,0.0072586535827919565,cd_behaviour___2,mprA.1,0.0072586535827919565
factor(cd_behaviour___3)1,9.039474598835328,3.811113602263313,2.3718722510572863,0.018508440984801682,cd_behaviour___3,mprA.1,0.018508440984801682
factor(cd_site1)2,-1.2965251681487153,4.218717058565507,-0.30732688401472785,0.7588702678757304,cd_site1,bvgS.2,0.8569084499751987
factor(cd_site1)3,2.1638656379990895,3.1835296057788565,0.6797064597958076,0.49736797198560123,cd_site1,bvgS.2,0.8569084499751987
factor(cd_site1)4,-3.301534549057882,18.289864322756824,-0.18051170259092678,0.8569084499751987,cd_site1,bvgS.2,0.8569084499751987
factor(cd_site_l4)1,-2.932042057086198,3.9954754593921358,-0.7338405871556206,0.463780525544771,cd_site_l4,bvgS.2,0.463780525544771
factor(cd_perianal)1,4.696965093702153,2.625167087248857,1.7892061486358628,0.07487490766979718,cd_perianal,bvgS.2,0.07487490766979718
cdai,0.008157316133248365,0.01738734652174684,0.4691524450292505,0.6394129435434525,cdai,bvgS.2,0.6394129435434525
factor(cd_act)Mild Act,-9.78443276754001,6.114587473021549,-1.6001787219023935,0.11023087435454487,cd_act,bvgS.2,0.1653463115318173
factor(cd_act)Moderate,-6.876150286764025,8.196270000112479,-0.8389365268188654,0.4019314104020463,cd_act,bvgS.2,0.4019314104020463
factor(cd_act)Remission,-6.204157137580321,3.1688019657662903,-1.9578873039735731,0.0508344827721327,cd_act,bvgS.2,0.1525034483163981
factor(cd_behaviour___1)1,3.3619002456498226,2.5126925785158027,1.3379671967812432,0.18220590563082997,cd_behaviour___1,bvgS.2,0.18220590563082997
factor(cd_behaviour___2)1,-2.9894830985729173,2.940685187331152,-1.0165940616329803,0.31039652125799705,cd_behaviour___2,bvgS.2,0.31039652125799705
factor(cd_behaviour___3)1,-1.5465533528581734,2.758570983538349,-0.5606356922070023,0.5755823114824082,cd_behaviour___3,bvgS.2,0.5755823114824082
factor(cd_site1)2,-38.06383992862932,21.853099767491837,-1.7418050680962067,0.08286791665189967,cd_site1,misL.1,0.1696702860367486
factor(cd_site1)3,-26.226434529587465,16.490793082839556,-1.5903682981068321,0.11311352402449906,cd_site1,misL.1,0.1696702860367486
factor(cd_site1)4,-35.378721101797595,94.74212757823615,-0.3734212224924182,0.7091759562523903,cd_site1,misL.1,0.7091759562523903
factor(cd_site_l4)1,-23.440070768172298,20.771661695577933,-1.1284639193388384,0.260279671846296,cd_site_l4,misL.1,0.260279671846296
factor(cd_perianal)1,-1.2795423674871576,13.762002062745266,-0.09297646967740045,0.9260018090056099,cd_perianal,misL.1,0.9260018090056099
cdai,0.114062054611471,0.08964777453904141,1.2723355955902422,0.20456141399230274,cdai,misL.1,0.20456141399230274
factor(cd_act)Mild Act,20.817253597128058,14.150838502189389,1.4710968253865138,0.14193411788338242,cd_act,misL.1,0.14193411788338242
factor(cd_act)Moderate,85.33126823777616,18.968424869816683,4.4985953669542,8.630758122129583e-6,cd_act,misL.1,2.5892274366388748e-5
factor(cd_act)Remission,17.8696045006425,7.333479987133224,2.436715520052577,0.015191491421096862,cd_act,misL.1,0.022787237131645294
factor(cd_behaviour___1)1,-19.723175484688213,13.069933580532181,-1.5090494043570437,0.13263517874554256,cd_behaviour___1,misL.1,0.13263517874554256
factor(cd_behaviour___2)1,19.75557175380801,15.291291106411663,1.29194922889961,0.19764923431029086,cd_behaviour___2,misL.1,0.19764923431029086
factor(cd_behaviour___3)1,10.473860252021488,14.357024658329765,0.72952861064738,0.46640798723066823,cd_behaviour___3,misL.1,0.46640798723066823
factor(cd_site1)2,-9.099098632446093,10.337561053179181,-0.8801978131628819,0.3796630114338705,cd_site1,kpsF.2,0.5694945171508057
factor(cd_site1)3,3.2567240035813216,7.80093360314919,0.4174787492443984,0.6767143504539337,cd_site1,kpsF.2,0.6767143504539337
factor(cd_site1)4,146.58843493206533,44.81755625373768,3.2707815236989903,0.0012356548515356398,cd_site1,kpsF.2,0.0037069645546069195
factor(cd_site_l4)1,-2.679661170954551,10.043299718462968,-0.26681083369725894,0.789849791494267,cd_site_l4,kpsF.2,0.789849791494267
factor(cd_perianal)1,-1.6937644685967557,6.636237463180107,-0.25522963546652505,0.7987699312097503,cd_perianal,kpsF.2,0.7987699312097503
cdai,0.06746529082184895,0.04345454560537977,1.5525485281681692,0.12193024973535894,cdai,kpsF.2,0.12193024973535894
factor(cd_act)Mild Act,28.26464022985413,6.460599948993711,4.374924999690867,1.4975709887092775e-5,cd_act,kpsF.2,4.492712966127832e-5
factor(cd_act)Moderate,12.52387486652656,8.660080795033343,1.44616143462647,0.1487984372330017,cd_act,kpsF.2,0.1487984372330017
factor(cd_act)Remission,11.82367708415441,3.348118235077658,3.531439529309264,4.540707914035909e-4,cd_act,kpsF.2,6.811061871053863e-4
factor(cd_behaviour___1)1,-16.907422009712803,6.236687759491897,-2.7109617575419955,0.007206126369813933,cd_behaviour___1,kpsF.2,0.007206126369813933
factor(cd_behaviour___2)1,14.299036028591052,7.341558483927484,1.9476840046830977,0.0526488134477556,cd_behaviour___2,kpsF.2,0.0526488134477556
factor(cd_behaviour___3)1,15.416982722828868,6.858213910020441,2.247958860003379,0.02551078005908489,cd_behaviour___3,kpsF.2,0.02551078005908489
factor(cd_site1)2,-3.0237055366035515,1.046269033128144,-2.8899885601729522,0.004217774010400544,cd_site1,mbtH,0.012653322031201631
factor(cd_site1)3,-1.6487511506665362,0.7895358698707442,-2.0882536355649743,0.03786582620595606,cd_site1,mbtH,0.056798739308934094
factor(cd_site1)4,4.314118442275326,4.536004286460154,0.9510834139096492,0.3425517945735034,cd_site1,mbtH,0.3425517945735034
factor(cd_site_l4)1,-0.9559910698836797,1.0095482401076399,-0.9469493699298115,0.34464142647529916,cd_site_l4,mbtH,0.34464142647529916
factor(cd_perianal)1,-0.3901374294025684,0.6678532753877279,-0.5841663787245347,0.5596711046718968,cd_perianal,mbtH,0.5596711046718968
cdai,0.010900803794048263,0.004334146993367157,2.5150978521795664,0.012595524471615114,cdai,mbtH,0.012595524471615114
factor(cd_act)Mild Act,4.074008962483796,0.657938323551584,6.192083386315136,1.2960783629330911e-9,cd_act,mbtH,3.888235088799273e-9
factor(cd_act)Moderate,2.6058981373977184,0.8819303292402407,2.954766437891562,0.0032861568744682224,cd_act,mbtH,0.0032861568744682224
factor(cd_act)Remission,1.6238165029409413,0.34096760610949056,4.762377638946457,2.5525545335146763e-6,cd_act,mbtH,3.828831800272014e-6
factor(cd_behaviour___1)1,-2.1452659111073253,0.6221904596062615,-3.447924792136649,6.697379624339728e-4,cd_behaviour___1,mbtH,6.697379624339728e-4
factor(cd_behaviour___2)1,1.552056875731698,0.7382997133943142,2.102204358980658,0.03660446733779083,cd_behaviour___2,mbtH,0.03660446733779083
factor(cd_behaviour___3)1,2.0621730954697495,0.6848748628986371,3.011021731388841,0.002889280621047966,cd_behaviour___3,mbtH,0.002889280621047966
factor(cd_site1)2,-16.334941458529514,27.32408125645602,-0.59782216665272,0.5505416983232343,cd_site1,entF,0.8258125474848514
factor(cd_site1)3,16.95608808424293,20.619306870561523,0.8223403526939781,0.4117275867201008,cd_site1,entF,0.8258125474848514
factor(cd_site1)4,15.053429149565039,118.46107050717808,0.12707490389134113,0.8989911830583172,cd_site1,entF,0.8989911830583172
factor(cd_site_l4)1,-27.883378931012867,25.90459228539174,-1.0763874846521717,0.2828624905523543,cd_site_l4,entF,0.2828624905523543
factor(cd_perianal)1,-15.351360741766348,17.12951702856282,-0.8961934371044167,0.37107047744774324,cd_perianal,entF,0.37107047744774324
cdai,0.16371833411972797,0.11241530360779012,1.4563705195418133,0.14667807180050543,cdai,entF,0.14667807180050543
factor(cd_act)Mild Act,65.906660571574,16.71101379317458,3.943905581508933,9.23829372614216e-5,cd_act,entF,2.771488117842648e-4
factor(cd_act)Moderate,16.016827086526263,22.400199789239316,0.715030546032026,0.4749451860967442,cd_act,entF,0.4749451860967442
factor(cd_act)Remission,27.92582600589583,8.660256082916383,3.2245958708985047,0.001349361192437233,cd_act,entF,0.0020240417886558493
factor(cd_behaviour___1)1,-45.77468039390564,16.09905558114784,-2.843314638127485,0.004859485248838035,cd_behaviour___1,entF,0.004859485248838035
factor(cd_behaviour___2)1,42.10451113796526,18.934161043559957,2.2237325985080387,0.02712189262805182,cd_behaviour___2,entF,0.02712189262805182
factor(cd_behaviour___3)1,27.74168652338361,17.828797564347973,1.5560043476436303,0.1210584852144893,cd_behaviour___3,entF,0.1210584852144893
factor(cd_site1)2,-14.819603656329189,14.635657319244785,-1.0125683686815028,0.31232122891363934,cd_site1,phoR.1,0.468481843370459
factor(cd_site1)3,2.67516046577688,11.04436437168717,0.24221950451352364,0.8088240640368709,cd_site1,phoR.1,0.8088240640368709
factor(cd_site1)4,114.72776821203367,63.45156191497962,1.8081157460829782,0.07188341531650608,cd_site1,phoR.1,0.21565024594951823
factor(cd_site_l4)1,-12.286417673825726,13.978801922048516,-0.8789320960651554,0.38033974501425283,cd_site_l4,phoR.1,0.38033974501425283
factor(cd_perianal)1,-6.05923999149169,9.243301898321642,-0.6555276521468915,0.5127720458977059,cd_perianal,phoR.1,0.5127720458977059
cdai,0.11742358540118136,0.060395556625388015,1.9442421257828248,0.05310729183255361,cdai,phoR.1,0.05310729183255361
factor(cd_act)Mild Act,38.183564312983854,9.03985896664222,4.223911507235253,2.8843334727784706e-5,cd_act,phoR.1,8.653000418335412e-5
factor(cd_act)Moderate,18.899756141230085,12.117436406044904,1.5597157276436584,0.11950013941672169,cd_act,phoR.1,0.11950013941672169
factor(cd_act)Remission,17.539853464651674,4.684784213184309,3.744004561680677,2.0355812985722166e-4,cd_act,phoR.1,3.0533719478583246e-4
factor(cd_behaviour___1)1,-24.625410798690254,8.681014811991712,-2.8366972447361105,0.00495786099006497,cd_behaviour___1,phoR.1,0.00495786099006497
factor(cd_behaviour___2)1,19.068632406902577,10.240698608675947,1.8620440983145017,0.06385042840540923,cd_behaviour___2,phoR.1,0.06385042840540923
factor(cd_behaviour___3)1,17.202867938915272,9.596926585425358,1.792539287008915,0.07433829204205318,cd_behaviour___3,phoR.1,0.07433829204205318
factor(cd_site1)2,2.3211377429833853,1.4117414848587022,1.6441662782302542,0.10149621989956004,cd_site1,groEL,0.3044886596986801
factor(cd_site1)3,-0.6200286877772501,1.0653288073986378,-0.5820068728745454,0.5611271765887145,cd_site1,groEL,0.8416907648830717
factor(cd_site1)4,-0.31154042900256723,6.1204768792085575,-0.05090133255153358,0.9594479408988614,cd_site1,groEL,0.9594479408988614
factor(cd_site_l4)1,0.039888665355495595,1.352090082359123,0.029501485053346415,0.9764897802430295,cd_site_l4,groEL,0.9764897802430295
factor(cd_perianal)1,0.23723207528347173,0.8932661531389454,0.26557826516748234,0.790797853521855,cd_perianal,groEL,0.790797853521855
cdai,-0.014020194195350793,0.005700142792125822,-2.459621575571456,0.014658811639278216,cdai,groEL,0.014658811639278216
factor(cd_act)Mild Act,-3.5911157205612962,1.4130960485025357,-2.541310425690326,0.011364075825209149,cd_act,groEL,0.03409222747562744
factor(cd_act)Moderate,-4.091546298062289,1.8941779475264373,-2.16006437167392,0.031272561483887504,cd_act,groEL,0.046908842225831256
factor(cd_act)Remission,-1.371810422354544,0.7323178474538491,-1.8732445578434382,0.061655026514612826,cd_act,groEL,0.061655026514612826
factor(cd_behaviour___1)1,0.6119211729552835,0.8516369610338621,0.7185235035036869,0.47315139075810797,cd_behaviour___1,groEL,0.47315139075810797
factor(cd_behaviour___2)1,0.48885076735969946,0.9956820620192312,0.49097074860253687,0.6239072661939331,cd_behaviour___2,groEL,0.6239072661939331
factor(cd_behaviour___3)1,-1.2432789849670691,0.9295239503841246,-1.337543787283034,0.18234377134164576,cd_behaviour___3,groEL,0.18234377134164576
factor(cd_site1)2,9.565010759535655,3.1294273203165415,3.056473207554203,0.0025019212441896514,cd_site1,pbpG,0.007505763732568954
factor(cd_site1)3,-1.4933190389757915,2.3615294377548275,-0.6323524979623087,0.5277792638038683,cd_site1,pbpG,0.7916688957058025
factor(cd_site1)4,2.433707282973869,13.567347679860822,0.1793797387964362,0.8577961034228333,cd_site1,pbpG,0.8577961034228333
factor(cd_site_l4)1,1.1331329139643804,3.066154674563192,0.36956156301077925,0.7120434146456412,cd_site_l4,pbpG,0.7120434146456412
factor(cd_perianal)1,-0.17735353162509282,2.0265323477134976,-0.08751576643975006,0.9303363993423357,cd_perianal,pbpG,0.9303363993423357
cdai,-0.032311446757004564,0.013071726252172018,-2.4718576669730705,0.014179553031924365,cdai,pbpG,0.014179553031924365
factor(cd_act)Mild Act,-8.945872259082899,3.7016683231100327,-2.416713621593963,0.01604123576306182,cd_act,pbpG,0.03603553023717926
factor(cd_act)Moderate,-10.432658367436334,4.9618838819360045,-2.102559958208004,0.03603553023717926,cd_act,pbpG,0.03603553023717926
factor(cd_act)Remission,-4.072780214233069,1.918339366415102,-2.1230759716118843,0.034269473724021546,cd_act,pbpG,0.03603553023717926
factor(cd_behaviour___1)1,1.991917172006976,1.9295708212861724,1.0323109937365482,0.30299220031445817,cd_behaviour___1,pbpG,0.30299220031445817
factor(cd_behaviour___2)1,0.9583148807277406,2.2588720386165284,0.42424487281478385,0.6717770039804569,cd_behaviour___2,pbpG,0.6717770039804569
factor(cd_behaviour___3)1,-3.6294909690739305,2.1032102015102634,-1.7256910253039295,0.08572311519815703,cd_behaviour___3,pbpG,0.08572311519815703
factor(cd_site1)2,-39.69091459524227,20.093130784044444,-1.9753474469374397,0.04941414386634494,cd_site1,mgtB.1,0.14824243159903483
factor(cd_site1)3,-19.38398360131049,15.162684729926584,-1.2784004908479256,0.20238569808235146,cd_site1,mgtB.1,0.30357854712352716
factor(cd_site1)4,22.55941726158269,87.11194203304613,0.2589704320106274,0.7958876812848837,cd_site1,mgtB.1,0.7958876812848837
factor(cd_site_l4)1,-16.458350957337096,19.143734390458803,-0.8597252041660118,0.3908204537667118,cd_site_l4,mgtB.1,0.3908204537667118
factor(cd_perianal)1,2.7921876070827474,12.667948275880011,0.2204135623445132,0.8257412664258018,cd_perianal,mgtB.1,0.8257412664258018
cdai,0.15246061426204072,0.08279667934074524,1.8413856144471368,0.06687564365414514,cdai,mgtB.1,0.06687564365414514
factor(cd_act)Mild Act,47.96131820174937,12.897753992048374,3.718579082165633,2.2452118890013622e-4,cd_act,mgtB.1,6.735635667004087e-4
factor(cd_act)Moderate,30.252356776629288,17.28873363579805,1.7498306940184885,0.08080012627754686,cd_act,mgtB.1,0.08080012627754686
factor(cd_act)Remission,20.901928242319578,6.684085947629205,3.127118413211508,0.0018747922493420762,cd_act,mgtB.1,0.002812188374013114
factor(cd_behaviour___1)1,-24.686026279879147,11.982143970078049,-2.0602344907159673,0.04048209775706743,cd_behaviour___1,mgtB.1,0.04048209775706743
factor(cd_behaviour___2)1,2.930149341140892,14.125680291684366,0.20743421064582915,0.8358511757506684,cd_behaviour___2,mgtB.1,0.8358511757506684
factor(cd_behaviour___3)1,34.083182982157894,13.042875781602383,2.6131647309126333,0.009552183917127205,cd_behaviour___3,mgtB.1,0.009552183917127205
factor(cd_site1)2,-12.346940394798121,9.977707055460241,-1.2374526858895232,0.2171700324675094,cd_site1,bvrS,0.3257550487012641
factor(cd_site1)3,2.431370083716082,7.529380465170873,0.32291768160249346,0.7470484311586068,cd_site1,bvrS,0.7470484311586068
factor(cd_site1)4,74.05317229720896,43.25744195763482,1.7119175093556076,0.08824817781889902,cd_site1,bvrS,0.264744533456697
factor(cd_site_l4)1,-11.163155953774742,9.531939720478253,-1.1711316144595432,0.24273705143136484,cd_site_l4,bvrS,0.24273705143136484
factor(cd_perianal)1,-4.692885619637155,6.30924546363213,-0.7438109115722275,0.45773709016205943,cd_perianal,bvrS,0.45773709016205943
cdai,0.0832721839834119,0.04098185966688378,2.031927898350149,0.043330978450839004,cdai,bvrS,0.043330978450839004
factor(cd_act)Mild Act,28.910005770456902,6.222202521694812,4.646265638197574,4.3950892630346184e-6,cd_act,bvrS,1.3185267789103856e-5
factor(cd_act)Moderate,23.928757297492368,8.340522085619966,2.8689759528061605,0.004303467004383553,cd_act,bvrS,0.004303467004383553
factor(cd_act)Remission,13.906540016103948,3.224572004102721,4.312677775038124,1.966694797962485e-5,cd_act,bvrS,2.9500421969437276e-5
factor(cd_behaviour___1)1,-22.74632582660482,5.841773451138322,-3.893736382771313,1.2881333400543976e-4,cd_behaviour___1,bvrS,1.2881333400543976e-4
factor(cd_behaviour___2)1,18.17492240739461,6.9425610808547615,2.617898812228661,0.009424466133023576,cd_behaviour___2,bvrS,0.009424466133023576
factor(cd_behaviour___3)1,14.106548568441026,6.532410220944782,2.159470714685275,0.03183026215774742,cd_behaviour___3,bvrS,0.03183026215774742
factor(cd_site1)2,-11.259896635031241,7.412369149996714,-1.5190685200879712,0.13010682531358425,cd_site1,bioD.2,0.19516023797037638
factor(cd_site1)3,-2.2165075869139357,5.593524360697531,-0.39626315074053414,0.6922751199321359,cd_site1,bioD.2,0.6922751199321359
factor(cd_site1)4,76.38835140787695,32.13565265970375,2.3770592810664626,0.01826340615560247,cd_site1,bioD.2,0.054790218466807414
factor(cd_site_l4)1,-4.944788080375982,7.136573508141433,-0.692879863807883,0.4890720307120159,cd_site_l4,bioD.2,0.4890720307120159
factor(cd_perianal)1,-2.793831228250402,4.716820579357558,-0.5923123810299625,0.5542133255634398,cd_perianal,bioD.2,0.5542133255634398
cdai,0.06304849158047506,0.030782709310507965,2.0481787663489666,0.04169837111553466,cdai,bioD.2,0.04169837111553466
factor(cd_act)Mild Act,21.316644352021054,4.604376121525571,4.629648792670351,4.74615827045563e-6,cd_act,bioD.2,1.423847481136689e-5
factor(cd_act)Moderate,15.694561448974262,6.171914301758374,2.542900092521196,0.01131322016513383,cd_act,bioD.2,0.01131322016513383
factor(cd_act)Remission,10.056741710405442,2.386155430663536,4.214621386842721,3.0011204126512783e-5,cd_act,bioD.2,4.5016806189769176e-5
factor(cd_behaviour___1)1,-14.67628972458869,4.401297713304849,-3.334536920832049,9.933378345357673e-4,cd_behaviour___1,bioD.2,9.933378345357673e-4
factor(cd_behaviour___2)1,9.064689886913877,5.230012245946982,1.7332062451552752,0.08437635014806999,cd_behaviour___2,bioD.2,0.08437635014806999
factor(cd_behaviour___3)1,12.42342310000129,4.8625981596267795,2.5548940488544973,0.011256363862136024,cd_behaviour___3,bioD.2,0.011256363862136024
factor(cd_site1)2,-8.309439799244203,11.823897377410928,-0.7027665696015806,0.48290579327502137,cd_site1,bioB,0.8103278426648611
factor(cd_site1)3,2.9743544469137593,8.92255319191233,0.3333523917357874,0.7391693684023455,cd_site1,bioB,0.8103278426648611
factor(cd_site1)4,-12.316933794237476,51.2614322783193,-0.24027681722515676,0.8103278426648611,cd_site1,bioB,0.8103278426648611
factor(cd_site_l4)1,-13.16769178969897,11.18073228193558,-1.1777128239599897,0.2401075040128703,cd_site_l4,bioB,0.2401075040128703
factor(cd_perianal)1,-6.138954311242065,7.398701599754398,-0.8297340051456933,0.4075348467031128,cd_perianal,bioB,0.4075348467031128
cdai,0.06901131211072443,0.048588658183174704,1.4203173063672232,0.15689340206592556,cdai,bioB,0.15689340206592556
factor(cd_act)Mild Act,26.527784423091877,7.171426552433887,3.699094486868683,2.4194456800711653e-4,cd_act,bioB,7.258337040213496e-4
factor(cd_act)Moderate,9.014649142022378,9.612904970133345,0.9377653446102185,0.3488466466583402,cd_act,bioB,0.3488466466583402
factor(cd_act)Remission,12.150534227747151,3.7164944743968964,3.2693535027302603,0.001157033539261561,cd_act,bioB,0.0017355503088923416
factor(cd_behaviour___1)1,-13.015663029498818,7.019610374970301,-1.8541859639259373,0.06497083103402218,cd_behaviour___1,bioB,0.06497083103402218
factor(cd_behaviour___2)1,10.120593757955586,8.235585744866071,1.2288857248878255,0.22034904031708774,cd_behaviour___2,bioB,0.22034904031708774
factor(cd_behaviour___3)1,13.77281301477417,7.686030213696603,1.791928034608925,0.07443646256224996,cd_behaviour___3,bioB,0.07443646256224996
factor(cd_site1)2,-15.756651612147284,6.828047657916519,-2.307636443321955,0.021900450263984968,cd_site1,letA,0.06570135079195491
factor(cd_site1)3,-6.2200645516819115,5.152583490877097,-1.2071739473401726,0.22859449156727554,cd_site1,letA,0.34289173735091333
factor(cd_site1)4,9.723623029089838,29.602379946067074,0.32847436749360764,0.7428493052474003,cd_site1,letA,0.7428493052474003
factor(cd_site_l4)1,-11.497637261607395,6.49253562170358,-1.7709009132229485,0.07787897636673677,cd_site_l4,letA,0.07787897636673677
factor(cd_perianal)1,-3.3150242791497924,4.313180614415073,-0.768579982037074,0.44291768013291755,cd_perianal,letA,0.44291768013291755
cdai,0.0719463137313497,0.027717131716562923,2.5957344528675295,0.010057326832259801,cdai,letA,0.010057326832259801
factor(cd_act)Mild Act,17.817701271977732,4.422396505039857,4.028969643873475,6.532524967218591e-5,cd_act,letA,6.532524967218591e-5
factor(cd_act)Moderate,29.75557595844459,5.9279805813210125,5.019513061868659,7.364180042342235e-7,cd_act,letA,2.2092540127026704e-6
factor(cd_act)Remission,9.9652446887074,2.2918469643943684,4.348128319004391,1.6846497082283163e-5,cd_act,letA,2.5269745623424743e-5
factor(cd_behaviour___1)1,-13.406205632188987,4.027017262063574,-3.329065846943803,0.0010121479043240294,cd_behaviour___1,letA,0.0010121479043240294
factor(cd_behaviour___2)1,12.893438904045224,4.74118009945614,2.71945773701451,0.007029207441159516,cd_behaviour___2,letA,0.007029207441159516
factor(cd_behaviour___3)1,7.70540743879205,4.482165424029262,1.7191260718497179,0.08691384771679084,cd_behaviour___3,letA,0.08691384771679084
factor(cd_site1)2,-35.798924495352786,18.25186297510659,-1.9613846840828435,0.051030271001048615,cd_site1,ccmF,0.15309081300314584
factor(cd_site1)3,-15.575374640988501,13.773226631517304,-1.1308442863596928,0.2592882894745428,cd_site1,ccmF,0.3889324342118142
factor(cd_site1)4,-21.41163307376455,79.12929282006853,-0.2705904768092935,0.7869465931137763,cd_site1,ccmF,0.7869465931137763
factor(cd_site_l4)1,-22.60140639714284,17.341696215626758,-1.3032984845378912,0.19375377360040996,cd_site_l4,ccmF,0.19375377360040996
factor(cd_perianal)1,-6.174499099598504,11.493024884535245,-0.5372388175985567,0.5916131493515744,cd_perianal,ccmF,0.5916131493515744
cdai,0.1916673555577679,0.07457433961882287,2.570151563358803,0.01080792816704837,cdai,ccmF,0.01080792816704837
factor(cd_act)Mild Act,45.08240210869341,11.453429564294993,3.9361487190905358,9.531973726071813e-5,cd_act,ccmF,1.0012884039193309e-4
factor(cd_act)Moderate,64.58046896375282,15.35269575428013,4.206457940505246,3.1074529552766615e-5,cd_act,ccmF,9.322358865829984e-5
factor(cd_act)Remission,23.29077390324764,5.935584416485428,3.92392261132031,1.0012884039193309e-4,cd_act,ccmF,1.0012884039193309e-4
factor(cd_behaviour___1)1,-33.93891040724358,10.747997402027748,-3.157696186346358,0.001799398464399229,cd_behaviour___1,ccmF,0.001799398464399229
factor(cd_behaviour___2)1,31.956625568763585,12.651993058268465,2.525817507296129,0.012204405146585134,cd_behaviour___2,ccmF,0.012204405146585134
factor(cd_behaviour___3)1,20.289879330022483,11.937286799266259,1.6997061117162426,0.09051502966857482,cd_behaviour___3,ccmF,0.09051502966857482
factor(cd_site1)2,-13.673444198209294,6.432024978144572,-2.125838168332741,0.034573497541490965,cd_site1,ccmB,0.051860246312236444
